category,cardNumber,parallel,isAuto,printRun,player,parallelNote
insert-sensational-swatches,SW-JA,,false,,Jarrett Allen,
base,143,,false,,Allen Crabbe,
base,153,,false,,Rondae Hollis-Jefferson,
auto-autographs,143,,true,,Allen Crabbe,
auto-autographs,156,,true,,Timofey Mozgov,
base,157,,false,,Caris LeVert,
auto-rookie-signatures,RS-JA,,true,,Jarrett Allen,
base,232,,false,,Dwight Howard,
auto-signatures,SG-CZ,,true,,Cody Zeller,
insert-sensational-swatches-starburst-prizms,SW-MM,,false,,Malik Monk,
insert-sensational-swatches-starburst-prizms,SW-DB,,false,,Dwayne Bacon,
insert-sensational-swatches,SW-MM,,false,,Malik Monk,
insert-sensational-swatches,SW-DB,,false,,Dwayne Bacon,
auto-sensational-signatures-starburst-prizms,SS-MM,,true,,Malik Monk,
auto-sensational-signatures,SS-MM,,true,,Malik Monk,
auto-rookie-signatures,RS-MM,,true,,Malik Monk,
insert-luck-of-the-lottery,LL-MMO,,false,,Malik Monk,
insert-get-hyped,GH-KW,,false,,Kemba Walker,
insert-fundamentals,30,,false,,Kemba Walker,
insert-emergent,EM-MAL,,false,,Malik Monk,
auto-autographs,239,,true,,Treveon Graham,
auto-autographs,238,,true,,Marvin Williams,
auto-autographs,236,,true,,Nicolas Batum,
auto-autographs,235,,true,,Michael Carter-Williams,
auto-autographs,234,,true,,Dwayne Bacon,
auto-autographs,233,,true,,Malik Monk,
auto-signatures,SG-FK,,true,,Frank Kaminsky,
base,240,,false,,Steve Clifford,
base,239,,false,,Treveon Graham,
base,238,,false,,Marvin Williams,
base,237,,false,,Michael Kidd-Gilchrist,
base,236,,false,,Nicolas Batum,
base,235,,false,,Michael Carter-Williams,
base,234,,false,,Dwayne Bacon,
base,233,,false,,Malik Monk,
base,231,,false,,Kemba Walker,
auto-autographs,246,,true,,Denzel Valentine,
auto-autographs,247,,true,,Lauri Markkanen,
auto-autographs,248,,true,,Nikola Mirotic,
insert-emergent,EM-LAU,,false,,Lauri Markkanen,
insert-luck-of-the-lottery,LL-LMA,,false,,Lauri Markkanen,
auto-rookie-signatures,RS-LM,,true,,Lauri Markkanen,
auto-sensational-signatures,SS-LM,,true,,Lauri Markkanen,
auto-sensational-signatures-starburst-prizms,SS-LM,,true,,Lauri Markkanen,
insert-sensational-swatches,SW-KD,,false,,Kris Dunn,
insert-sensational-swatches,SW-ZL,,false,,Zach LaVine,
insert-sensational-swatches-starburst-prizms,SW-KD,,false,,Kris Dunn,
base,250,,false,,Fred Hoiberg,
base,249,,false,,Robin Lopez,
base,248,,false,,Nikola Mirotic,
base,247,,false,,Lauri Markkanen,
base,246,,false,,Denzel Valentine,
base,245,,false,,Bobby Portis,
base,244,,false,,Zach LaVine,
base,243,,false,,Cristiano Felicio,
base,242,,false,,Kris Dunn,
base,241,,false,,Dwyane Wade,
insert-sensational-swatches-starburst-prizms,SW-ZL,,false,,Zach LaVine,
auto-autographs,242,,true,,Kris Dunn,
auto-autographs,244,,true,,Zach LaVine,
auto-autographs,245,,true,,Bobby Portis,
base,196,,false,,Jae Crowder,
base,197,,false,,Iman Shumpert,
base,198,,false,,J.R. Smith,
base,12,,false,,Isaiah Thomas,
auto-signatures,SG-ED,,true,,Edy Tavares,
auto-autographs,194,,true,,Tristan Thompson,
auto-autographs,197,,true,,Iman Shumpert,
insert-fundamentals,13,,false,,Isaiah Thomas,
insert-get-hyped,GH-IT,,false,,Isaiah Thomas,
insert-get-hyped,GH-LJ,,false,,LeBron James,
auto-autographs,199,,true,,Kyle Korver,
auto-autographs,200,,true,,Tyronn Lue,
base,199,,false,,Kyle Korver,
base,200,,false,,Tyronn Lue,
insert-sensational-swatches,SW-AZ,,false,,Ante Zizic,
auto-autographs,193,,true,,Kevin Love,
insert-sensational-swatches,SW-KL,,false,,Kevin Love,
insert-sensational-swatches,SW-LJ,,false,,LeBron James,
auto-autographs,19,,true,,Ante Zizic,
base,191,,false,,LeBron James,
insert-sensational-swatches-starburst-prizms,SW-AZ,,false,,Ante Zizic,
base,193,,false,,Kevin Love,
insert-sensational-swatches-starburst-prizms,SW-KL,,false,,Kevin Love,
insert-sensational-swatches-starburst-prizms,SW-LJ,,false,,LeBron James,
auto-autographs,12,,true,,Isaiah Thomas,
base,19,,false,,Ante Zizic,
base,194,,false,,Tristan Thompson,
base,195,,false,,Derrick Rose,
auto-signatures,SG-YF,,true,,Yogi Ferrell,
base,91,,false,,Dirk Nowitzki,
base,92,,false,,Dwight Powell,
base,93,,false,,Harrison Barnes,
base,94,,false,,J.J. Barea,
base,95,,false,,Wesley Matthews,
base,96,,false,,Seth Curry,
base,97,,false,,Yogi Ferrell,
base,98,,false,,Dorian Finney-Smith,
base,99,,false,,Dennis Smith Jr.,
base,100,,false,,Rick Carlisle,
auto-autographs,91,,true,,Dirk Nowitzki,
auto-autographs,92,,true,,Dwight Powell,
auto-autographs,93,,true,,Harrison Barnes,
auto-autographs,95,,true,,Wesley Matthews,
auto-autographs,96,,true,,Seth Curry,
auto-autographs,97,,true,,Yogi Ferrell,
auto-autographs,98,,true,,Dorian Finney-Smith,
auto-autographs,99,,true,,Dennis Smith Jr.,
insert-emergent,EM-DEN,,false,,Dennis Smith Jr.,
insert-fundamentals,11,,false,,Dirk Nowitzki,
insert-fundamentals,36,,false,,Wesley Matthews,
insert-fundamentals,48,,false,,Harrison Barnes,
insert-get-hyped,GH-DN,,false,,Dirk Nowitzki,
insert-luck-of-the-lottery,LL-DSJ,,false,,Dennis Smith Jr.,
auto-rookie-signatures,RS-DS,,true,,Dennis Smith Jr.,
insert-sensational-swatches,SW-DN,,false,,Dirk Nowitzki,
insert-sensational-swatches,SW-DS,,false,,Dennis Smith Jr.,
insert-sensational-swatches,SW-SM,,false,,Shawn Marion,
insert-sensational-swatches-starburst-prizms,SW-DN,,false,,Dirk Nowitzki,
insert-sensational-swatches-starburst-prizms,SW-DS,,false,,Dennis Smith Jr.,
insert-sensational-swatches-starburst-prizms,SW-SM,,false,,Shawn Marion,
auto-signatures,SG-DP,,true,,Dwight Powell,
auto-signatures,SG-HB,,true,,Harrison Barnes,
auto-signatures,SG-JJ,,true,,J.J. Barea,
auto-signatures,SG-SM,,true,,Salah Mejri,
insert-sensational-swatches,SW-JH,,false,,Juan Hernangomez,
auto-autographs,169,,true,,Jameer Nelson,
auto-autographs,167,,true,,Jamal Murray,
auto-autographs,166,,true,,Nikola Jokic,
auto-autographs,165,,true,,Gary Harris,
insert-sensational-swatches-starburst-prizms,SW-JN,,false,,Jameer Nelson,
insert-sensational-swatches-starburst-prizms,SW-JH,,false,,Juan Hernangomez,
base,168,,false,,Tyler Lydon,
base,167,,false,,Jamal Murray,
base,166,,false,,Nikola Jokic,
base,165,,false,,Gary Harris,
base,164,,false,,Trey Lyles,
base,163,,false,,Paul Millsap,
base,162,,false,,Wilson Chandler,
base,161,,false,,Emmanuel Mudiay,
insert-sensational-swatches-starburst-prizms,SW-WB,,false,,Will Barton,
base,169,,false,,Jameer Nelson,
base,170,,false,,Michael Malone,
insert-sensational-swatches,SW-WB,,false,,Will Barton,
insert-sensational-swatches,SW-TL,,false,,Tyler Lydon,
insert-sensational-swatches,SW-KF,,false,,Kenneth Faried,
insert-sensational-swatches,SW-JN,,false,,Jameer Nelson,
insert-sensational-swatches-starburst-prizms,SW-TL,,false,,Tyler Lydon,
auto-rookie-signatures,RS-TL,,true,,Tyler Lydon,
insert-fundamentals,50,,false,,Nikola Jokic,
auto-autographs,168,,true,,Tyler Lydon,
insert-sensational-swatches,SW-EM,,false,,Emmanuel Mudiay,
auto-signatures,SG-NJ,,true,,Nikola Jokic,
insert-sensational-swatches,SW-GR,,false,,Gary Harris,
insert-sensational-swatches,SW-WC,,false,,Wilson Chandler,
insert-sensational-swatches,SW-NJ,,false,,Nikola Jokic,
auto-signatures,SG-EM,,true,,Emmanuel Mudiay,
insert-sensational-swatches-starburst-prizms,SW-NJ,,false,,Nikola Jokic,
auto-autographs,164,,true,,Trey Lyles,
insert-sensational-swatches-starburst-prizms,SW-WC,,false,,Wilson Chandler,
insert-sensational-swatches-starburst-prizms,SW-KF,,false,,Kenneth Faried,
auto-autographs,162,,true,,Wilson Chandler,
auto-signatures,SG-TL,,true,,Trey Lyles,
insert-sensational-swatches-starburst-prizms,SW-GR,,false,,Gary Harris,
insert-sensational-swatches-starburst-prizms,SW-EM,,false,,Emmanuel Mudiay,
insert-sensational-swatches-starburst-prizms,SW-LK,,false,,Luke Kennard,
insert-sensational-swatches,SW-GL,,false,,Grant Hill,
base,177,,false,,Reggie Bullock,
insert-sensational-swatches,SW-LK,,false,,Luke Kennard,
insert-emergent,EM-LUK,,false,,Luke Kennard,
insert-luck-of-the-lottery,LL-LKE,,false,,Luke Kennard,
auto-rookie-signatures,RS-LK,,true,,Luke Kennard,
auto-sensational-signatures-starburst-prizms,SS-LK,,true,,Luke Kennard,
base,179,,false,,Tobias Harris,
base,180,,false,,Stan Van Gundy,
auto-sensational-signatures,SS-LK,,true,,Luke Kennard,
auto-autographs,171,,true,,Luke Kennard,
auto-autographs,178,,true,,Jon Leuer,
auto-autographs,174,,true,,Reggie Jackson,
auto-signatures,SG-JL,,true,,Jon Leuer,
auto-autographs,177,,true,,Reggie Bullock,
auto-autographs,172,,true,,Andre Drummond,
base,178,,false,,Jon Leuer,
insert-sensational-swatches-starburst-prizms,SW-GL,,false,,Grant Hill,
insert-fundamentals,12,,false,,Andre Drummond,
base,171,,false,,Luke Kennard,
base,172,,false,,Andre Drummond,
base,173,,false,,Avery Bradley,
base,174,,false,,Reggie Jackson,
base,175,,false,,Ish Smith,
base,176,,false,,Stanley Johnson,
auto-rookie-signatures,RS-JB,,true,,Jordan Bell,
auto-autographs,47,,true,,Jordan Bell,
auto-autographs,46,,true,,Draymond Green,
auto-autographs,41,,true,,Stephen Curry,
auto-autographs,42,,true,,Klay Thompson,
base,45,,false,,Patrick McCaw,
insert-get-hyped,GH-DG,,false,,Draymond Green,
base,44,,false,,Kevin Durant,
base,43,,false,,Andre Iguodala,
base,42,,false,,Klay Thompson,
insert-fundamentals,25,,false,,Kevin Durant,
insert-sensational-swatches,SW-JB,,false,,Jordan Bell,
base,41,,false,,Stephen Curry,
base,46,,false,,Draymond Green,
insert-sensational-swatches-starburst-prizms,SW-JB,,false,,Jordan Bell,
base,50,,false,,Steve Kerr,
base,49,,false,,Shaun Livingston,
insert-get-hyped,GH-SC,,false,,Stephen Curry,
base,48,,false,,David West,
auto-autographs,48,,true,,David West,
insert-fundamentals,16,,false,,Stephen Curry,
insert-fundamentals,15,,false,,Klay Thompson,
insert-fundamentals,8,,false,,Rick Barry,
auto-signatures,SG-KD,,true,,Kevin Durant,
base,47,,false,,Jordan Bell,
auto-autographs,50,,true,,Steve Kerr,
base,258,,false,,Clint Capela,
insert-fundamentals,3,,false,,Hakeem Olajuwon,
base,257,,false,,Trevor Ariza,
base,256,,false,,Chinanu Onuaku,
base,255,,false,,Ryan Anderson,
base,254,,false,,Eric Gordon,
auto-signatures,SG-CO,,true,,Chinanu Onuaku,
base,253,,false,,Nene,
base,252,,false,,Chris Paul,
base,251,,false,,James Harden,
insert-get-hyped,GH-JH,,false,,James Harden,
auto-signatures,SG-TQ,,true,,Tim Quarterman,
auto-autographs,251,,true,,James Harden,
auto-autographs,254,,true,,Eric Gordon,
auto-autographs,255,,true,,Ryan Anderson,
auto-autographs,256,,true,,Chinanu Onuaku,
auto-autographs,259,,true,,Troy Williams,
insert-fundamentals,38,,false,,James Harden,
base,260,,false,,Mike D'Antoni,
base,259,,false,,Troy Williams,
auto-signatures,SG-DJ,,true,,Demetrius Jackson,
auto-autographs,226,,true,,Ike Anigbogu,
base,225,,false,,T.J. Leaf,
base,226,,false,,Ike Anigbogu,
base,227,,false,,Edmond Sumner,
base,228,,false,,Domantas Sabonis,
base,229,,false,,Darren Collison,
base,230,,false,,Nate McMillan,
base,222,,false,,Cory Joseph,
insert-fundamentals,40,,false,,Myles Turner,
auto-rookie-signatures,RS-TJ,,true,,T.J. Leaf,
auto-signatures,SG-RM,,true,,Reggie Miller,
insert-get-hyped,GH-MT,,false,,Myles Turner,
insert-emergent,EM-TJL,,false,,T.J. Leaf,
base,221,,false,,Victor Oladipo,
base,224,,false,,Myles Turner,
insert-sensational-swatches-starburst-prizms,SW-TL,,false,,T.J. Leaf,
auto-autographs,229,,true,,Darren Collison,
auto-autographs,228,,true,,Domantas Sabonis,
auto-autographs,227,,true,,Edmond Sumner,
auto-autographs,225,,true,,T.J. Leaf,
auto-autographs,223,,true,,Bojan Bogdanovic,
auto-autographs,221,,true,,Victor Oladipo,
insert-sensational-swatches,SW-TL,,false,,T.J. Leaf,
base,223,,false,,Bojan Bogdanovic,
base,218,,false,,Lou Williams,
insert-sensational-swatches,SW-DG,,false,,Danilo Gallinari,
base,219,,false,,Austin Rivers,
base,220,,false,,Doc Rivers,
insert-sensational-swatches,SW-BG,,false,,Blake Griffin,
insert-sensational-swatches-starburst-prizms,SW-DJ,,false,,DeAndre Jordan,
insert-sensational-swatches,SW-JE,,false,,Jawun Evans,
insert-fundamentals,35,,false,,DeAndre Jordan,
base,211,,false,,Blake Griffin,
insert-sensational-swatches-starburst-prizms,SW-DG,,false,,Danilo Gallinari,
insert-sensational-swatches-starburst-prizms,SW-JE,,false,,Jawun Evans,
auto-autographs,220,,true,,Doc Rivers,
auto-autographs,219,,true,,Austin Rivers,
auto-autographs,217,,true,,Danilo Gallinari,
auto-autographs,216,,true,,Jawun Evans,
auto-autographs,215,,true,,Sindarius Thornwell,
auto-autographs,213,,true,,Wesley Johnson,
auto-autographs,212,,true,,Patrick Beverley,
insert-sensational-swatches-starburst-prizms,SW-BG,,false,,Blake Griffin,
insert-sensational-swatches,SW-DJ,,false,,DeAndre Jordan,
base,216,,false,,Jawun Evans,
insert-sensational-swatches-starburst-prizms,SW-ST,,false,,Sindarius Thornwell,
insert-sensational-swatches,SW-ST,,false,,Sindarius Thornwell,
base,217,,false,,Danilo Gallinari,
base,215,,false,,Sindarius Thornwell,
base,214,,false,,DeAndre Jordan,
base,213,,false,,Wesley Johnson,
base,212,,false,,Patrick Beverley,
auto-signatures,SG-JR,,true,,Julius Randle,
auto-rookie-signatures,RS-JH,,true,,Josh Hart,
auto-rookie-signatures,RS-KK,,true,,Kyle Kuzma,
auto-rookie-signatures,RS-LB,,true,,Lonzo Ball,
base,281,,false,,Thomas Bryant,
base,282,,false,,Josh Hart,
base,283,,false,,Kyle Kuzma,
base,284,,false,,Brandon Ingram,
base,285,,false,,Brook Lopez,
base,286,,false,,Jordan Clarkson,
base,287,,false,,Julius Randle,
base,288,,false,,Larry Nance Jr.,
base,290,,false,,Luke Walton,
auto-signatures,SG-KB,,true,,Kobe Bryant,
insert-luck-of-the-lottery,LL-ZO2,,false,,Lonzo Ball,
auto-signatures,SG-IZ,,true,,Ivica Zubac,
insert-sensational-swatches-starburst-prizms,SW-SN,,false,,Shaquille O'Neal,
insert-sensational-swatches-starburst-prizms,SW-LB,,false,,Lonzo Ball,
insert-sensational-swatches-starburst-prizms,SW-KK,,false,,Kyle Kuzma,
auto-signatures,SG-LN,,true,,Larry Nance Jr.,
insert-sensational-swatches-starburst-prizms,SW-KB,,false,,Kobe Bryant,
insert-sensational-swatches-starburst-prizms,SW-JH,,false,,Josh Hart,
insert-sensational-swatches-starburst-prizms,SW-BL,,false,,Brook Lopez,
auto-autographs,281,,true,,Thomas Bryant,
auto-autographs,282,,true,,Josh Hart,
auto-autographs,284,,true,,Brandon Ingram,
auto-autographs,285,,true,,Brook Lopez,
auto-autographs,286,,true,,Jordan Clarkson,
auto-autographs,287,,true,,Julius Randle,
auto-autographs,288,,true,,Larry Nance Jr.,
auto-autographs,289,,true,,Lonzo Ball,
insert-sensational-swatches,SW-SN,,false,,Shaquille O'Neal,
insert-emergent,EM-JOH,,false,,Josh Hart,
insert-sensational-swatches,SW-LB,,false,,Lonzo Ball,
insert-emergent,EM-KYL,,false,,Kyle Kuzma,
insert-emergent,EM-LON,,false,,Lonzo Ball,
insert-sensational-swatches,SW-KK,,false,,Kyle Kuzma,
insert-fundamentals,2,,false,,Kobe Bryant,
insert-sensational-swatches,SW-KB,,false,,Kobe Bryant,
insert-sensational-swatches,SW-JH,,false,,Josh Hart,
base,289,,false,,Lonzo Ball,
insert-sensational-swatches,SW-BL,,false,,Brook Lopez,
auto-sensational-signatures-starburst-prizms,SS-LB,,true,,Lonzo Ball,
auto-sensational-signatures,SS-LB,,true,,Lonzo Ball,
auto-autographs,201,,true,,Mike Conley,
auto-autographs,202,,true,,Ivan Rabb,
insert-sensational-swatches,SW-IR,,false,,Ivan Rabb,
auto-signatures,SG-DD,,true,,Deyonta Davis,
insert-fundamentals,27,,false,,Mike Conley,
insert-sensational-swatches,SW-TE,,false,,Tyreke Evans,
base,201,,false,,Mike Conley,
base,202,,false,,Ivan Rabb,
base,203,,false,,Ben McLemore,
insert-sensational-swatches-starburst-prizms,SW-IR,,false,,Ivan Rabb,
insert-sensational-swatches-starburst-prizms,SW-TE,,false,,Tyreke Evans,
base,204,,false,,Marc Gasol,
base,205,,false,,Wayne Selden Jr.,
base,206,,false,,Chandler Parsons,
base,207,,false,,Tyreke Evans,
base,208,,false,,Deyonta Davis,
base,209,,false,,Wade Baldwin IV,
base,210,,false,,David Fizdale,
auto-autographs,208,,true,,Deyonta Davis,
auto-autographs,205,,true,,Wayne Selden Jr.,
auto-autographs,204,,true,,Marc Gasol,
auto-autographs,203,,true,,Ben McLemore,
auto-rookie-signatures,RS-BA,,true,,Bam Adebayo,
insert-fundamentals,9,,false,,Alonzo Mourning,
insert-sensational-swatches-starburst-prizms,SW-BA,,false,,Bam Adebayo,
auto-autographs,58,,true,,Kelly Olynyk,
auto-autographs,57,,true,,Justise Winslow,
auto-autographs,53,,true,,Goran Dragic,
base,55,,false,,Hassan Whiteside,
base,54,,false,,Dion Waiters,
insert-sensational-swatches,SW-BA,,false,,Bam Adebayo,
base,60,,false,,Erik Spoelstra,
base,57,,false,,Justise Winslow,
base,56,,false,,Tyler Johnson,
base,53,,false,,Goran Dragic,
insert-get-hyped,GH-HW,,false,,Hassan Whiteside,
base,51,,false,,Bam Adebayo,
insert-luck-of-the-lottery,LL-BAM,,false,,Bam Adebayo,
insert-emergent,EM-BAM,,false,,Bam Adebayo,
base,58,,false,,Kelly Olynyk,
base,52,,false,,Okaro White,
insert-fundamentals,42,,false,,Goran Dragic,
base,59,,false,,James Johnson,
insert-sensational-swatches-starburst-prizms,SW-DI,,false,,D.J. Wilson,
auto-rookie-signatures,RS-DJ,,true,,D.J. Wilson,
auto-signatures,SG-TS,,true,,Tony Snell,
auto-autographs,184,,true,,Thon Maker,
auto-autographs,182,,true,,Giannis Antetokounmpo,
auto-autographs,183,,true,,Tony Snell,
insert-sensational-swatches-starburst-prizms,SW-SB,,false,,Sterling Brown,
base,189,,false,,Matthew Dellavedova,
base,188,,false,,Sterling Brown,
base,183,,false,,Tony Snell,
base,187,,false,,Jabari Parker,
base,186,,false,,Greg Monroe,
insert-fundamentals,32,,false,,Giannis Antetokounmpo,
auto-signatures,SG-JP,,true,,Jabari Parker,
base,181,,false,,D.J. Wilson,
insert-get-hyped,GH-GA,,false,,Giannis Antetokounmpo,
insert-sensational-swatches,SW-DI,,false,,D.J. Wilson,
base,190,,false,,Jason Kidd,
base,185,,false,,Malcolm Brogdon,
base,182,,false,,Giannis Antetokounmpo,
base,184,,false,,Thon Maker,
insert-sensational-swatches,SW-SB,,false,,Sterling Brown,
auto-signatures,SG-MT,,true,,Mirza Teletovic,
insert-emergent,EM-DJW,,false,,D.J. Wilson,
auto-signatures,SG-MB,,true,,Malcolm Brogdon,
auto-signatures,SG-GA,,true,,Giannis Antetokounmpo,
auto-autographs,190,,true,,Jason Kidd,
auto-autographs,189,,true,,Matthew Dellavedova,
auto-autographs,188,,true,,Sterling Brown,
auto-autographs,186,,true,,Greg Monroe,
auto-autographs,185,,true,,Malcolm Brogdon,
insert-sensational-swatches,SW-JP,,false,,Justin Patton,
base,90,,false,,Tom Thibodeau,
insert-fundamentals,17,,false,,Karl-Anthony Towns,
auto-autographs,89,,true,,Tyus Jones,
auto-autographs,87,,true,,Nemanja Bjelica,
insert-sensational-swatches,SW-SZ,,false,,Shabazz Muhammad,
auto-autographs,85,,true,,Justin Patton,
base,84,,false,,Jimmy Butler,
base,83,,false,,Jeff Teague,
base,82,,false,,Karl-Anthony Towns,
base,81,,false,,Andrew Wiggins,
auto-autographs,83,,true,,Jeff Teague,
auto-autographs,81,,true,,Andrew Wiggins,
insert-sensational-swatches-starburst-prizms,SW-JP,,false,,Justin Patton,
base,86,,false,,Jamal Crawford,
insert-sensational-swatches,SW-KG,,false,,Kevin Garnett,
insert-sensational-swatches-starburst-prizms,SW-AW,,false,,Andrew Wiggins,
insert-sensational-swatches-starburst-prizms,SW-SZ,,false,,Shabazz Muhammad,
insert-sensational-swatches-starburst-prizms,SW-KT,,false,,Karl-Anthony Towns,
insert-emergent,EM-JUT,,false,,Justin Patton,
auto-signatures,SG-AW,,true,,Andrew Wiggins,
insert-sensational-swatches-starburst-prizms,SW-KG,,false,,Kevin Garnett,
base,85,,false,,Justin Patton,
insert-fundamentals,43,,false,,Andrew Wiggins,
insert-sensational-swatches-starburst-prizms,SW-GD,,false,,Gorgui Dieng,
insert-get-hyped,GH-KT,,false,,Karl-Anthony Towns,
auto-rookie-signatures,RS-JP,,true,,Justin Patton,
insert-sensational-swatches,SW-NB,,false,,Nemanja Bjelica,
insert-sensational-swatches,SW-AW,,false,,Andrew Wiggins,
auto-signatures,SG-KT,,true,,Karl-Anthony Towns,
insert-sensational-swatches-starburst-prizms,SW-NB,,false,,Nemanja Bjelica,
insert-sensational-swatches,SW-GD,,false,,Gorgui Dieng,
base,87,,false,,Nemanja Bjelica,
base,88,,false,,Gorgui Dieng,
base,89,,false,,Tyus Jones,
insert-sensational-swatches,SW-KT,,false,,Karl-Anthony Towns,
auto-signatures,SG-NB,,true,,Nemanja Bjelica,
base,124,,false,,Rajon Rondo,
base,125,,false,,Frank Jackson,
base,126,,false,,Cheick Diallo,
base,127,,false,,Solomon Hill,
base,128,,false,,E'Twaun Moore,
base,129,,false,,Omer Asik,
auto-signatures,SG-CD,,true,,Cheick Diallo,
auto-signatures,SG-EM,,true,,E'Twaun Moore,
base,130,,false,,Alvin Gentry,
auto-signatures,SG-IC,,true,,Ian Clark,
auto-rookie-signatures,RS-FJ,,true,,Frank Jackson,
insert-fundamentals,21,,false,,DeMarcus Cousins,
insert-fundamentals,23,,false,,Anthony Davis,
insert-sensational-swatches,SW-FJ,,false,,Frank Jackson,
insert-sensational-swatches-starburst-prizms,SW-FJ,,false,,Frank Jackson,
base,123,,false,,DeMarcus Cousins,
auto-autographs,128,,true,,E'Twaun Moore,
auto-autographs,127,,true,,Solomon Hill,
base,122,,false,,Jrue Holiday,
base,121,,false,,Anthony Davis,
auto-autographs,126,,true,,Cheick Diallo,
auto-autographs,125,,true,,Frank Jackson,
auto-autographs,124,,true,,Rajon Rondo,
auto-autographs,123,,true,,DeMarcus Cousins,
auto-autographs,122,,true,,Jrue Holiday,
auto-autographs,121,,true,,Anthony Davis,
insert-fundamentals,10,,false,,Patrick Ewing,
insert-luck-of-the-lottery,LL-FNT,,false,,Frank Ntilikina,
base,273,,false,,Tim Hardaway Jr.,
auto-signatures,SG-WH,,true,,Willy Hernangomez,
base,272,,false,,Damyean Dotson,
base,271,,false,,Kristaps Porzingis,
insert-sensational-swatches,SW-FN,,false,,Frank Ntilikina,
insert-get-hyped,GH-WH,,false,,Willy Hernangomez,
auto-rookie-signatures,RS-FN,,true,,Frank Ntilikina,
auto-sensational-signatures-starburst-prizms,SS-FN,,true,,Frank Ntilikina,
