category,cardNumber,parallel,isAuto,printRun,player,parallelNote
insert-donruss-threads,TH-6,,false,,J.K. Dobbins,
insert-rookie-phenoms-horizontal,RPH-10,,false,,Rashod Bateman,
auto-signature-series-holo,SS-RL,,true,,Ray Lewis,
auto-the-elite-series-rookies-autographs,ESR-9,,true,,Rashod Bateman,
auto-rated-rookies-autographs,258,,true,,Odafe Oweh,
insert-white-hot-rookies,WHR-5,,false,,Rashod Bateman,
auto-rated-rookies-rps-autographs,226,,true,,Tylan Wallace,
insert-white-hot-rookies-ice,WHR-5,,false,,Rashod Bateman,
auto-rated-rookies-rps-autographs,210,,true,,Rashod Bateman,
base,210,,false,,Rashod Bateman,
insert-gifted-rookies-ice,GR-10,,false,,Rashod Bateman,
insert-the-elite-series-rookies,ESR-9,,false,,Rashod Bateman,
auto-rated-rookies-rps-autographs-ice,210,,true,,Rashod Bateman,
insert-the-elite-series-rookies-ice,ESR-9,,false,,Rashod Bateman,
auto-rated-rookies-autographs-ice,258,,true,,Odafe Oweh,
auto-rookie-patch-autographs,RPA-RB,,true,,Rashod Bateman,
insert-rookie-phenoms,RP-10,,false,,Rashod Bateman,
insert-downtown,DT-9,,false,,Lamar Jackson,
auto-rookie-dual-autographs,RDA-BW,,true,,Tylan Wallace,
insert-my-house,MH-9,,false,,Lamar Jackson,
base,258,,false,,Odafe Oweh,
auto-rookie-dual-autographs,RDA-BW,,true,,Rashod Bateman,
insert-rookie-kings,RK-10,,false,,Rashod Bateman,
insert-rookie-phenoms,RP-26,,false,,Tylan Wallace,
insert-gifted-rookies,GR-10,,false,,Rashod Bateman,
auto-rated-rookies-rps-autographs-ice,226,,true,,Tylan Wallace,
auto-legendary-patch-autographs,LPA-ER,,true,,Ed Reed,
auto-rookie-patch-autographs,RPA-TW,,true,,Tylan Wallace,
insert-my-house-ice,MH-9,,false,,Lamar Jackson,
auto-signature-series-holo,SS-JT,,true,,Justin Tucker,
insert-rookie-phenoms-horizontal,RPH-26,,false,,Tylan Wallace,
insert-elite-series-rookies,ESR-9,,false,,Rashod Bateman,
base,131,,false,,Ray Lewis,
base,130,,false,,Patrick Queen,
insert-retro-series,RS-ER,,false,,Ed Reed,
base,56,,false,,Jim Kelly,
insert-downtown,DT-1,,false,,Josh Allen,
base,277,,false,,"Carlos ""Boogie"" Basham",
insert-mythical,MY-6,,false,,Josh Allen,
auto-rated-rookies-autographs-ice,253,,true,,Greg Rousseau,
insert-legendary-logos-ice,LL-20,,false,,Josh Allen,
auto-rated-rookies-autographs-ice,257,,true,,Marquez Stevenson,
insert-my-house,MH-8,,false,,Josh Allen,
insert-dominators,DM-SD,,false,,Stefon Diggs,
auto-rated-rookies-autographs,277,,true,,"Carlos ""Boogie"" Basham",
auto-rated-rookies-autographs-ice,277,,true,,"Carlos ""Boogie"" Basham",
insert-mythical,MY-17,,false,,Stefon Diggs,
insert-my-house-ice,MH-8,,false,,Josh Allen,
insert-legendary-logos,LL-20,,false,,Josh Allen,
base,253,,false,,Greg Rousseau,
auto-rated-rookies-autographs,253,,true,,Greg Rousseau,
insert-dominators-ice,DM-SD,,false,,Stefon Diggs,
base,51,,false,,Stefon Diggs,
base,52,,false,,Cole Beasley,
base,53,,false,,Josh Allen,
base,54,,false,,Devin Singletary,
base,55,,false,,Jordan Poyer,
auto-rated-rookies-autographs,257,,true,,Marquez Stevenson,
base,257,,false,,Marquez Stevenson,
insert-elite-series-rookies,ESR-14,,false,,Terrace Marshall Jr.,
auto-rookie-dual-autographs,RDA-MH,,true,,Terrace Marshall Jr.,
insert-the-elite-series-rookies,ESR-14,,false,,Terrace Marshall Jr.,
auto-the-elite-series-rookies-autographs,ESR-14,,true,,Terrace Marshall Jr.,
auto-rated-rookies-rps-autographs,218,,true,,Terrace Marshall Jr.,
auto-rated-rookies-autographs-ice,282,,true,,Tommy Tremble,
auto-rated-rookies-rps-autographs-ice,225,,true,,Chuba Hubbard,
auto-rated-rookies-autographs-ice,292,,true,,Shi Smith,
base,282,,false,,Tommy Tremble,
base,218,,false,,Terrace Marshall Jr.,
auto-rated-rookies-rps-autographs-ice,218,,true,,Terrace Marshall Jr.,
insert-white-hot-rookies-ice,WHR-9,,false,,Terrace Marshall Jr.,
insert-mythical,MY-11,,false,,Christian McCaffrey,
auto-rookie-patch-autographs,RPA-CH,,true,,Chuba Hubbard,
base,243,,false,,Jaycee Horn,
insert-globall-ice,GB-14,,false,,Chuba Hubbard,
insert-globall,GB-14,,false,,Chuba Hubbard,
auto-rookie-patch-autographs,RPA-TM,,true,,Terrace Marshall Jr.,
insert-gifted-rookies-ice,GR-18,,false,,Terrace Marshall Jr.,
auto-rookie-dual-autographs,RDA-MH,,true,,Chuba Hubbard,
insert-white-hot-rookies,WHR-9,,false,,Terrace Marshall Jr.,
insert-gifted-rookies,GR-18,,false,,Terrace Marshall Jr.,
insert-the-elite-series-rookies-ice,ESR-14,,false,,Terrace Marshall Jr.,
insert-rookie-phenoms-horizontal,RPH-18,,false,,Terrace Marshall Jr.,
auto-rated-rookies-autographs,282,,true,,Tommy Tremble,
insert-rookie-phenoms,RP-18,,false,,Terrace Marshall Jr.,
auto-rated-rookies-rps-autographs,225,,true,,Chuba Hubbard,
insert-rising-suns,RS-9,,false,,Jaycee Horn,
base,162,,false,,Jeremy Chinn,
insert-rising-suns-ice,RS-6,,false,,Christian McCaffrey,
insert-rising-suns,RS-6,,false,,Christian McCaffrey,
insert-rising-suns-ice,RS-9,,false,,Jaycee Horn,
base,161,,false,,Yetur Gross-Matos,
base,225,,false,,Chuba Hubbard,
base,160,,false,,Christian McCaffrey,
base,159,,false,,Sam Darnold,
base,158,,false,,Robby Anderson,
base,157,,false,,DJ Moore,
insert-rookie-phenoms,RP-25,,false,,Chuba Hubbard,
insert-rookie-phenoms-horizontal,RPH-25,,false,,Chuba Hubbard,
base,292,,false,,Shi Smith,
insert-mythical,MY-24,,false,,Justin Fields,
insert-white-hot-rookies,WHR-2,,false,,Justin Fields,
insert-rookie-phenoms,RP-4,,false,,Justin Fields,
insert-my-house-ice,MH-4,,false,,Justin Fields,
insert-the-rookies-ice,TR-4,,false,,Justin Fields,
auto-rated-rookies-autographs,293,,true,,Khalil Herbert,
insert-my-house,MH-4,,false,,Justin Fields,
insert-legendary-logos-ice,LL-2,,false,,Justin Fields,
insert-white-hot-rookies-ice,WHR-2,,false,,Justin Fields,
insert-legendary-logos,LL-2,,false,,Justin Fields,
auto-rated-rookies-autographs-ice,293,,true,,Khalil Herbert,
auto-the-rookies-autographs,TR-4,,true,,Justin Fields,
insert-globall-ice,GB-9,,false,,Cairo Santos,
auto-rated-rookies-rps-autographs,204,,true,,Justin Fields,
insert-the-rookies,TR-4,,false,,Justin Fields,
insert-globall,GB-9,,false,,Cairo Santos,
insert-the-elite-series-rookies-ice,ESR-4,,false,,Justin Fields,
base,76,,false,,Allen Robinson II,
base,77,,false,,Darnell Mooney,
base,78,,false,,Jimmy Graham,
base,79,,false,,David Montgomery,
base,80,,false,,Khalil Mack,
base,81,,false,,Steve McMichael,
auto-rated-rookies-rps-autographs-ice,204,,true,,Justin Fields,
insert-gifted-rookies-ice,GR-4,,false,,Justin Fields,
insert-the-elite-series-rookies,ESR-4,,false,,Justin Fields,
insert-gifted-rookies,GR-4,,false,,Justin Fields,
insert-elite-series-rookies,ESR-4,,false,,Justin Fields,
auto-dynamic-patch-autographs,DPA-DH,,true,,Devin Hester,
insert-downtown,DT-39,,false,,Justin Fields,
auto-the-elite-series-rookies-autographs,ESR-4,,true,,Justin Fields,
insert-rookie-gridiron-kings,RGK-4,,false,,Justin Fields,
auto-signature-series-holo,SS-WP,,true,,William Perry,
auto-signature-series-holo,SS-RD,,true,,Richard Dent,
auto-rookie-gridiron-kings-autographs,RGK-4,,true,,Justin Fields,
insert-rookie-gridiron-kings-ice,RGK-4,,false,,Justin Fields,
auto-signature-series-holo,SS-CK,,true,,Cole Kmet,
insert-rookie-kings,RK-4,,false,,Justin Fields,
base,293,,false,,Khalil Herbert,
insert-rookie-phenoms-horizontal,RPH-4,,false,,Justin Fields,
base,204,,false,,Justin Fields,
auto-rookie-patch-autographs,RPA-JF,,true,,Justin Fields,
insert-legendary-logos-ice,LL-3,,false,,Joe Burrow,
insert-the-rookies-ice,TR-7,,false,,Ja'Marr Chase,
auto-rated-rookies-rps-autographs,207,,true,,Ja'Marr Chase,
auto-the-rookies-autographs,TR-7,,true,,Ja'Marr Chase,
insert-the-rookies,TR-7,,false,,Ja'Marr Chase,
insert-the-elite-series-rookies-ice,ESR-7,,false,,Ja'Marr Chase,
insert-the-elite-series-rookies,ESR-7,,false,,Ja'Marr Chase,
auto-the-elite-series-rookies-autographs,ESR-7,,true,,Ja'Marr Chase,
base,132,,false,,Tyler Boyd,
base,133,,false,,Tee Higgins,
base,134,,false,,Joe Burrow,
base,135,,false,,Joe Mixon,
base,136,,false,,Germaine Pratt,
base,137,,false,,Chad Johnson,
insert-rookie-phenoms-horizontal,RPH-7,,false,,Ja'Marr Chase,
base,207,,false,,Ja'Marr Chase,
insert-rookie-phenoms,RP-7,,false,,Ja'Marr Chase,
auto-rookie-patch-autographs,RPA-JC,,true,,Ja'Marr Chase,
base,279,,false,,Joseph Ossai,
base,294,,false,,Chris Evans,
insert-rookie-kings,RK-7,,false,,Ja'Marr Chase,
insert-rookie-gridiron-kings-ice,RGK-7,,false,,Ja'Marr Chase,
auto-rookie-gridiron-kings-autographs,RGK-7,,true,,Ja'Marr Chase,
insert-donruss-threads,TH-10,,false,,Joe Burrow,
insert-donruss-threads,TH-13,,false,,Tee Higgins,
insert-rookie-gridiron-kings,RGK-7,,false,,Ja'Marr Chase,
insert-downtown,DT-10,,false,,Joe Burrow,
insert-rising-suns-ice,RS-7,,false,,Joe Burrow,
insert-rising-suns,RS-7,,false,,Joe Burrow,
insert-downtown,DT-36,,false,,Ja'Marr Chase,
auto-dynamic-patch-autographs,DPA-CJ,,true,,Chad Johnson,
insert-retro-series-ice,RS-CJ,,false,,Chad Johnson,
insert-retro-series,RS-CJ,,false,,Chad Johnson,
insert-elite-series-rookies,ESR-7,,false,,Ja'Marr Chase,
insert-red-hot-rookies-ice,RHR-4,,false,,Ja'Marr Chase,
insert-red-hot-rookies,RHR-4,,false,,Ja'Marr Chase,
insert-gifted-rookies,GR-7,,false,,Ja'Marr Chase,
auto-rated-rookies-rps-autographs-ice,207,,true,,Ja'Marr Chase,
insert-gifted-rookies-ice,GR-7,,false,,Ja'Marr Chase,
insert-globall,GB-2,,false,,Joseph Ossai,
insert-globall-ice,GB-2,,false,,Joseph Ossai,
auto-rated-rookies-autographs-ice,294,,true,,Chris Evans,
insert-legendary-logos,LL-3,,false,,Joe Burrow,
auto-rated-rookies-autographs,294,,true,,Chris Evans,
insert-my-house,MH-11,,false,,Joe Burrow,
insert-my-house-ice,MH-11,,false,,Joe Burrow,
base,252,,false,,Greg Newsome II,
insert-rookie-phenoms,RP-31,,false,,Anthony Schwartz,
auto-rated-rookies-rps-autographs-ice,231,,true,,Anthony Schwartz,
base,138,,false,,Odell Beckham Jr.,
base,144,,false,,Eric Metcalf,
insert-rookie-phenoms-horizontal,RPH-31,,false,,Anthony Schwartz,
base,139,,false,,Jarvis Landry,
base,231,,false,,Anthony Schwartz,
auto-legendary-patch-autographs,LPA-JT,,true,,Joe Thomas,
insert-globall-ice,GB-11,,false,,Jamie Gillan,
auto-rated-rookies-rps-autographs,231,,true,,Anthony Schwartz,
base,140,,false,,Baker Mayfield,
insert-globall,GB-11,,false,,Jamie Gillan,
auto-rookie-patch-autographs,RPA-AS,,true,,Anthony Schwartz,
auto-rated-rookies-autographs,252,,true,,Greg Newsome II,
base,274,,false,,Jeremiah Owusu-Koramoah,
insert-my-house,MH-10,,false,,Baker Mayfield,
insert-legendary-logos,LL-4,,false,,Baker Mayfield,
insert-my-house-ice,MH-10,,false,,Baker Mayfield,
base,141,,false,,Nick Chubb,
insert-downtown,DT-11,,false,,Baker Mayfield,
insert-legendary-logos-ice,LL-4,,false,,Baker Mayfield,
auto-rated-rookies-autographs-ice,274,,true,,Jeremiah Owusu-Koramoah,
auto-rated-rookies-autographs,274,,true,,Jeremiah Owusu-Koramoah,
base,142,,false,,Kareem Hunt,
base,143,,false,,Myles Garrett,
auto-rated-rookies-autographs-ice,252,,true,,Greg Newsome II,
insert-downtown,DT-5,,false,,Dak Prescott,
insert-retro-series,RS-RS,,false,,Roger Staubach,
base,286,,false,,Jabril Cox,
insert-legendary-logos-ice,LL-5,,false,,Dak Prescott,
insert-retro-series,RS-TA,,false,,Troy Aikman,
insert-retro-series-ice,RS-TA,,false,,Troy Aikman,
auto-rated-rookies-autographs-ice,285,,true,,Nahshon Wright,
insert-retro-series-ice,RS-RS,,false,,Roger Staubach,
auto-rated-rookies-autographs-ice,286,,true,,Jabril Cox,
base,245,,false,,Micah Parsons,
insert-legendary-logos,LL-5,,false,,Dak Prescott,
auto-rated-rookies-rps-autographs-ice,242,,true,,Simi Fehoko,
base,250,,false,,Kelvin Joseph,
auto-rookie-patch-autographs,RPA-SF,,true,,Simi Fehoko,
base,242,,false,,Simi Fehoko,
insert-dominators,DM-DP,,false,,Dak Prescott,
insert-rookie-phenoms-horizontal,RPH-42,,false,,Simi Fehoko,
insert-mythical,MY-15,,false,,Emmitt Smith,
auto-dominators-autographs,DM-DP,,true,,Dak Prescott,
auto-rated-rookies-autographs,286,,true,,Jabril Cox,
insert-rookie-phenoms,RP-42,,false,,Simi Fehoko,
insert-dominators-ice,DM-DP,,false,,Dak Prescott,
auto-rated-rookies-rps-autographs,242,,true,,Simi Fehoko,
base,19,,false,,Amari Cooper,
insert-my-house,MH-6,,false,,Dak Prescott,
base,20,,false,,CeeDee Lamb,
insert-donruss-threads,TH-3,,false,,CeeDee Lamb,
auto-legendary-patch-autographs,LPA-TR,,true,,Tony Romo,
base,21,,false,,Michael Gallup,
auto-rated-rookies-autographs,285,,true,,Nahshon Wright,
base,22,,false,,Dak Prescott,
base,23,,false,,Ezekiel Elliott,
auto-rated-rookies-autographs-ice,245,,true,,Micah Parsons,
auto-rated-rookies-autographs,245,,true,,Micah Parsons,
base,24,,false,,DeMarcus Lawrence,
base,25,,false,,Emmitt Smith,
insert-my-house-ice,MH-6,,false,,Dak Prescott,
base,285,,false,,Nahshon Wright,
auto-rated-rookies-autographs-ice,244,,true,,Patrick Surtain II,
insert-gifted-rookies,GR-15,,false,,Javonte Williams,
insert-rookie-phenoms,RP-15,,false,,Javonte Williams,
insert-red-hot-rookies,RHR-8,,false,,Javonte Williams,
insert-rookie-kings,RK-15,,false,,Javonte Williams,
insert-rookie-gridiron-kings,RGK-13,,false,,Javonte Williams,
base,27,,false,,Jerry Jeudy,
base,29,,false,,Melvin Gordon III,
auto-signature-series-holo,SS-VJ,,true,,Vance Johnson,
insert-mythical,MY-10,,false,,John Elway,
insert-rising-suns,RS-10,,false,,Patrick Surtain II,
base,244,,false,,Patrick Surtain II,
auto-rookie-patch-autographs,RPA-JW,,true,,Javonte Williams,
base,262,,false,,Quinn Meinerz,
insert-rookie-phenoms-horizontal,RPH-15,,false,,Javonte Williams,
insert-downtown,DT-24,,false,,John Elway,
insert-legendary-logos,LL-6,,false,,Javonte Williams,
auto-rated-rookies-autographs,244,,true,,Patrick Surtain II,
base,215,,false,,Javonte Williams,
auto-dynamic-patch-autographs,DPA-CP,,true,,Clinton Portis,
base,31,,false,,Jake Plummer,
base,28,,false,,Noah Fant,
base,30,,false,,Von Miller,
insert-red-hot-rookies-ice,RHR-8,,false,,Javonte Williams,
auto-rated-rookies-rps-autographs-ice,215,,true,,Javonte Williams,
insert-legendary-logos-ice,LL-6,,false,,Javonte Williams,
auto-rookie-gridiron-kings-autographs,RGK-13,,true,,Javonte Williams,
insert-gifted-rookies-ice,GR-15,,false,,Javonte Williams,
base,26,,false,,Courtland Sutton,
insert-retro-series-ice,RS-TD,,false,,Terrell Davis,
auto-rated-rookies-rps-autographs,215,,true,,Javonte Williams,
insert-retro-series,RS-TD,,false,,Terrell Davis,
insert-rookie-gridiron-kings-ice,RGK-13,,false,,Javonte Williams,
insert-donruss-threads,TH-9,,false,,Jerry Jeudy,
insert-rising-suns-ice,RS-10,,false,,Patrick Surtain II,
base,84,,false,,Jared Goff,
auto-rated-rookies-autographs,270,,true,,Levi Onwuzurike,
base,87,,false,,Barry Sanders,
base,86,,false,,Jeff Okudah,
base,85,,false,,D'Andre Swift,
base,228,,false,,Amon-Ra St. Brown,
base,270,,false,,Levi Onwuzurike,
insert-rookie-phenoms-horizontal,RPH-28,,false,,Amon-Ra St. Brown,
base,296,,false,,Jermar Jefferson,
insert-rookie-gridiron-kings-ice,RGK-17,,false,,Amon-Ra St. Brown,
auto-signature-series-holo,SS-BS,,true,,Barry Sanders,
auto-the-rookies-autographs,TR-17,,true,,Amon-Ra St. Brown,
auto-signature-series-holo,SS-DS,,true,,D'Andre Swift,
auto-rookie-gridiron-kings-autographs,RGK-17,,true,,Amon-Ra St. Brown,
auto-rated-rookies-autographs,296,,true,,Jermar Jefferson,
insert-the-rookies-ice,TR-17,,false,,Amon-Ra St. Brown,
insert-rookie-gridiron-kings,RGK-17,,false,,Amon-Ra St. Brown,
insert-downtown,DT-14,,false,,Barry Sanders,
auto-rated-rookies-autographs-ice,270,,true,,Levi Onwuzurike,
insert-legendary-logos-ice,LL-7,,false,,Jared Goff,
auto-dynamic-patch-autographs,DPA-BS,,true,,Barry Sanders,
insert-legendary-logos,LL-7,,false,,Jared Goff,
insert-retro-series-ice,RS-BS,,false,,Barry Sanders,
auto-rated-rookies-autographs-ice,296,,true,,Jermar Jefferson,
insert-the-rookies,TR-17,,false,,Amon-Ra St. Brown,
insert-retro-series,RS-BS,,false,,Barry Sanders,
insert-globall-ice,GB-3,,false,,Amon-Ra St. Brown,
insert-the-elite-series-rookies-ice,ESR-17,,false,,Amon-Ra St. Brown,
insert-the-elite-series-rookies,ESR-17,,false,,Amon-Ra St. Brown,
auto-rookie-patch-autographs,RPA-AB,,true,,Amon-Ra St. Brown,
insert-elite-series-rookies,ESR-17,,false,,Amon-Ra St. Brown,
base,260,,false,,Penei Sewell,
insert-globall,GB-3,,false,,Amon-Ra St. Brown,
insert-mythical,MY-14,,false,,Barry Sanders,
base,82,,false,,Jamaal Williams,
auto-rated-rookies-rps-autographs-ice,228,,true,,Amon-Ra St. Brown,
insert-rookie-phenoms,RP-28,,false,,Amon-Ra St. Brown,
auto-rated-rookies-rps-autographs,228,,true,,Amon-Ra St. Brown,
auto-the-elite-series-rookies-autographs,ESR-17,,true,,Amon-Ra St. Brown,
base,83,,false,,T.J. Hockenson,
insert-dominators-ice,DM-DA,,false,,Davante Adams,
base,102,,false,,Randall Cobb,
auto-rated-rookies-autographs,289,,true,,Kylin Hill,
auto-signature-series-holo,SS-AJ,,true,,AJ Dillon,
insert-my-house,MH-15,,false,,Aaron Rodgers,
base,88,,false,,Davante Adams,
base,261,,false,,Amari Rodgers,
base,89,,false,,Robert Tonyan,
insert-dominators,DM-DA,,false,,Davante Adams,
insert-my-house-ice,MH-15,,false,,Aaron Rodgers,
base,92,,false,,Za'Darius Smith,
insert-legendary-logos,LL-8,,false,,Aaron Rodgers,
base,251,,false,,Eric Stokes,
auto-dynamic-patch-autographs,DPA-CW,,true,,Charles Woodson,
insert-mythical,MY-9,,false,,Brett Favre,
auto-rated-rookies-autographs-ice,289,,true,,Kylin Hill,
auto-rated-rookies-autographs,251,,true,,Eric Stokes,
insert-mythical,MY-18,,false,,Davante Adams,
insert-legendary-logos-ice,LL-8,,false,,Aaron Rodgers,
insert-downtown,DT-15,,false,,Aaron Rodgers,
auto-legendary-patch-autographs,LPA-BF,,true,,Brett Favre,
auto-rated-rookies-autographs-ice,251,,true,,Eric Stokes,
insert-donruss-threads,TH-12,,false,,Jordan Love,
base,91,,false,,Aaron Jones,
auto-signature-series-holo,SS-MV,,true,,Marquez Valdes-Scantling,
base,93,,false,,Brett Favre,
base,289,,false,,Kylin Hill,
auto-signature-series-holo,SS-GB,,true,,Gilbert Brown,
base,90,,false,,Aaron Rodgers,
auto-rookie-patch-autographs,RPA-DM,,true,,Davis Mills,
insert-rookie-phenoms,RP-30,,false,,Nico Collins,
insert-rookie-kings,RK-18,,false,,Davis Mills,
base,288,,false,,Brevin Jordan,
insert-rookie-phenoms-horizontal,RPH-22,,false,,Davis Mills,
insert-rookie-phenoms-horizontal,RPH-30,,false,,Nico Collins,
auto-signature-series-holo,SS-PL,,true,,Phillip Lindsay,
base,105,,false,,Zach Cunningham,
base,104,,false,,David Johnson,
insert-elite-series-rookies,ESR-15,,false,,Davis Mills,
base,103,,false,,Jordan Akins,
auto-rated-rookies-rps-autographs-ice,230,,true,,Nico Collins,
base,101,,false,,Brandin Cooks,
auto-the-elite-series-rookies-autographs,ESR-15,,true,,Davis Mills,
auto-rated-rookies-rps-autographs-ice,222,,true,,Davis Mills,
auto-rated-rookies-rps-autographs,230,,true,,Nico Collins,
auto-rated-rookies-rps-autographs,222,,true,,Davis Mills,
insert-the-elite-series-rookies,ESR-15,,false,,Davis Mills,
insert-the-elite-series-rookies-ice,ESR-15,,false,,Davis Mills,
auto-rated-rookies-autographs-ice,288,,true,,Brevin Jordan,
base,230,,false,,Nico Collins,
auto-rookie-patch-autographs,RPA-NC,,true,,Nico Collins,
base,222,,false,,Davis Mills,
insert-rookie-phenoms,RP-22,,false,,Davis Mills,
auto-rated-rookies-autographs,288,,true,,Brevin Jordan,
base,107,,false,,T.Y. Hilton,
base,110,,false,,Jonathan Taylor,
insert-globall,GB-1,,false,,Kwity Paye,
auto-rated-rookies-autographs-ice,248,,true,,Kwity Paye,
insert-downtown,DT-18,,false,,Peyton Manning,
base,111,,false,,DeForest Buckner,
auto-signature-series-holo,SS-XR,,true,,Xavier Rhodes,
base,112,,false,,Darius Leonard,
insert-rising-suns-ice,RS-4,,false,,Michael Pittman Jr.,
auto-dynamic-patch-autographs,DPA-MF,,true,,Marshall Faulk,
insert-legendary-logos-ice,LL-9,,false,,Carson Wentz,
insert-globall-ice,GB-1,,false,,Kwity Paye,
base,113,,false,,Peyton Manning,
insert-rising-suns,RS-4,,false,,Michael Pittman Jr.,
base,108,,false,,Michael Pittman Jr.,
insert-legendary-logos,LL-9,,false,,Carson Wentz,
auto-rated-rookies-autographs,248,,true,,Kwity Paye,
base,248,,false,,Kwity Paye,
base,246,,false,,Sam Ehlinger,
base,109,,false,,Carson Wentz,
auto-legendary-patch-autographs,LPA-PM,,true,,Peyton Manning,
insert-donruss-threads,TH-11,,false,,Jonathan Taylor,
insert-rookie-phenoms-horizontal,RPH-14,,false,,Travis Etienne Jr.,
insert-red-hot-rookies,RHR-1,,false,,Trevor Lawrence,
insert-the-elite-series-rookies,ESR-13,,false,,Travis Etienne Jr.,
insert-the-rookies-ice,TR-1,,false,,Trevor Lawrence,
base,278,,false,,Andre Cisco,
insert-elite-series-rookies,ESR-13,,false,,Travis Etienne Jr.,
