category,cardNumber,parallel,isAuto,printRun,player,parallelNote
insert-throwback-memorabilia,TM-DR,,false,,Derrick Rose,
base,188,,false,,Dalen Terry,
base,134,,false,,Zach LaVine,
base,221,,false,,Ayo Dosunmu,
base,34,,false,,Zach LaVine,
base,105,,false,,DeMar DeRozan,
insert-select-future,14,,false,,Dalen Terry,
insert-rookie-revolution,26,,false,,Dalen Terry,
insert-thunder-lane,5,,false,,Zach LaVine,
base,21,,false,,Ayo Dosunmu,
auto-signatures,S-SKR,,true,,Steve Kerr,
auto-x-factor-memorabilia-signatures,XFS-TKK,,true,,Toni Kukoc,
base,205,,false,,DeMar DeRozan,
insert-snapshots,9,,false,,Donovan Mitchell,
auto-signature-selections,SS-RDV,,true,,Ricky Davis,
auto-autographed-memorabilia,AM-ISO,,true,,Isaac Okoro,
base,44,,false,,Evan Mobley,
base,144,,false,,Evan Mobley,
auto-autographed-memorabilia,AM-EVM,,true,,Evan Mobley,
auto-rookie-jersey-autographs,RJA-IMB,,true,,Isaiah Mobley,
auto-youth-explosion-signatures,YES-IMB,,true,,Isaiah Mobley,
insert-throwback-memorabilia,TM-CS,,false,,Collin Sexton,
auto-signature-selections,SS-IOK,,true,,Isaac Okoro,
base,206,,false,,Darius Garland,
base,244,,false,,Evan Mobley,
insert-unstoppable,19,,false,,Donovan Mitchell,
insert-select-numbers,21,,false,,Donovan Mitchell,
base,6,,false,,Darius Garland,
base,231,,false,,Donovan Mitchell,
base,131,,false,,Donovan Mitchell,
insert-thunder-lane,8,,false,,Donovan Mitchell,
insert-sensations,12,,false,,Darius Garland,
insert-throwback-memorabilia,TM-KI,,false,,Kyrie Irving,
base,31,,false,,Donovan Mitchell,
insert-throwback-memorabilia,TM-LB,,false,,LeBron James,
base,106,,false,,Darius Garland,
auto-x-factor-memorabilia-signatures,XFS-JET,,true,,Jason Terry,
insert-rookie-revolution,8,,false,,Jaden Hardy,
auto-youth-explosion-signatures,YES-JHH,,true,,Jaden Hardy,
auto-rookie-jersey-autographs,RJA-JHY,,true,,Jaden Hardy,
base,29,,false,,Christian Wood,
base,30,,false,,Kyrie Irving,
auto-x-factor-memorabilia-signatures,XFS-JKD,,true,,Jason Kidd,
base,51,,false,,Luka Doncic,
insert-unstoppable,11,,false,,Luka Doncic,
insert-turbocharged,6,,false,,Luka Dončić,
base,80,,false,,Jaden Hardy,
auto-top-shelf-signatures,TBD,,true,,Luka Doncic,
base,129,,false,,Christian Wood,
base,130,,false,,Kyrie Irving,
insert-snapshots,18,,false,,Dirk Nowitzki,
base,151,,false,,Luka Doncic,
insert-snapshots,5,,false,,Luka Doncic,
base,174,,false,,Jaden Hardy,
auto-signatures,S-LKD,,true,,Luka Doncic,
auto-signature-selections,SS-DKH,,true,,Derek Harper,
base,229,,false,,Christian Wood,
base,230,,false,,Kyrie Irving,
base,251,,false,,Luka Doncic,
insert-selective-swatches,SS-LD,,false,,Luka Doncic,
insert-selective-swatches,SS-KI,,false,,Kyrie Irving,
base,281,,false,,Jaden Hardy,
insert-artistic-selections,10,,false,,Luka Dončić,
insert-select-numbers,10,,false,,Luka Doncic,
insert-color-wheel,3,,false,,Luka Doncic,
insert-select-certified,20,,false,,Luka Dončić,
auto-rookie-signatures,RS-JHD,,true,,Jaden Hardy,
insert-en-fuego,2,,false,,Luka Doncic,
base,74,,false,,Peyton Watson,
auto-rookie-signatures,RS-CBR,,true,,Christian Braun,
base,39,,false,,Jamal Murray,
base,139,,false,,Jamal Murray,
base,114,,false,,Michael Porter Jr.,
insert-rookie-revolution,13,,false,,Christian Braun,
insert-color-wheel,5,,false,,Nikola Jokic,
base,1,,false,,Nikola Jokic,
base,14,,false,,Michael Porter Jr.,
insert-selective-swatches,SS-NJ,,false,,Nikola Jokic,
auto-rookie-jersey-autographs,RJA-CHB,,true,,Christian Braun,
insert-selective-swatches,SS-JM,,false,,Jamal Murray,
insert-draft-selections-memorabilia,DSM-PW,,false,,Peyton Watson,
base,214,,false,,Michael Porter Jr.,
insert-select-certified,10,,false,,Nikola Jokic,
insert-snapshots,10,,false,,Nikola Jokic,
base,85,,false,,Christian Braun,
base,272,,false,,Christian Braun,
auto-top-shelf-signatures,TSS-NKJ,,true,,Nikola Jokic,
auto-rookie-signatures,RS-PYW,,true,,Peyton Watson,
base,101,,false,,Nikola Jokic,
base,239,,false,,Jamal Murray,
insert-unstoppable,16,,false,,Nikola Jokic,
auto-rookie-jersey-autographs,RJA-PYW,,true,,Peyton Watson,
auto-autographed-memorabilia,AM-JMY,,true,,Jamal Murray,
auto-x-factor-memorabilia-signatures,XFS-MPJ,,true,,Michael Porter Jr.,
auto-youth-explosion-signatures,YES-CHB,,true,,Christian Braun,
auto-signatures,S-NJK,,true,,Nikola Jokic,
insert-draft-selections-memorabilia,DSM-CB,,false,,Christian Braun,
base,195,,false,,Christian Braun,
insert-select-future,10,,false,,Christian Braun,
auto-signature-selections,SS-THB,,true,,Thomas Bryant,
insert-select-numbers,11,,false,,Nikola Jokic,
base,201,,false,,Nikola Jokic,
insert-snapshots,14,,false,,Jaden Ivey,
insert-select-numbers,3,,false,,Cade Cunningham,
base,286,,false,,Jalen Duren,
auto-youth-explosion-signatures,YES-JLD,,true,,Jalen Duren,
auto-youth-explosion-signatures,YES-JIV,,true,,Jaden Ivey,
insert-sparks,S-JI,,false,,Jaden Ivey,
auto-in-flight-signatures,IFS-CCH,,true,,Cade Cunningham,
auto-autographed-memorabilia,AM-ISW,,true,,Isaiah Stewart,
auto-selection-committee-signatures,SCS-GRH,,true,,Grant Hill,
base,298,,false,,Jaden Ivey,
insert-select-numbers,22,,false,,Jaden Ivey,
auto-x-factor-memorabilia-signatures,XFS-CCH,,true,,Cade Cunningham,
insert-unstoppable,10,,false,,Cade Cunningham,
auto-autographed-memorabilia,AM-BLL,,true,,Bill Laimbeer,
insert-en-fuego,10,,false,,Cade Cunningham,
insert-artistic-selections,9,,false,,Jaden Ivey,
auto-rookie-jersey-autographs,RJA-JIV,,true,,Jaden Ivey,
auto-rookie-jersey-autographs,RJA-JLD,,true,,Jalen Duren,
base,118,,false,,Cade Cunningham,
insert-rookie-revolution,10,,false,,Jaden Ivey,
auto-rookie-signatures,RS-JIV,,true,,Jaden Ivey,
insert-rookie-revolution,27,,false,,Jalen Duren,
auto-rookie-signatures,RS-JLD,,true,,Jalen Duren,
base,218,,false,,Cade Cunningham,
base,18,,false,,Cade Cunningham,
auto-top-shelf-signatures,TSS-JIV,,true,,Jaden Ivey,
auto-signature-selections,SS-BLB,,true,,Bill Laimbeer,
insert-draft-selections-memorabilia,DSM-JI,,false,,Jaden Ivey,
auto-signature-selections,SS-BJB,,true,,Bojan Bogdanovic,
insert-draft-selections-memorabilia,DSM-JD,,false,,Jalen Duren,
base,98,,false,,Jalen Duren,
insert-select-certified,4,,false,,Jaden Ivey,
insert-sensations,23,,false,,Jalen Duren,
insert-color-wheel,20,,false,,Jaden Ivey,
base,87,,false,,Jaden Ivey,
base,176,,false,,Jalen Duren,
insert-sensations,15,,false,,Jaden Ivey,
base,178,,false,,Jaden Ivey,
auto-signatures,S-RHM,,true,,Richard Hamilton,
insert-select-certified,14,,false,,Cade Cunningham,
insert-color-wheel,11,,false,,Cade Cunningham,
insert-turbocharged,2,,false,,Jaden Ivey,
auto-in-flight-signatures,IFS-GRH,,true,,Grant Hill,
auto-autographed-memorabilia,AM-JWI,,true,,James Wiseman,
insert-select-future,23,,false,,Jaden Ivey,
insert-select-future,25,,false,,Jalen Duren,
auto-in-flight-signatures,IFS-DRM,,true,,Dennis Rodman,
auto-in-flight-signatures,IFS-JPL,,true,,Jordan Poole,
base,127,,false,,Stephen Curry,
insert-draft-selections-memorabilia,DSM-PB,,false,,Patrick Baldwin Jr.,
base,110,,false,,Andrew Wiggins,
insert-select-numbers,5,,false,,Stephen Curry,
auto-x-factor-memorabilia-signatures,XFS-JKM,,true,,Jonathan Kuminga,
insert-sensations,2,,false,,Andrew Wiggins,
insert-color-wheel,13,,false,,Stephen Curry,
base,277,,false,,Patrick Baldwin Jr.,
auto-signatures,S-SCY,,true,,Stephen Curry,
base,10,,false,,Andrew Wiggins,
insert-selective-swatches,SS-SC,,false,,Stephen Curry,
base,27,,false,,Stephen Curry,
base,210,,false,,Andrew Wiggins,
auto-signature-selections,SS-KVL,,true,,Kevon Looney,
auto-in-flight-signatures,IFS-THW,,true,,Tim Hardaway,
auto-rookie-jersey-autographs,RJA-PBJ,,true,,Patrick Baldwin Jr.,
insert-en-fuego,3,,false,,Stephen Curry,
auto-signature-selections,SS-MSM,,true,,Moses Moody,
insert-turbocharged,7,,false,,Stephen Curry,
insert-snapshots,7,,false,,Stephen Curry,
auto-in-flight-signatures,IFS-JKM,,true,,Jonathan Kuminga,
base,119,,false,,Klay Thompson,
auto-in-flight-signatures,IFS-LSW,,true,,Latrell Sprewell,
base,227,,false,,Stephen Curry,
insert-unstoppable,3,,false,,Stephen Curry,
base,193,,false,,Patrick Baldwin Jr.,
auto-rookie-signatures,RS-RYR,,true,,Ryan Rollins,
auto-youth-explosion-signatures,YES-RYR,,true,,Ryan Rollins,
base,219,,false,,Klay Thompson,
insert-selective-swatches,SS-KT,,false,,Klay Thompson,
base,19,,false,,Klay Thompson,
auto-rookie-signatures,RS-PBW,,true,,Patrick Baldwin Jr.,
insert-artistic-selections,6,,false,,Stephen Curry,
auto-top-shelf-signatures,TSS-SCY,,true,,Stephen Curry,
insert-select-certified,7,,false,,Stephen Curry,
insert-select-numbers,24,,false,,Jalen Green,
base,168,,false,,TyTy Washington Jr.,
insert-sparks,S-JS,,false,,Jabari Smith Jr.,
base,183,,false,,Tari Eason,
base,184,,false,,Jabari Smith Jr.,
auto-signatures,S-HKO,,true,,Hakeem Olajuwon,
auto-signature-selections,SS-KMJ,,true,,Kenyon Martin Jr.,
auto-top-shelf-signatures,TSS-JSJ,,true,,Jabari Smith Jr.,
auto-signature-selections,SS-ASG,,true,,Alperen Sengun,
insert-sensations,20,,false,,Jabari Smith Jr.,
insert-sensations,16,,false,,Tari Eason,
base,82,,false,,Tari Eason,
base,249,,false,,Kevin Porter Jr.,
base,252,,false,,Jalen Green,
base,269,,false,,TyTy Washington Jr.,
auto-youth-explosion-signatures,YES-JSJ,,true,,Jabari Smith Jr.,
insert-turbocharged,8,,false,,Jabari Smith Jr.,
base,70,,false,,TyTy Washington Jr.,
base,278,,false,,Tari Eason,
insert-rookie-revolution,21,,false,,Jabari Smith Jr.,
base,69,,false,,Jabari Smith Jr.,
insert-unstoppable,4,,false,,Jalen Green,
base,291,,false,,Jabari Smith Jr.,
auto-youth-explosion-signatures,YES-TYW,,true,,TyTy Washington Jr.,
insert-select-numbers,20,,false,,Jabari Smith Jr.,
insert-artistic-selections,7,,false,,Jabari Smith Jr.,
insert-rookie-revolution,17,,false,,Tari Eason,
base,52,,false,,Jalen Green,
base,49,,false,,Kevin Porter Jr.,
auto-x-factor-memorabilia-signatures,XFS-JGR,,true,,Jalen Green,
insert-select-future,15,,false,,Jabari Smith Jr.,
insert-select-future,13,,false,,Tari Eason,
auto-in-flight-signatures,IFS-SVF,,true,,Steve Francis,
insert-color-wheel,22,,false,,Jabari Smith Jr.,
insert-select-certified,2,,false,,Jabari Smith Jr.,
auto-rookie-signatures,RS-TYW,,true,,TyTy Washington Jr.,
insert-draft-selections-memorabilia,DSM-JS,,false,,Jabari Smith Jr.,
auto-rookie-signatures,RS-TES,,true,,Tari Eason,
auto-rookie-signatures,RS-JSH,,true,,Jabari Smith Jr.,
auto-rookie-jersey-autographs,RJA-JSJ,,true,,Jabari Smith Jr.,
insert-draft-selections-memorabilia,DSM-TE,,false,,Tari Eason,
insert-draft-selections-memorabilia,DSM-TY,,false,,TyTy Washington Jr.,
auto-in-flight-signatures,IFS-ASG,,true,,Alperen Sengun,
auto-rookie-jersey-autographs,RJA-TES,,true,,Tari Eason,
auto-rookie-jersey-autographs,RJA-TYW,,true,,TyTy Washington Jr.,
base,149,,false,,Kevin Porter Jr.,
auto-in-flight-signatures,IFS-JGR,,true,,Jalen Green,
base,152,,false,,Jalen Green,
insert-snapshots,15,,false,,Jabari Smith Jr.,
auto-youth-explosion-signatures,YES-TES,,true,,Tari Eason,
insert-select-certified,6,,false,,Bennedict Mathurin,
insert-color-wheel,23,,false,,Bennedict Mathurin,
base,20,,false,,Tyrese Haliburton,
base,280,,false,,Andrew Nembhard,
base,279,,false,,Bennedict Mathurin,
auto-in-flight-signatures,IFS-MYT,,true,,Myles Turner,
insert-select-future,18,,false,,Andrew Nembhard,
base,182,,false,,Bennedict Mathurin,
auto-rookie-jersey-autographs,RJA-BNM,,true,,Bennedict Mathurin,
auto-signatures,S-JRS,,true,,Jalen Rose,
auto-top-shelf-signatures,TSS-BNM,,true,,Bennedict Mathurin,
base,220,,false,,Tyrese Haliburton,
base,79,,false,,Bennedict Mathurin,
auto-rookie-jersey-autographs,RJA-KBW,,true,,Kendall Brown,
insert-select-future,8,,false,,Bennedict Mathurin,
auto-youth-explosion-signatures,YES-BNM,,true,,Bennedict Mathurin,
insert-turbocharged,1,,false,,Bennedict Mathurin,
insert-sensations,22,,false,,Bennedict Mathurin,
insert-sparks,S-BM,,false,,Bennedict Mathurin,
insert-throwback-memorabilia,TM-PG,,false,,Paul George,
insert-draft-selections-memorabilia,DSM-BM,,false,,Bennedict Mathurin,
insert-selective-swatches,SS-MT,,false,,Myles Turner,
base,120,,false,,Tyrese Haliburton,
auto-signatures,S-BDH,,true,,Buddy Hield,
auto-rookie-signatures,RS-BNM,,true,,Bennedict Mathurin,
insert-snapshots,16,,false,,Bennedict Mathurin,
auto-rookie-signatures,RS-ANH,,true,,Andrew Nembhard,
insert-throwback-memorabilia,TM-MB,,false,,Malcolm Brogdon,
insert-select-numbers,19,,false,,Bennedict Mathurin,
insert-rookie-revolution,1,,false,,Andrew Nembhard,
auto-signatures,S-TYH,,true,,Tyrese Haliburton,
insert-artistic-selections,2,,false,,Bennedict Mathurin,
auto-rookie-jersey-autographs,RJA-ANB,,true,,Andrew Nembhard,
auto-autographed-memorabilia,AM-MYT,,true,,Myles Turner,
insert-sensations,1,,false,,Tyrese Haliburton,
insert-rookie-revolution,9,,false,,Bennedict Mathurin,
base,186,,false,,Andrew Nembhard,
base,77,,false,,Andrew Nembhard,
insert-throwback-memorabilia,TM-SG,,false,,Shai Gilgeous-Alexander,
auto-rookie-signatures,RS-MDB,,true,,Moussa Diabate,
auto-youth-explosion-signatures,YES-MDB,,true,,Moussa Diabate,
base,116,,false,,Paul George,
base,265,,false,,Kawhi Leonard,
base,194,,false,,Moussa Diabate,
base,165,,false,,Kawhi Leonard,
base,65,,false,,Kawhi Leonard,
base,216,,false,,Paul George,
auto-signatures,S-BHY,,true,,Bones Hyland,
base,16,,false,,Paul George,
insert-thunder-lane,3,,false,,Paul George,
insert-select-numbers,25,,false,,Paul George,
insert-sensations,13,,false,,Paul George,
auto-in-flight-signatures,IFS-JCF,,true,,Jamal Crawford,
base,92,,false,,Moussa Diabate,
auto-rookie-signatures,RS-MAX,,true,,Max Christie,
insert-selective-swatches,SS-LJ,,false,,LeBron James,
auto-x-factor-memorabilia-signatures,XFS-PAU,,true,,Pau Gasol,
insert-turbocharged,3,,false,,LeBron James,
auto-x-factor-memorabilia-signatures,XFS-RBH,,true,,Robert Horry,
insert-color-wheel,7,,false,,LeBron James,
insert-select-certified,18,,false,,LeBron James,
insert-selective-swatches,SS-RW,,false,,Russell Westbrook,
base,26,,false,,LeBron James,
insert-color-wheel,14,,false,,Shaquille O'Neal,
insert-color-wheel,16,,false,,Magic Johnson,
auto-signature-selections,SS-ARV,,true,,Austin Reaves,
auto-top-shelf-signatures,TSS-MGJ,,true,,Magic Johnson,
base,181,,false,,Max Christie,
base,17,,false,,Anthony Davis,
auto-in-flight-signatures,IFS-LWK,,true,,Lonnie Walker IV,
auto-signatures,S-MWP,,true,,Metta World Peace,
base,226,,false,,LeBron James,
insert-rookie-revolution,3,,false,,Max Christie,
base,217,,false,,Anthony Davis,
auto-rookie-jersey-autographs,RJA-MAX,,true,,Max Christie,
auto-autographed-memorabilia,AM-MWP,,true,,Metta World Peace,
auto-youth-explosion-signatures,YES-SPJ,,true,,Scotty Pippen Jr.,
auto-signatures,S-RHY,,true,,Robert Horry,
insert-thunder-lane,7,,false,,Anthony Davis,
insert-thunder-lane,2,,false,,LeBron James,
auto-signatures,S-MGJ,,true,,Magic Johnson,
insert-snapshots,3,,false,,LeBron James,
auto-signature-selections,SS-LWK,,true,,Lonnie Walker IV,
auto-signature-selections,SS-MOB,,true,,Mo Bamba,
base,117,,false,,Anthony Davis,
insert-en-fuego,7,,false,,LeBron James,
insert-artistic-selections,4,,false,,LeBron James,
base,126,,false,,LeBron James,
insert-unstoppable,7,,false,,LeBron James,
insert-snapshots,20,,false,,Shaquille O'Neal,
insert-select-numbers,4,,false,,LeBron James,
base,293,,false,,Max Christie,
auto-selection-committee-signatures,SCS-PAU,,true,,Pau Gasol,
insert-selective-swatches,SS-AD,,false,,Anthony Davis,
insert-color-wheel,8,,false,,Ja Morant,
base,58,,false,,Ja Morant,
base,63,,false,,Desmond Bane,
base,78,,false,,David Roddy,
base,94,,false,,Jake LaRavia,
base,158,,false,,Ja Morant,
base,163,,false,,Desmond Bane,
base,173,,false,,Kennedy Chandler,
base,175,,false,,Jake LaRavia,
base,258,,false,,Ja Morant,
base,263,,false,,Desmond Bane,
base,273,,false,,David Roddy,
base,287,,false,,Jake LaRavia,
base,288,,false,,Kennedy Chandler,
insert-artistic-selections,3,,false,,Ja Morant,
auto-autographed-memorabilia,AM-BCK,,true,,Brandon Clarke,
auto-autographed-memorabilia,AM-LKK,,true,,Luke Kennard,
insert-draft-selections-memorabilia,DSM-DR,,false,,David Roddy,
insert-draft-selections-memorabilia,DSM-JL,,false,,Jake LaRavia,
insert-en-fuego,9,,false,,Ja Morant,
auto-in-flight-signatures,IFS-JAM,,true,,Ja Morant,
auto-rookie-jersey-autographs,RJA-DVR,,true,,David Roddy,
auto-rookie-jersey-autographs,RJA-JLR,,true,,Jake LaRavia,
insert-rookie-revolution,7,,false,,Jake LaRavia,
insert-rookie-revolution,16,,false,,David Roddy,
auto-rookie-signatures,RS-DRD,,true,,David Roddy,
auto-rookie-signatures,RS-JLR,,true,,Jake LaRavia,
auto-rookie-signatures,RS-KCH,,true,,Kennedy Chandler,
insert-select-certified,8,,false,,Ja Morant,
insert-select-future,12,,false,,Jake LaRavia,
insert-select-future,22,,false,,David Roddy,
insert-select-numbers,1,,false,,Ja Morant,
insert-selective-swatches,SS-JA,,false,,Ja Morant,
insert-selective-swatches,SS-JJ,,false,,Jaren Jackson Jr.,
auto-signature-selections,SS-LKK,,true,,Luke Kennard,
auto-signature-selections,SS-MML,,true,,Mike Miller,
auto-signature-selections,SS-TAL,,true,,Tony Allen,
auto-signatures,S-ZRD,,true,,Zach Randolph,
insert-snapshots,4,,false,,Ja Morant,
insert-thunder-lane,1,,false,,Ja Morant,
auto-top-shelf-signatures,TSS-JAM,,true,,Ja Morant,
insert-turbocharged,9,,false,,Ja Morant,
insert-unstoppable,12,,false,,Ja Morant,
auto-x-factor-memorabilia-signatures,XFS-JJJ,,true,,Jaren Jackson Jr.,
auto-x-factor-memorabilia-signatures,XFS-STA,,true,,Santi Aldama,
auto-youth-explosion-signatures,YES-DVR,,true,,David Roddy,
auto-youth-explosion-signatures,YES-KCH,,true,,Kennedy Chandler,
auto-youth-explosion-signatures,YES-KLJ,,true,,Kenneth Lofton Jr.,
base,257,,false,,Bam Adebayo,
insert-selective-swatches,SS-BA,,false,,Bam Adebayo,
base,8,,false,,Jimmy Butler,
base,108,,false,,Jimmy Butler,
insert-rookie-revolution,2,,false,,Nikola Jovic,
auto-youth-explosion-signatures,YES-JMC,,true,,Jamal Cain,
base,143,,false,,Tyler Herro,
insert-thunder-lane,11,,false,,Bam Adebayo,
insert-select-numbers,23,,false,,Jimmy Butler,
insert-draft-selections-memorabilia,DSM-NJ,,false,,Nikola Jovic,
base,270,,false,,Nikola Jovic,
base,208,,false,,Jimmy Butler,
auto-rookie-signatures,RS-NJK,,true,,Nikola Jovic,
auto-in-flight-signatures,IFS-VOD,,true,,Victor Oladipo,
auto-signature-selections,SS-MAX,,true,,Max Strus,
base,91,,false,,Nikola Jovic,
auto-youth-explosion-signatures,YES-NKJ,,true,,Nikola Jovic,
base,57,,false,,Bam Adebayo,
auto-autographed-memorabilia,AM-DRB,,true,,Duncan Robinson,
auto-rookie-jersey-autographs,RJA-NKJ,,true,,Nikola Jovic,
base,157,,false,,Bam Adebayo,
auto-signature-selections,SS-UHS,,true,,Udonis Haslem,
base,43,,false,,Tyler Herro,
base,170,,false,,Nikola Jovic,
base,243,,false,,Tyler Herro,
auto-selection-committee-signatures,SCS-OSR,,true,,Oscar Robertson,
auto-youth-explosion-signatures,YES-AGR,,true,,A.J. Green,
auto-rookie-signatures,RS-MJB,,true,,MarJon Beauchamp,
insert-draft-selections-memorabilia,DSM-MB,,false,,MarJon Beauchamp,
insert-thunder-lane,13,,false,,Giannis Antetokounmpo,
insert-artistic-selections,5,,false,,Giannis Antetokounmpo,
base,28,,false,,Khris Middleton,
insert-select-numbers,9,,false,,Giannis Antetokounmpo,
auto-autographed-memorabilia,AM-JRH,,true,,Jrue Holiday,
base,75,,false,,MarJon Beauchamp,
insert-turbocharged,10,,false,,Giannis Antetokounmpo,
auto-autographed-memorabilia,AM-KMD,,true,,Khris Middleton,
insert-rookie-revolution,30,,false,,MarJon Beauchamp,
base,179,,false,,MarJon Beauchamp,
insert-unstoppable,6,,false,,Giannis Antetokounmpo,
base,61,,false,,Giannis Antetokounmpo,
auto-signature-selections,SS-PAT,,true,,Pat Connaughton,
insert-color-wheel,9,,false,,Giannis Antetokounmpo,
insert-select-certified,12,,false,,Giannis Antetokounmpo,
auto-signatures,S-KMD,,true,,Khris Middleton,
base,161,,false,,Giannis Antetokounmpo,
auto-signature-selections,SS-BBP,,true,,Bobby Portis,
insert-snapshots,1,,false,,Giannis Antetokounmpo,
auto-signature-selections,SS-GYA,,true,,Grayson Allen,
base,215,,false,,Jrue Holiday,
base,261,,false,,Giannis Antetokounmpo,
auto-rookie-jersey-autographs,RJA-MJB,,true,,MarJon Beauchamp,
