category,cardNumber,parallel,isAuto,printRun,player,parallelNote
insert-prizmatic,20,,false,,Kevin Durant,
base,20,,false,,Cameron Thomas,
insert-penmanship,PNM-RON,,false,,Royce O'Neale,
auto-fast-break-autographs,FB-JKN,,true,,Jason Kidd,
auto-signatures,SIG-JKD,,true,,Jason Kidd,
insert-widescreen,9,,false,,Kevin Durant,
base,220,,false,,T.J. Warren,
auto-sensational-signatures,SS-AW,,true,,Alondes Williams,
base,5,,false,,Kyrie Irving,
insert-global-reach,8,,false,,Ben Simmons,
insert-fireworks,9,,false,,Kevin Durant,
base,273,,false,,Jason Kidd,
base,13,,false,,Ben Simmons,
insert-prizmatic,1,,false,,Kyrie Irving,
base,10,,false,,Kevin Durant,
insert-fearless,7,,false,,Kevin Durant,
insert-dominance,1,,false,,Kyrie Irving,
insert-dominance,4,,false,,Kevin Durant,
base,19,,false,,Seth Curry,
insert-rookie-penmanship,RP-AWB,,false,,Alondes Williams,
insert-penmanship,PNM-AMO,,false,,Adam Morrison,
insert-widescreen,3,,false,,LaMelo Ball,
base,150,,false,,LaMelo Ball,
insert-emergent,24,,false,,Mark Williams,
insert-prizmatic,26,,false,,LaMelo Ball,
insert-dominance,22,,false,,LaMelo Ball,
insert-rookie-penmanship,RP-BMC,,false,,Bryce McGowens,
base,153,,false,,Terry Rozier III,
base,156,,false,,Cody Martin,
auto-sensational-signatures,SS-DW,,true,,David Wesley,
base,159,,false,,Kelly Oubre Jr.,
insert-rookie-penmanship,RP-MWC,,false,,Mark Williams,
base,160,,false,,PJ Washington Jr.,
auto-rookie-signatures,RSI-BRY,,true,,Bryce McGowens,
base,257,,false,,Mark Williams,
auto-fast-break-rookie-autographs,FBR-MWH,,true,,Mark Williams,
insert-instant-impact,18,,false,,Mark Williams,
auto-rookie-signatures,RSI-MAW,,true,,Mark Williams,
base,222,,false,,Bryce McGowens,
insert-fireworks,1,,false,,LaMelo Ball,
base,148,,false,,Gordon Hayward,
auto-signatures,SIG-DCU,,true,,Dell Curry,
insert-fearless,5,,false,,LaMelo Ball,
base,80,,false,,Nikola Vucevic,
base,240,,false,,Dalen Terry,
base,72,,false,,DeMar DeRozan,
auto-fast-break-autographs,FB-LLB,,true,,Luc Longley,
auto-signatures,SIG-BJA,,true,,B.J. Armstrong,
base,79,,false,,Ayo Dosunmu,
insert-prizmatic,12,,false,,DeMar DeRozan,
base,92,,false,,Zach LaVine,
base,71,,false,,Coby White,
auto-signatures,SIG-AYO,,true,,Ayo Dosunmu,
auto-fast-break-autographs,FB-BJA,,true,,B.J. Armstrong,
insert-instant-impact,6,,false,,Dalen Terry,
insert-rookie-penmanship,RP-JLC,,false,,Justin Lewis,
auto-rookie-signatures,RSI-DTE,,true,,Dalen Terry,
insert-dominance,18,,false,,DeMar DeRozan,
insert-fireworks,4,,false,,Zach LaVine,
auto-fast-break-rookie-autographs,FBR-DTB,,true,,Dalen Terry,
base,88,,false,,Lonzo Ball,
base,83,,false,,Alex Caruso,
auto-sensational-signatures,SS-JW,,true,,Justin Lewis,
insert-rookie-penmanship,RP-DTC,,false,,Dalen Terry,
insert-dominance,6,,false,,Zach LaVine,
insert-emergent,29,,false,,Dalen Terry,
insert-prizmatic,6,,false,,Zach LaVine,
auto-sensational-signatures,SS-EC,,true,,Eddy Curry,
insert-dominance,14,,false,,Donovan Mitchell,
auto-champion-signatures,CHS-KYI,,true,,Kyrie Irving,
insert-prizmatic,3,,false,,Donovan Mitchell,
base,81,,false,,Evan Mobley,
insert-rookie-penmanship,RP-IMC,,false,,Isaiah Mobley,
auto-fast-break-rookie-autographs,FBR-IMC,,true,,Isaiah Mobley,
auto-sensational-signatures,SS-MP,,true,,Mark Price,
base,252,,false,,Isaiah Mobley,
auto-fast-break-autographs,FB-EMC,,true,,Evan Mobley,
auto-rookie-signatures,RSI-IMO,,true,,Isaiah Mobley,
auto-signatures,SIG-EVM,,true,,Evan Mobley,
base,78,,false,,Isaac Okoro,
base,77,,false,,Caris LeVert,
auto-signatures,SIG-BRD,,true,,Brad Daugherty,
auto-fast-break-autographs,FB-CLV,,true,,Caris LeVert,
base,76,,false,,Jarrett Allen,
auto-fast-break-autographs,FB-MPC,,true,,Mark Price,
base,75,,false,,Darius Garland,
auto-sensational-signatures,SS-SK,,true,,Shawn Kemp,
insert-prizmatic,27,,false,,Evan Mobley,
insert-fireworks,23,,false,,Donovan Mitchell,
base,90,,false,,Kevin Love,
insert-prizmatic,29,,false,,Darius Garland,
base,66,,false,,Donovan Mitchell,
insert-fearless,4,,false,,Donovan Mitchell,
auto-rookie-signatures,RSI-JHA,,true,,Jaden Hardy,
base,192,,false,,Christian Wood,
auto-signatures,SIG-TIM,,true,,Tim Hardaway Jr.,
auto-signatures,SIG-LUD,,true,,Luka Doncic,
auto-signatures,SIG-JST,,true,,Jerry Stackhouse,
auto-signatures,SIG-CWD,,true,,Christian Wood,
auto-sensational-signatures,SS-LD,,true,,Luka Doncic,
auto-sensational-signatures,SS-JT,,true,,Jason Terry,
insert-widescreen,8,,false,,Luka Doncic,
auto-sensational-signatures,SS-JE,,true,,Jaden Hardy,
base,179,,false,,Reggie Bullock,
base,187,,false,,Dwight Powell,
base,189,,false,,Davis Bertans,
base,193,,false,,Tim Hardaway Jr.,
base,196,,false,,Luka Doncic,
base,197,,false,,Dorian Finney-Smith,
base,199,,false,,Spencer Dinwiddie,
base,226,,false,,Jaden Hardy,
insert-fireworks,24,,false,,Luka Doncic,
insert-rookie-penmanship,RP-JHD,,false,,Jaden Hardy,
base,298,,false,,Dirk Nowitzki,
auto-champion-signatures,CHS-DNW,,true,,Dirk Nowitzki,
insert-dominance,3,,false,,Luka Doncic,
insert-emergent,11,,false,,Jaden Hardy,
insert-prizmatic,16,,false,,Luka Doncic,
auto-fast-break-autographs,FB-CWM,,true,,Christian Wood,
auto-fast-break-autographs,FB-JTM,,true,,Jason Terry,
insert-penmanship,PNM-LUD,,false,,Luka Doncic,
auto-fast-break-autographs,FB-LDM,,true,,Luka Doncic,
insert-penmanship,PNM-FRN,,false,,Frank Ntilikina,
auto-fast-break-rookie-autographs,FBR-JHM,,true,,Jaden Hardy,
insert-instant-impact,16,,false,,Jaden Hardy,
insert-fearless,9,,false,,Dirk Nowitzki,
insert-global-reach,10,,false,,Luka Doncic,
insert-fearless,13,,false,,Luka Doncic,
base,33,,false,,Kentavious Caldwell-Pope,
auto-rookie-signatures,RSI-PWS,,true,,Peyton Watson,
insert-instant-impact,8,,false,,Christian Braun,
auto-fast-break-rookie-autographs,FBR-CLG,,true,,Collin Gillespie,
auto-signatures,SIG-DAN,,true,,Dan Issel,
auto-fast-break-rookie-autographs,FBR-CBN,,true,,Christian Braun,
insert-penmanship,PNM-ZNJ,,false,,Zeke Nnaji,
base,39,,false,,Nikola Jokic,
base,223,,false,,Christian Braun,
base,40,,false,,Bruce Brown,
insert-fireworks,18,,false,,Nikola Jokic,
base,41,,false,,Aaron Gordon,
auto-sensational-signatures,SS-PT,,true,,Peyton Watson,
auto-fast-break-autographs,FB-MPJ,,true,,Michael Porter Jr.,
insert-penmanship,PNM-KVG,,false,,Kiki Vandeweghe,
auto-sensational-signatures,SS-CG,,true,,Collin Gillespie,
base,27,,false,,Bones Hyland,
insert-emergent,21,,false,,Christian Braun,
insert-rookie-penmanship,RP-CGD,,false,,Collin Gillespie,
insert-penmanship,PNM-KYM,,false,,Kenyon Martin,
insert-emergent,19,,false,,Peyton Watson,
insert-fearless,20,,false,,Nikola Jokic,
base,259,,false,,Peyton Watson,
base,32,,false,,Jamal Murray,
insert-global-reach,1,,false,,Nikola Jokic,
base,23,,false,,Jeff Green,
insert-prizmatic,25,,false,,Nikola Jokic,
auto-rookie-signatures,RSI-CBR,,true,,Christian Braun,
insert-dominance,10,,false,,Nikola Jokic,
insert-rookie-penmanship,RP-CBD,,false,,Christian Braun,
base,28,,false,,Michael Porter Jr.,
base,85,,false,,Frank Jackson,
insert-prizmatic,8,,false,,Cade Cunningham,
insert-emergent,20,,false,,Jalen Duren,
base,256,,false,,Jaden Ivey,
base,89,,false,,Cade Cunningham,
base,91,,false,,Alec Burks,
insert-emergent,10,,false,,Jaden Ivey,
auto-sensational-signatures,SS-JK,,true,,Jalen Duren,
insert-dominance,7,,false,,Cade Cunningham,
insert-rookie-penmanship,RP-JDD,,false,,Jalen Duren,
base,291,,false,,Dennis Rodman,
insert-rookie-penmanship,RP-JID,,false,,Jaden Ivey,
base,277,,false,,Ben Wallace,
auto-sensational-signatures,SS-IL,,true,,Isaiah Livers,
auto-sensational-signatures,SS-JI,,true,,Jaden Ivey,
insert-instant-impact,25,,false,,Jaden Ivey,
auto-sensational-signatures,SS-AD,,true,,Adrian Dantley,
insert-luck-of-the-lottery,5,,false,,Jaden Ivey,
insert-luck-of-the-lottery,14,,false,,Jalen Duren,
auto-fast-break-rookie-autographs,FBR-JIP,,true,,Jaden Ivey,
auto-fast-break-rookie-autographs,FBR-JDP,,true,,Jalen Duren,
base,44,,false,,Bojan Bogdanovic,
auto-signatures,SIG-JOE,,true,,Joe Dumars,
auto-sensational-signatures,SS-DB,,true,,Dave Bing,
insert-fireworks,20,,false,,Cade Cunningham,
insert-penmanship,PNM-NNL,,false,,Nerlens Noel,
insert-penmanship,PNM-RHM,,false,,Rick Mahorn,
auto-fast-break-autographs,FB-JDP,,true,,Joe Dumars,
auto-fast-break-autographs,FB-GHP,,true,,Grant Hill,
base,239,,false,,Jalen Duren,
auto-signatures,SIG-GHL,,true,,Grant Hill,
insert-instant-impact,10,,false,,Jalen Duren,
auto-signatures,SIG-CCU,,true,,Cade Cunningham,
auto-fast-break-autographs,FB-CCP,,true,,Cade Cunningham,
auto-rookie-signatures,RSI-JIV,,true,,Jaden Ivey,
base,73,,false,,Marvin Bagley III,
auto-rookie-signatures,RSI-JDU,,true,,Jalen Duren,
base,82,,false,,Hamidou Diallo,
base,84,,false,,Saddiq Bey,
base,114,,false,,Andrew Wiggins,
auto-sensational-signatures,SS-AJ,,true,,Antawn Jamison,
auto-rookie-signatures,RSI-PBJ,,true,,Patrick Baldwin Jr.,
base,229,,false,,Ryan Rollins,
auto-rookie-signatures,RSI-MAC,,true,,Mac McClung,
base,242,,false,,Patrick Baldwin Jr.,
auto-sensational-signatures,SS-MM,,true,,Mac McClung,
insert-rookie-penmanship,RP-RRG,,false,,Ryan Rollins,
auto-sensational-signatures,SS-MY,,true,,Moses Moody,
base,295,,false,,Chris Mullin,
insert-fireworks,19,,false,,Stephen Curry,
base,115,,false,,Klay Thompson,
auto-sensational-signatures,SS-PW,,true,,Patrick Baldwin Jr.,
auto-champion-signatures,CHS-SCU,,true,,Stephen Curry,
base,110,,false,,Draymond Green,
base,104,,false,,Jonathan Kuminga,
base,103,,false,,Moses Moody,
base,102,,false,,Jordan Poole,
base,101,,false,,Stephen Curry,
base,100,,false,,James Wiseman,
auto-sensational-signatures,SS-RR,,true,,Ryan Rollins,
insert-dominance,23,,false,,Stephen Curry,
insert-emergent,1,,false,,Patrick Baldwin Jr.,
insert-prizmatic,22,,false,,Stephen Curry,
insert-penmanship,PNM-TDE,,false,,Tony Delk,
auto-fast-break-autographs,FB-JKW,,true,,Jonathan Kuminga,
auto-fast-break-autographs,FB-JRW,,true,,Jason Richardson,
auto-signatures,SIG-JKU,,true,,Jonathan Kuminga,
auto-signatures,SIG-JRC,,true,,Jason Richardson,
auto-signatures,SIG-MMO,,true,,Moses Moody,
insert-fearless,15,,false,,Stephen Curry,
auto-signatures,SIG-SCU,,true,,Stephen Curry,
auto-fast-break-rookie-autographs,FBR-MMC,,true,,Mac McClung,
insert-global-reach,5,,false,,Andrew Wiggins,
insert-widescreen,4,,false,,Stephen Curry,
auto-sensational-signatures,SS-JK,,true,,Jonathan Kuminga,
auto-rookie-signatures,RSI-TES,,true,,Tari Eason,
base,188,,false,,Garrison Mathews,
insert-instant-impact,9,,false,,Tari Eason,
auto-sensational-signatures,SS-JB,,true,,Jabari Smith Jr.,
base,178,,false,,Alperen Sengun,
auto-fast-break-rookie-autographs,FBR-TER,,true,,Tari Eason,
auto-fast-break-rookie-autographs,FBR-TTW,,true,,TyTy Washington Jr.,
insert-rookie-penmanship,RP-TTH,,false,,TyTy Washington Jr.,
base,228,,false,,Jabari Smith Jr.,
insert-instant-impact,3,,false,,Jabari Smith Jr.,
base,181,,false,,Jalen Green,
insert-penmanship,PNM-JGR,,false,,Jalen Green,
base,198,,false,,Jae'Sean Tate,
auto-sensational-signatures,SS-JC,,true,,Josh Christopher,
base,183,,false,,Kenyon Martin Jr.,
base,175,,false,,Kevin Porter Jr.,
insert-prizmatic,23,,false,,Jalen Green,
insert-emergent,5,,false,,Tari Eason,
auto-sensational-signatures,SS-TN,,true,,Tari Eason,
auto-sensational-signatures,SS-JG,,true,,Jalen Green,
base,290,,false,,Hakeem Olajuwon,
insert-rookie-penmanship,RP-JSH,,false,,Jabari Smith Jr.,
base,258,,false,,Tari Eason,
insert-emergent,18,,false,,TyTy Washington Jr.,
auto-champion-signatures,CHS-HOW,,true,,Hakeem Olajuwon,
auto-sensational-signatures,SS-TY,,true,,TyTy Washington Jr.,
insert-emergent,26,,false,,Jabari Smith Jr.,
auto-signatures,SIG-ALP,,true,,Alperen Sengun,
insert-luck-of-the-lottery,7,,false,,Jabari Smith Jr.,
base,243,,false,,TyTy Washington Jr.,
insert-penmanship,PNM-USM,,false,,Usman Garuba,
auto-signatures,SIG-CMU,,true,,Calvin Murphy,
auto-rookie-signatures,RSI-JSJ,,true,,Jabari Smith Jr.,
auto-fast-break-autographs,FB-JGR,,true,,Jalen Green,
auto-signatures,SIG-JCH,,true,,Josh Christopher,
auto-rookie-signatures,RSI-TYT,,true,,TyTy Washington Jr.,
base,186,,false,,Eric Gordon,
auto-fast-break-rookie-autographs,FBR-JSJ,,true,,Jabari Smith Jr.,
auto-sensational-signatures,SS-CK,,true,,Clark Kellogg,
insert-emergent,22,,false,,Bennedict Mathurin,
base,109,,false,,Jalen Smith,
insert-luck-of-the-lottery,8,,false,,Bennedict Mathurin,
auto-signatures,SIG-TYH,,true,,Tyrese Haliburton,
insert-instant-impact,19,,false,,Bennedict Mathurin,
auto-sensational-signatures,SS-AN,,true,,Andrew Nembhard,
auto-sensational-signatures,SS-BM,,true,,Bennedict Mathurin,
base,227,,false,,Andrew Nembhard,
insert-rookie-penmanship,RP-BMI,,false,,Bennedict Mathurin,
base,99,,false,,Chris Duarte,
base,108,,false,,Myles Turner,
base,225,,false,,Kendall Brown,
auto-fast-break-autographs,FB-RSP,,true,,Rik Smits,
auto-rookie-signatures,RSI-ANE,,true,,Andrew Nembhard,
auto-fast-break-autographs,FB-THP,,true,,Tyrese Haliburton,
insert-penmanship,PNM-HRW,,false,,Herb Williams,
auto-fast-break-rookie-autographs,FBR-BMP,,true,,Bennedict Mathurin,
base,111,,false,,Aaron Nesmith,
auto-fast-break-rookie-autographs,FBR-ANP,,true,,Andrew Nembhard,
auto-rookie-signatures,RSI-KBR,,true,,Kendall Brown,
insert-emergent,2,,false,,Andrew Nembhard,
insert-penmanship,PNM-ROY,,false,,Roy Hibbert,
auto-rookie-signatures,RSI-BMA,,true,,Bennedict Mathurin,
base,95,,false,,Buddy Hield,
insert-penmanship,PNM-ANE,,false,,Aaron Nesmith,
base,93,,false,,Tyrese Haliburton,
insert-rookie-penmanship,RP-KBI,,false,,Kendall Brown,
auto-sensational-signatures,SS-RH,,true,,Roy Hibbert,
base,106,,false,,Daniel Theis,
base,254,,false,,Bennedict Mathurin,
insert-penmanship,PNM-TMN,,false,,Terance Mann,
base,119,,false,,Jason Preston,
base,262,,false,,Moussa Diabate,
base,116,,false,,Reggie Jackson,
base,137,,false,,Terance Mann,
insert-prizmatic,14,,false,,Paul George,
base,128,,false,,Kawhi Leonard,
insert-prizmatic,7,,false,,Kawhi Leonard,
insert-fireworks,16,,false,,Kawhi Leonard,
base,138,,false,,Paul George,
base,130,,false,,Marcus Morris Sr.,
auto-sensational-signatures,SS-MD,,true,,Moussa Diabate,
base,132,,false,,Norman Powell,
insert-fearless,6,,false,,Kawhi Leonard,
insert-dominance,20,,false,,Kawhi Leonard,
auto-rookie-signatures,RSI-MDI,,true,,Moussa Diabate,
base,125,,false,,John Wall,
auto-fast-break-rookie-autographs,FBR-MDC,,true,,Moussa Diabate,
base,141,,false,,Luke Kennard,
auto-fast-break-autographs,FB-JCC,,true,,Jamal Crawford,
auto-sensational-signatures,SS-RJ,,true,,Reggie Jackson,
auto-signatures,SIG-JCR,,true,,Jamal Crawford,
auto-signatures,SIG-RJA,,true,,Reggie Jackson,
insert-penmanship,PNM-LKE,,false,,Luke Kennard,
insert-rookie-penmanship,RP-MCA,,false,,Max Christie,
auto-champion-signatures,CHS-KAJ,,true,,Kareem Abdul-Jabbar,
auto-sensational-signatures,SS-CA,,true,,Carmelo Anthony,
insert-rookie-penmanship,RP-CSW,,false,,Cole Swider,
insert-dominance,8,,false,,Anthony Davis,
insert-dominance,24,,false,,LeBron James,
auto-sensational-signatures,SS-SP,,true,,Scotty Pippen Jr.,
auto-rookie-signatures,RSI-CSW,,true,,Cole Swider,
insert-prizmatic,17,,false,,Anthony Davis,
insert-fearless,18,,false,,LeBron James,
insert-prizmatic,9,,false,,LeBron James,
base,133,,false,,Russell Westbrook,
base,134,,false,,LeBron James,
auto-signatures,SIG-BMC,,true,,Bob McAdoo,
auto-fast-break-autographs,FB-BMA,,true,,Bob McAdoo,
insert-fireworks,10,,false,,LeBron James,
base,185,,false,,Dennis Schroder,
auto-fast-break-autographs,FB-GGL,,true,,Gail Goodrich,
insert-penmanship,PNM-SWE,,false,,Swen Nater,
base,139,,false,,Patrick Beverley,
auto-fast-break-autographs,FB-JWA,,true,,Jerry West,
auto-fast-break-autographs,FB-JWL,,true,,Jamaal Wilkes,
insert-fearless,14,,false,,Shaquille O'Neal,
base,232,,false,,Scotty Pippen Jr.,
auto-sensational-signatures,SS-JR,,true,,Jerry West,
auto-fast-break-autographs,FB-LWL,,true,,Lonnie Walker IV,
auto-signatures,SIG-JTA,,true,,Juan Toscano-Anderson,
auto-signatures,SIG-MYC,,true,,Mychal Thompson,
auto-signatures,SIG-PAT,,true,,Pat Riley,
auto-rookie-signatures,RSI-MAX,,true,,Max Christie,
auto-signatures,SIG-RFX,,true,,Rick Fox,
insert-penmanship,PNM-DMJ,,false,,Damian Jones,
base,144,,false,,Carmelo Anthony,
auto-fast-break-rookie-autographs,FBR-MCL,,true,,Max Christie,
base,145,,false,,Kendrick Nunn,
insert-rookie-penmanship,RP-SPL,,false,,Scotty Pippen Jr.,
base,276,,false,,Magic Johnson,
base,123,,false,,Austin Reaves,
base,122,,false,,Anthony Davis,
auto-sensational-signatures,SS-AR,,true,,Austin Reaves,
base,285,,false,,Wilt Chamberlain,
auto-sensational-signatures,SS-PG,,true,,Pau Gasol,
auto-sensational-signatures,SS-MXC,,true,,Max Christie,
insert-fireworks,12,,false,,Anthony Davis,
insert-widescreen,2,,false,,LeBron James,
base,297,,false,,Shaquille O'Neal,
base,270,,false,,Max Christie,
auto-fast-break-autographs,FB-JMG,,true,,Ja Morant,
auto-fast-break-autographs,FB-JJJ,,true,,Jaren Jackson Jr.,
auto-rookie-signatures,RSI-VWJ,,true,,Vince Williams Jr.,
auto-fast-break-rookie-autographs,FBR-KCG,,true,,Kennedy Chandler,
auto-fast-break-rookie-autographs,FBR-KLJ,,true,,Kenneth Lofton Jr.,
auto-signatures,SIG-JAM,,true,,Ja Morant,
base,244,,false,,Jake LaRavia,
base,261,,false,,David Roddy,
auto-rookie-signatures,RSI-JLR,,true,,Jake LaRavia,
base,212,,false,,Tyus Jones,
auto-sensational-signatures,SS-ZW,,true,,Ziaire Williams,
base,200,,false,,Ja Morant,
insert-emergent,27,,false,,Jake LaRavia,
insert-rookie-penmanship,RP-DRM,,false,,David Roddy,
base,204,,false,,Brandon Clarke,
insert-fearless,8,,false,,Ja Morant,
base,253,,false,,Kenneth Lofton Jr.,
insert-instant-impact,17,,false,,Jake LaRavia,
base,205,,false,,Dillon Brooks,
base,255,,false,,Vince Williams Jr.,
insert-rookie-penmanship,RP-KLM,,false,,Kenneth Lofton Jr.,
insert-rookie-penmanship,RP-KCM,,false,,Kennedy Chandler,
auto-rookie-signatures,RSI-DRD,,true,,David Roddy,
base,206,,false,,Jaren Jackson Jr.,
insert-prizmatic,13,,false,,Ja Morant,
insert-rookie-penmanship,RP-JLM,,false,,Jake LaRavia,
auto-fast-break-autographs,FB-ZWG,,true,,Ziaire Williams,
insert-penmanship,PNM-JAM,,false,,Ja Morant,
insert-widescreen,5,,false,,Ja Morant,
insert-dominance,5,,false,,Ja Morant,
insert-penmanship,PNM-DGR,,false,,Danny Green,
auto-rookie-signatures,RSI-KLJ,,true,,Kenneth Lofton Jr.,
auto-sensational-signatures,SS-JM,,true,,Ja Morant,
auto-rookie-signatures,RSI-KCH,,true,,Kennedy Chandler,
auto-fast-break-rookie-autographs,FBR-DRG,,true,,David Roddy,
base,235,,false,,Kennedy Chandler,
base,217,,false,,Desmond Bane,
auto-signatures,SIG-JJJ,,true,,Jaren Jackson Jr.,
base,203,,false,,Danny Green,
insert-fireworks,7,,false,,Ja Morant,
insert-rookie-penmanship,RP-VWM,,false,,Vince Williams Jr.,
auto-fast-break-rookie-autographs,FBR-JLR,,true,,Jake LaRavia,
auto-fast-break-rookie-autographs,FBR-NJH,,true,,Nikola Jovic,
base,147,,false,,Kyle Lowry,
base,149,,false,,Jimmy Butler,
base,155,,false,,Bam Adebayo,
base,161,,false,,Max Strus,
base,166,,false,,Tyler Herro,
base,167,,false,,Victor Oladipo,
base,168,,false,,Duncan Robinson,
base,236,,false,,Nikola Jovic,
base,294,,false,,Dwyane Wade,
auto-champion-signatures,CHS-DWY,,true,,Dwyane Wade,
insert-emergent,17,,false,,Nikola Jovic,
auto-fast-break-autographs,FB-DRH,,true,,Duncan Robinson,
auto-fast-break-autographs,FB-GRH,,true,,Glen Rice,
auto-fast-break-autographs,FB-RAH,,true,,Ray Allen,
insert-instant-impact,7,,false,,Nikola Jovic,
insert-penmanship,PNM-HAR,,false,,Harold Miner,
insert-penmanship,PNM-MAX,,false,,Max Strus,
auto-rookie-signatures,RSI-NJV,,true,,Nikola Jovic,
auto-sensational-signatures,SS-DY,,true,,Dwyane Wade,
auto-sensational-signatures,SS-NJ,,true,,Nikola Jovic,
base,113,,false,,Jrue Holiday,
insert-rookie-penmanship,RP-AJG,,false,,A.J. Green,
auto-signatures,SIG-BLP,,true,,Brook Lopez,
auto-fast-break-autographs,FB-BLB,,true,,Brook Lopez,
auto-rookie-signatures,RSI-MAR,,true,,MarJon Beauchamp,
base,112,,false,,Khris Middleton,
insert-emergent,3,,false,,MarJon Beauchamp,
base,268,,false,,MarJon Beauchamp,
insert-prizmatic,5,,false,,Giannis Antetokounmpo,
insert-instant-impact,23,,false,,MarJon Beauchamp,
insert-dominance,21,,false,,Giannis Antetokounmpo,
insert-rookie-penmanship,RP-MJM,,false,,MarJon Beauchamp,
auto-signatures,SIG-SAM,,true,,Sam Cassell,
insert-global-reach,3,,false,,Giannis Antetokounmpo,
insert-fireworks,13,,false,,Giannis Antetokounmpo,
base,94,,false,,Brook Lopez,
auto-fast-break-rookie-autographs,FBR-MJB,,true,,MarJon Beauchamp,
insert-widescreen,7,,false,,Giannis Antetokounmpo,
base,96,,false,,Giannis Antetokounmpo,
base,97,,false,,Pat Connaughton,
base,98,,false,,Grayson Allen,
insert-fearless,1,,false,,Giannis Antetokounmpo,
base,105,,false,,Bobby Portis,
base,107,,false,,Joe Ingles,
insert-global-reach,2,,false,,Rudy Gobert,
auto-sensational-signatures,SS-WR,,true,,Wendell Moore Jr.,
base,238,,false,,Josh Minott,
insert-rookie-penmanship,RP-JMM,,false,,Josh Minott,
base,70,,false,,Jaylen Nowell,
auto-fast-break-autographs,FB-KAT,,true,,Karl-Anthony Towns,
auto-sensational-signatures,SS-KG,,true,,Kevin Garnett,
insert-emergent,23,,false,,Wendell Moore Jr.,
auto-signatures,SIG-JMC,,true,,Jaden McDaniels,
base,53,,false,,Jaden McDaniels,
insert-dominance,17,,false,,Anthony Edwards,
insert-prizmatic,24,,false,,Anthony Edwards,
auto-fast-break-autographs,FB-WST,,true,,Wally Szczerbiak,
base,221,,false,,Wendell Moore Jr.,
auto-fast-break-rookie-autographs,FBR-WMJ,,true,,Wendell Moore Jr.,
insert-fearless,10,,false,,Anthony Edwards,
auto-sensational-signatures,SS-AE,,true,,Anthony Edwards,
auto-rookie-signatures,RSI-WMJ,,true,,Wendell Moore Jr.,
base,56,,false,,Anthony Edwards,
