category,cardNumber,parallel,isAuto,printRun,player,parallelNote
base,139,,false,,Kyrie Irving,
insert-sensational-swatches,SSW-JHA,,false,,Joe Harris,
insert-sensational-swatches,SSW-JAL,,false,,Jarrett Allen,
base,178,,false,,Miles Bridges,
base,253,,false,,Nick Richards,
base,278,,false,,LaMelo Ball,
auto-signatures,SI-DGR,,true,,Devonte' Graham,
insert-sensational-swatches,SSW-MMO,,false,,Malik Monk,
insert-sensational-swatches,SSW-MBR,,false,,Miles Bridges,
base,15,,false,,Malik Monk,
insert-sophomore-stars,8,,false,,PJ Washington Jr.,
base,39,,false,,Dwayne Bacon,
auto-sensational-signatures,SS-VCJ,,true,,Vernon Carey Jr.,
auto-sensational-signatures,SS-NRS,,true,,Nick Richards,
auto-sensational-signatures,SS-LMB,,true,,LaMelo Ball,
auto-sensational-signatures,SS-JMA,,true,,Jamal Mashburn,
base,60,,false,,Terry Rozier,
base,65,,false,,Bismack Biyombo,
auto-sensational-signatures,SS-GRL,,true,,Grant Riller,
base,68,,false,,Cody Zeller,
base,73,,false,,Devonte' Graham,
auto-rookie-signatures,RS-VCJ,,true,,Vernon Carey Jr.,
auto-rookie-signatures,RS-NRS,,true,,Nick Richards,
auto-rookie-signatures,RS-LMB,,true,,LaMelo Ball,
auto-rookie-signatures,RS-GRL,,true,,Grant Riller,
auto-rookie-signatures,RS-CMT,,true,,Caleb Martin,
insert-rookie-penmanship,RP-VCJ,,false,,Vernon Carey Jr.,
insert-rookie-penmanship,RP-NRS,,false,,Nick Richards,
insert-rookie-penmanship,RP-LMB,,false,,LaMelo Ball,
insert-rookie-penmanship,RP-GRL,,false,,Grant Riller,
insert-rookie-penmanship,RP-CMT,,false,,Caleb Martin,
base,105,,false,,PJ Washington Jr.,
insert-instant-impact,21,,false,,LaMelo Ball,
auto-fast-break-rookie-autographs,FR-VCJ,,true,,Vernon Carey Jr.,
auto-fast-break-rookie-autographs,FR-LMB,,true,,LaMelo Ball,
auto-fast-break-autographs,FBA-DGR,,true,,Devonte' Graham,
insert-emergent,23,,false,,LaMelo Ball,
base,295,,false,,Grant Riller,
base,278b,,false,,LaMelo Ball,
base,276,,false,,Caleb Martin,
base,269,,false,,Vernon Carey Jr.,
auto-sensational-signatures,SS-PWL,,true,,Patrick Williams,
base,156,,false,,Otto Porter Jr.,
insert-sensational-swatches,SSW-CBO,,false,,Carlos Boozer,
insert-sophomore-stars,5,,false,,Coby White,
base,165,,false,,Thaddeus Young,
insert-sensational-swatches,SSW-LMR,,false,,Lauri Markkanen,
base,183,,false,,Tomas Satoransky,
base,166,,false,,Dennis Rodman,
auto-rookie-signatures,RS-PWL,,true,,Patrick Williams,
auto-signatures,SI-CWT,,true,,Coby White,
auto-signatures,SI-DGA,,true,,Daniel Gafford,
auto-signatures,SI-DRO,,true,,Dennis Rodman,
base,101,,false,,Kris Dunn,
auto-fast-break-autographs,FBA-TYG,,true,,Thaddeus Young,
insert-rookie-penmanship,RP-PWL,,false,,Patrick Williams,
base,234,,false,,Zach LaVine,
auto-fast-break-rookie-autographs,FR-DDT,,true,,Devon Dotson,
auto-signatures,SI-SKE,,true,,Steve Kerr,
base,288b,,false,,Patrick Williams,
base,288,,false,,Patrick Williams,
insert-fearless,10,,false,,Scottie Pippen,
insert-fearless,19,,false,,Dennis Rodman,
insert-instant-impact,3,,false,,Patrick Williams,
base,223,,false,,Wendell Carter Jr.,
auto-fast-break-rookie-autographs,FR-PWL,,true,,Patrick Williams,
insert-penmanship,PE-RHA,,false,,Ron Harper,
base,3,,false,,Coby White,
insert-penmanship,PE-DRO,,false,,Dennis Rodman,
insert-emergent,5,,false,,Patrick Williams,
base,116,,false,,Lauri Markkanen,
base,48,,false,,Kevin Porter Jr.,
auto-fast-break-rookie-autographs,FR-IOK,,true,,Isaac Okoro,
insert-penmanship,PE-DYW,,false,,Dylan Windler,
insert-penmanship,PE-LNJ,,false,,Larry Nance Jr.,
insert-penmanship,PE-RID,,false,,Ricky Davis,
insert-rookie-penmanship,RP-IOK,,false,,Isaac Okoro,
base,89,,false,,Tristan Thompson,
auto-rookie-signatures,RS-IOK,,true,,Isaac Okoro,
insert-sophomore-stars,4,,false,,Darius Garland,
base,226,,false,,Darius Garland,
auto-fast-break-autographs,FBA-AVJ,,true,,Anderson Varejao,
auto-sensational-signatures,SS-AVA,,true,,Anderson Varejao,
auto-sensational-signatures,SS-IOK,,true,,Isaac Okoro,
base,57,,false,,Matthew Dellavedova,
insert-emergent,15,,false,,Isaac Okoro,
base,225,,false,,Collin Sexton,
insert-sensational-swatches,SSW-ADR,,false,,Andre Drummond,
insert-sensational-swatches,SSW-CSX,,false,,Collin Sexton,
insert-sensational-swatches,SSW-KLV,,false,,Kevin Love,
insert-sensational-swatches,SSW-MDV,,false,,Matthew Dellavedova,
insert-sensational-swatches,SSW-TTH,,false,,Tristan Thompson,
base,222,,false,,Andre Drummond,
base,298b,,false,,Isaac Okoro,
base,191,,false,,Larry Nance Jr.,
base,298,,false,,Isaac Okoro,
base,242,,false,,Kevin Love,
insert-instant-impact,13,,false,,Isaac Okoro,
insert-penmanship,PE-CED,,false,,Cedi Osman,
base,251,,false,,Tyler Bey,
base,18,,false,,Kristaps Porzingis,
base,32,,false,,Luka Doncic,
base,52,,false,,Tim Hardaway Jr.,
base,63,,false,,Dorian Finney-Smith,
base,83,,false,,Dwight Powell,
base,84,,false,,J.J. Barea,
base,180,,false,,Dirk Nowitzki,
base,186,,false,,Maxi Kleber,
base,194,,false,,Seth Curry,
base,259,,false,,Tyrell Terry,
base,274,,false,,Josh Green,
insert-dominance,18,,false,,Luka Doncic,
insert-downtown-bound,13,,false,,Luka Doncic,
insert-emergent,22,,false,,Josh Green,
auto-fast-break-autographs,FBA-DNW,,true,,Dirk Nowitzki,
auto-fast-break-rookie-autographs,FR-JGR,,true,,Josh Green,
auto-fast-break-rookie-autographs,FR-TBY,,true,,Tyler Bey,
auto-fast-break-rookie-autographs,FR-TTY,,true,,Tyrell Terry,
insert-fearless,17,,false,,Dirk Nowitzki,
insert-fireworks,14,,false,,Luka Doncic,
insert-instant-impact,14,,false,,Josh Green,
insert-prizm,3,,false,,Luka Doncic,
insert-rookie-penmanship,RP-JGR,,false,,Josh Green,
insert-rookie-penmanship,RP-TBY,,false,,Tyler Bey,
insert-rookie-penmanship,RP-TTY,,false,,Tyrell Terry,
auto-rookie-signatures,RS-JGR,,true,,Josh Green,
auto-rookie-signatures,RS-TBY,,true,,Tyler Bey,
auto-rookie-signatures,RS-TTY,,true,,Tyrell Terry,
auto-sensational-signatures,SS-BOB,,true,,Boban Marjanovic,
auto-sensational-signatures,SS-JGR,,true,,Josh Green,
auto-sensational-signatures,SS-JTE,,true,,Jason Terry,
auto-sensational-signatures,SS-MAX,,true,,Maxi Kleber,
auto-sensational-signatures,SS-TBY,,true,,Tyler Bey,
auto-sensational-signatures,SS-TTY,,true,,Tyrell Terry,
insert-sensational-swatches,SSW-BOB,,false,,Boban Marjanovic,
insert-sensational-swatches,SSW-DNW,,false,,Dirk Nowitzki,
insert-sensational-swatches,SSW-DPW,,false,,Dwight Powell,
insert-sensational-swatches,SSW-DWL,,false,,Deron Williams,
insert-sensational-swatches,SSW-JJB,,false,,J.J. Barea,
insert-sensational-swatches,SSW-KPZ,,false,,Kristaps Porzingis,
insert-sensational-swatches,SSW-LUK,,false,,Luka Doncic,
insert-sensational-swatches,SSW-MKG,,false,,Michael Kidd-Gilchrist,
auto-signatures,SI-DFS,,true,,Dorian Finney-Smith,
auto-signatures,SI-DNW,,true,,Dirk Nowitzki,
auto-signatures,SI-KPZ,,true,,Kristaps Porzingis,
insert-widescreen,10,,false,,Luka Doncic,
insert-rookie-penmanship,RP-ZNJ,,false,,Zeke Nnaji,
insert-emergent,6,,false,,Zeke Nnaji,
base,86,,false,,Michael Porter Jr.,
auto-rookie-signatures,RS-ZNJ,,true,,Zeke Nnaji,
auto-rookie-signatures,RS-RJH,,true,,RJ Hampton,
insert-downtown-bound,22,,false,,Jamal Murray,
base,79,,false,,Will Barton,
auto-fast-break-autographs,FBA-KBD,,true,,Keita Bates-Diop,
auto-fast-break-rookie-autographs,FR-ZNJ,,true,,Zeke Nnaji,
insert-fireworks,7,,false,,Nikola Jokic,
auto-fast-break-autographs,FBA-TCR,,true,,Torrey Craig,
insert-fireworks,12,,false,,Jamal Murray,
insert-sensational-swatches,SSW-PML,,false,,Paul Millsap,
insert-sensational-swatches,SSW-NJK,,false,,Nikola Jokic,
auto-fast-break-autographs,FBA-GHA,,true,,Gary Harris,
insert-sensational-swatches,SSW-KBD,,false,,Keita Bates-Diop,
insert-sensational-swatches,SSW-JMU,,false,,Jamal Murray,
insert-instant-impact,8,,false,,Zeke Nnaji,
base,286,,false,,RJ Hampton,
base,143,,false,,Jerami Grant,
insert-instant-impact,10,,false,,RJ Hampton,
base,16,,false,,Gary Harris,
insert-sensational-swatches,SSW-GHR,,false,,Gary Harris,
base,124,,false,,Jamal Murray,
auto-fast-break-rookie-autographs,FR-RJH,,true,,RJ Hampton,
auto-signatures,SI-TCR,,true,,Torrey Craig,
insert-sensational-swatches,SSW-DMU,,false,,Dikembe Mutombo,
auto-fast-break-autographs,FBA-BOL,,true,,Bol Bol,
insert-penmanship,PE-MON,,false,,Monte Morris,
base,266,,false,,Zeke Nnaji,
insert-penmanship,PE-MPL,,false,,Mason Plumlee,
auto-sensational-signatures,SS-ZNJ,,true,,Zeke Nnaji,
base,114,,false,,Nikola Jokic,
base,44,,false,,Paul Millsap,
auto-sensational-signatures,SS-RJH,,true,,RJ Hampton,
insert-emergent,26,,false,,RJ Hampton,
insert-rookie-penmanship,RP-RJH,,false,,RJ Hampton,
base,7,,false,,Torrey Craig,
insert-dominance,19,,false,,Nikola Jokic,
auto-sensational-signatures,SS-SLE,,true,,Saben Lee,
auto-sensational-signatures,SS-SBY,,true,,Saddiq Bey,
insert-emergent,7,,false,,Killian Hayes,
base,62,,false,,Blake Griffin,
auto-sensational-signatures,SS-IST,,true,,Isaiah Stewart,
base,227,,false,,Langston Galloway,
base,270,,false,,Killian Hayes,
insert-instant-impact,22,,false,,Isaiah Stewart,
insert-emergent,4,,false,,Saddiq Bey,
base,201,,false,,Luke Kennard,
insert-emergent,2,,false,,Isaiah Stewart,
base,270b,,false,,Killian Hayes,
auto-signatures,SI-KBE,,true,,Kent Benson,
insert-sensational-swatches,SSW-GHI,,false,,Grant Hill,
auto-rookie-signatures,RS-SLE,,true,,Saben Lee,
auto-rookie-signatures,RS-SBY,,true,,Saddiq Bey,
insert-instant-impact,24,,false,,Saddiq Bey,
auto-rookie-signatures,RS-IST,,true,,Isaiah Stewart,
auto-rookie-signatures,RS-KHY,,true,,Killian Hayes,
base,58,,false,,Sekou Doumbouya,
insert-rookie-penmanship,RP-IST,,false,,Isaiah Stewart,
insert-rookie-penmanship,RP-KHY,,false,,Killian Hayes,
base,217,,false,,Christian Wood,
base,239,,false,,Bruce Brown,
auto-signatures,SI-DBG,,true,,Dave Bing,
insert-penmanship,PE-JOE,,false,,Joe Dumars,
auto-fast-break-rookie-autographs,FR-IST,,true,,Isaiah Stewart,
base,129,,false,,Tony Snell,
base,254,,false,,Isaiah Stewart,
insert-instant-impact,5,,false,,Killian Hayes,
base,261,,false,,Saben Lee,
auto-fast-break-rookie-autographs,FR-SDB,,true,,Saddiq Bey,
insert-sensational-swatches,SSW-BGR,,false,,Blake Griffin,
base,231,,false,,Derrick Rose,
auto-sensational-signatures,SS-KHY,,true,,Killian Hayes,
auto-fast-break-rookie-autographs,FR-KHS,,true,,Killian Hayes,
base,284,,false,,Saddiq Bey,
insert-rookie-penmanship,RP-SBY,,false,,Saddiq Bey,
auto-sensational-signatures,SS-THO,,true,,Thon Maker,
insert-rookie-penmanship,RP-SLE,,false,,Saben Lee,
auto-rookie-signatures,RS-JWS,,true,,James Wiseman,
base,147,,false,,Jordan Poole,
auto-fast-break-rookie-autographs,FR-JWS,,true,,James Wiseman,
auto-fast-break-autographs,FBA-THR,,true,,Tim Hardaway,
auto-signatures,SI-SCU,,true,,Stephen Curry,
base,268,,false,,James Wiseman,
base,268b,,false,,James Wiseman,
auto-signatures,SI-AWG,,true,,Andrew Wiggins,
insert-widescreen,3,,false,,Stephen Curry,
base,293,,false,,Nico Mannion,
insert-sensational-swatches,SSW-DRA,,false,,Draymond Green,
base,34,,false,,Kevon Looney,
insert-sensational-swatches,SSW-AWG,,false,,Andrew Wiggins,
auto-sensational-signatures,SS-NMN,,true,,Nico Mannion,
auto-sensational-signatures,SS-KYB,,true,,Ky Bowman,
auto-sensational-signatures,SS-JWS,,true,,James Wiseman,
insert-dominance,24,,false,,Stephen Curry,
base,71,,false,,Eric Paschall,
insert-downtown-bound,9,,false,,Stephen Curry,
base,177,,false,,Marquese Chriss,
auto-rookie-signatures,RS-NMN,,true,,Nico Mannion,
auto-fast-break-rookie-autographs,FR-NMN,,true,,Nico Mannion,
base,87,,false,,Klay Thompson,
insert-emergent,13,,false,,James Wiseman,
insert-rookie-penmanship,RP-NMN,,false,,Nico Mannion,
insert-rookie-penmanship,RP-JWS,,false,,James Wiseman,
insert-prizm,10,,false,,Stephen Curry,
insert-penmanship,PE-KEV,,false,,Kevon Looney,
base,123,,false,,Draymond Green,
insert-penmanship,PE-ALE,,false,,Alen Smailagic,
insert-instant-impact,11,,false,,James Wiseman,
base,132,,false,,Andrew Wiggins,
auto-fast-break-autographs,FBA-JMU,,true,,Jeff Mullins,
insert-fireworks,1,,false,,Stephen Curry,
base,159,,false,,Stephen Curry,
insert-fireworks,17,,false,,Russell Westbrook,
auto-sensational-signatures,SS-KMJ,,true,,Kenyon Martin Jr.,
insert-prizm,14,,false,,Russell Westbrook,
base,205,,false,,DeMarre Carroll,
auto-fast-break-autographs,FBA-HOL,,true,,Hakeem Olajuwon,
insert-sensational-swatches,SSW-RCV,,false,,Robert Covington,
base,80,,false,,Danuel House Jr.,
base,248,,false,,Russell Westbrook,
insert-fireworks,11,,false,,James Harden,
insert-downtown-bound,17,,false,,Russell Westbrook,
auto-rookie-signatures,RS-KMJ,,true,,Kenyon Martin Jr.,
insert-downtown-bound,16,,false,,James Harden,
insert-sensational-swatches,SSW-TMC,,false,,Tracy McGrady,
insert-prizm,1,,false,,James Harden,
insert-dominance,8,,false,,James Harden,
auto-sensational-signatures,SS-CMU,,true,,Calvin Murphy,
base,112,,false,,James Harden,
base,2,,false,,Jeff Green,
auto-sensational-signatures,SS-JST,,true,,Jae'Sean Tate,
base,182,,false,,Austin Rivers,
insert-dominance,23,,false,,Russell Westbrook,
insert-sensational-swatches,SSW-CDR,,false,,Clyde Drexler,
insert-widescreen,8,,false,,James Harden,
insert-rookie-penmanship,RP-KMJ,,false,,Kenyon Martin Jr.,
insert-penmanship,PE-ISA,,false,,Isaiah Hartenstein,
base,51,,false,,Eric Gordon,
base,8,,false,,Robert Covington,
insert-penmanship,PE-DHJ,,false,,Danuel House Jr.,
base,265,,false,,Kenyon Martin Jr.,
insert-penmanship,PE-CCL,,false,,Chris Clemons,
insert-penmanship,PE-BMC,,false,,Ben McLemore,
auto-sensational-signatures,SS-PJT,,true,,P.J. Tucker,
insert-sensational-swatches,SSW-EGO,,false,,Eric Gordon,
insert-sensational-swatches,SSW-HAO,,false,,Hakeem Olajuwon,
auto-fast-break-autographs,FBA-RHI,,true,,Roy Hibbert,
auto-sensational-signatures,SS-JHL,,true,,Justin Holiday,
base,23,,false,,Domantas Sabonis,
base,96,,false,,Jeremy Lamb,
insert-rookie-penmanship,RP-CSL,,false,,Cassius Stanley,
base,100,,false,,Victor Oladipo,
base,43,,false,,Doug McDermott,
insert-sensational-swatches,SSW-AAH,,false,,Aaron Holiday,
insert-sensational-swatches,SSW-DGR,,false,,Danny Granger,
insert-sensational-swatches,SSW-DMC,,false,,Doug McDermott,
insert-sensational-swatches,SSW-DSA,,false,,Domantas Sabonis,
auto-signatures,SI-GOG,,true,,Goga Bitadze,
auto-signatures,SI-JHO,,true,,Justin Holiday,
base,240,,false,,Myles Turner,
base,285,,false,,Cassius Stanley,
base,82,,false,,T.J. Warren,
base,78,,false,,Malcolm Brogdon,
base,74,,false,,Aaron Holiday,
auto-sensational-signatures,SS-CSL,,true,,Cassius Stanley,
auto-rookie-signatures,RS-CSL,,true,,Cassius Stanley,
auto-sensational-signatures,SS-DMD,,true,,Doug McDermott,
insert-downtown-bound,14,,false,,Kawhi Leonard,
base,199,,false,,Marcus Morris Sr.,
base,279,,false,,Daniel Oturu,
base,196,,false,,Ivica Zubac,
insert-dominance,12,,false,,Kawhi Leonard,
insert-dominance,21,,false,,Paul George,
insert-downtown-bound,3,,false,,Paul George,
auto-fast-break-autographs,FBA-IZB,,true,,Ivica Zubac,
auto-fast-break-autographs,FBA-PBV,,true,,Patrick Beverley,
auto-fast-break-autographs,FBA-SCA,,true,,Sam Cassell,
base,151,,false,,Lou Williams,
auto-fast-break-rookie-autographs,FR-DOT,,true,,Daniel Oturu,
base,140,,false,,Patrick Beverley,
insert-fireworks,15,,false,,Paul George,
insert-fireworks,26,,false,,Kawhi Leonard,
insert-penmanship,PE-AMI,,false,,Amir Coffey,
insert-prizm,2,,false,,Kawhi Leonard,
insert-rookie-penmanship,RP-DOT,,false,,Daniel Oturu,
base,99,,false,,Montrezl Harrell,
auto-rookie-signatures,RS-DOT,,true,,Daniel Oturu,
auto-sensational-signatures,SS-DOT,,true,,Daniel Oturu,
auto-sensational-signatures,SS-PBV,,true,,Patrick Beverley,
base,41,,false,,Landry Shamet,
insert-widescreen,2,,false,,Kawhi Leonard,
base,14,,false,,Paul George,
insert-sensational-swatches,SSW-KLE,,false,,Kawhi Leonard,
insert-sensational-swatches,SSW-PPI,,false,,Paul Pierce,
auto-signatures,SI-DML,,true,,Darius Miles,
base,209,,false,,Kawhi Leonard,
insert-fireworks,6,,false,,Anthony Davis,
insert-fearless,5,,false,,Shaquille O'Neal,
insert-fearless,6,,false,,LeBron James,
insert-dominance,17,,false,,LeBron James,
auto-sensational-signatures,SS-JWS,,true,,Jerry West,
insert-penmanship,PE-MAG,,false,,Magic Johnson,
auto-fast-break-autographs,FBA-JWS,,true,,Jerry West,
auto-signatures,SI-JWE,,true,,Jerry West,
base,10,,false,,Alex Caruso,
base,77,,false,,Kentavious Caldwell-Pope,
insert-fearless,14,,false,,Anthony Davis,
base,244,,false,,Kyle Kuzma,
auto-sensational-signatures,SS-MJO,,true,,Magic Johnson,
insert-penmanship,PE-CHR,,false,,Chris Kaman,
insert-widescreen,1,,false,,LeBron James,
insert-sensational-swatches,SSW-LBJ,,false,,LeBron James,
insert-downtown-bound,18,,false,,LeBron James,
insert-sensational-swatches,SSW-KKU,,false,,Kyle Kuzma,
insert-sensational-swatches,SSW-ADV,,false,,Anthony Davis,
insert-downtown-bound,15,,false,,Anthony Davis,
base,109,,false,,Anthony Davis,
insert-penmanship,PE-ACA,,false,,Alex Caruso,
insert-dominance,1,,false,,Anthony Davis,
insert-fireworks,29,,false,,LeBron James,
auto-fast-break-autographs,FBA-MJO,,true,,Magic Johnson,
insert-prizm,5,,false,,Anthony Davis,
insert-prizm,6,,false,,LeBron James,
base,207,,false,,Shaquille O'Neal,
insert-penmanship,PE-ADV,,false,,Anthony Davis,
auto-fast-break-autographs,FBA-TYL,,true,,Tyronn Lue,
base,149,,false,,Danny Green,
base,237,,false,,Avery Bradley,
auto-sensational-signatures,SS-RHO,,true,,Robert Horry,
auto-fast-break-autographs,FBA-THT,,true,,Talen Horton-Tucker,
base,219,,false,,Magic Johnson,
base,1,,false,,LeBron James,
insert-widescreen,5,,false,,Anthony Davis,
auto-sensational-signatures,SS-ADV,,true,,Anthony Davis,
auto-fast-break-autographs,FBA-QCO,,true,,Quinn Cook,
base,175,,false,,Dwight Howard,
auto-signatures,SI-RHO,,true,,Robert Horry,
insert-penmanship,PE-JJJ,,false,,Jaren Jackson Jr.,
base,126,,false,,Jaren Jackson Jr.,
insert-penmanship,PE-JAM,,false,,Ja Morant,
insert-sensational-swatches,SSW-JJJ,,false,,Jaren Jackson Jr.,
insert-sophomore-stars,10,,false,,Ja Morant,
auto-sensational-signatures,SS-DBN,,true,,Desmond Bane,
auto-rookie-signatures,RS-DBN,,true,,Desmond Bane,
insert-rookie-penmanship,RP-XTM,,false,,Xavier Tillman,
base,228,,false,,Brandon Clarke,
base,70,,false,,Dillon Brooks,
auto-fast-break-rookie-autographs,FR-XTM,,true,,Xavier Tillman,
auto-rookie-signatures,RS-XTM,,true,,Xavier Tillman,
insert-fearless,13,,false,,Ja Morant,
insert-fireworks,2,,false,,Ja Morant,
auto-signatures,SI-JAM,,true,,Ja Morant,
insert-rookie-penmanship,RP-DBN,,false,,Desmond Bane,
auto-fast-break-rookie-autographs,FR-DBN,,true,,Desmond Bane,
base,188,,false,,Jonas Valanciunas,
base,21,,false,,Tyus Jones,
insert-dominance,4,,false,,Ja Morant,
auto-sensational-signatures,SS-XTM,,true,,Xavier Tillman,
base,106,,false,,Josh Jackson,
insert-prizm,7,,false,,Ja Morant,
auto-fast-break-autographs,FBA-TYJ,,true,,Tyus Jones,
base,299,,false,,Xavier Tillman,
insert-emergent,30,,false,,Desmond Bane,
insert-downtown-bound,21,,false,,Ja Morant,
base,26,,false,,De'Anthony Melton,
insert-widescreen,6,,false,,Ja Morant,
base,115,,false,,Ja Morant,
base,297,,false,,Desmond Bane,
insert-penmanship,PE-JVL,,false,,Jonas Valanciunas,
insert-fireworks,16,,false,,Jimmy Butler,
insert-sophomore-stars,2,,false,,Tyler Herro,
auto-signatures,SI-THE,,true,,Tyler Herro,
auto-sensational-signatures,SS-HMI,,true,,Harold Miner,
base,294,,false,,Precious Achiuwa,
insert-instant-impact,6,,false,,Precious Achiuwa,
insert-sensational-swatches,SSW-CBS,,false,,Chris Bosh,
insert-sensational-swatches,SSW-JOL,,false,,Jermaine O'Neal,
