category,cardNumber,parallel,isAuto,printRun,player,parallelNote
insert-get-hyped,10,,false,,Kyrie Irving,
auto-rookie-signatures,RS-RWL,,true,,Robert Williams III,
base,85,,false,,Larry Bird,
auto-sensational-signatures,SS-RWL,,true,,Robert Williams III,
insert-go-hard-or-go-home,14,,false,,Kyrie Irving,
auto-signatures,S-DRJ,,true,,Dino Radja,
insert-all-day,15,,false,,Jayson Tatum,
base,148,,false,,Terry Rozier,
insert-dominance,3,,false,,Paul Pierce,
insert-dominance,14,,false,,Robert Parish,
base,178,,false,,Marcus Smart,
insert-dominance,16,,false,,Larry Bird,
insert-go-hard-or-go-home,16,,false,,Jayson Tatum,
insert-sensational-swatches,94,,false,,Robert Williams III,
auto-sensational-signatures,SS-LBD,,true,,Larry Bird,
insert-dominance,30,,false,,John Havlicek,
base,108,,false,,Jaylen Brown,
auto-sensational-signatures,SS-KMH,,true,,Kevin McHale,
auto-sensational-signatures,SS-KIV,,true,,Kyrie Irving,
base,98,,false,,Kyrie Irving,
base,245,,false,,Dennis Johnson,
base,25,,false,,Bill Russell,
base,138,,false,,Robert Williams III,
insert-sensational-swatches,3,,false,,Rondae Hollis-Jefferson,
base,188,,false,,Rodions Kurucs,
auto-signatures,S-JKD,,true,,Jason Kidd,
auto-signatures,S-ACR,,true,,Allen Crabbe,
insert-sensational-swatches,70,,false,,Dzanan Musa,
insert-sensational-swatches,58,,false,,Kenny Anderson,
insert-sensational-swatches,56,,false,,Kenneth Faried,
base,198,,false,,Dzanan Musa,
auto-sensational-signatures,SS-DZM,,true,,Dzanan Musa,
auto-sensational-signatures,SS-CLV,,true,,Caris LeVert,
auto-rookie-signatures,RS-RKU,,true,,Rodions Kurucs,
auto-rookie-signatures,RS-DZM,,true,,Dzanan Musa,
auto-fastbreak-autographs-rookies,FR-DZM,,true,,Dzanan Musa,
auto-fastbreak-autographs,FB-EDV,,true,,Ed Davis,
auto-fastbreak-autographs,FB-CLV,,true,,Caris LeVert,
base,268,,false,,Shabazz Napier,
base,258,,false,,Allen Crabbe,
base,248,,false,,D'Angelo Russell,
base,238,,false,,Rondae Hollis-Jefferson,
base,228,,false,,Jarrett Allen,
base,218,,false,,DeMarre Carroll,
base,208,,false,,Spencer Dinwiddie,
base,40,,false,,Marvin Williams,
base,278,,false,,Miles Bridges,
base,50,,false,,Malik Monk,
insert-freshman-phenoms,14,,false,,Miles Bridges,
insert-sensational-swatches,16,,false,,Nicolas Batum,
auto-signatures,S-GRC,,true,,Glen Rice,
base,10,,false,,Tony Parker,
auto-signatures,S-CZL,,true,,Cody Zeller,
auto-signatures,S-BBY,,true,,Bismack Biyombo,
base,20,,false,,Nicolas Batum,
base,30,,false,,Michael Kidd-Gilchrist,
auto-sensational-signatures,SS-DGR,,true,,Devonte' Graham,
auto-rookie-signatures,RS-DGR,,true,,Devonte' Graham,
auto-fastbreak-autographs,FB-CZL,,true,,Cody Zeller,
insert-sensational-swatches,68,,false,,Devonte' Graham,
auto-sensational-signatures,SS-TPK,,true,,Tony Parker,
base,60,,false,,Frank Kaminsky,
insert-emergent,12,,false,,Miles Bridges,
insert-luck-of-the-lottery,12,,false,,Miles Bridges,
base,288,,false,,Devonte' Graham,
auto-fastbreak-autographs-rookies,FR-DGR,,true,,Devonte' Graham,
base,298,,false,,Kemba Walker,
insert-dominance,24,,false,,Scottie Pippen,
base,65,,false,,Scottie Pippen,
insert-freshman-phenoms,19,,false,,Wendell Carter Jr.,
base,100,,false,,Zach LaVine,
insert-freshman-phenoms,4,,false,,Chandler Hutchison,
insert-fireworks,11,,false,,Lauri Markkanen,
auto-fastbreak-autographs-rookies,FR-WCJ,,true,,Wendell Carter Jr.,
base,110,,false,,Lauri Markkanen,
auto-sensational-signatures,SS-SKR,,true,,Steve Kerr,
auto-sensational-signatures,SS-WCJ,,true,,Wendell Carter Jr.,
auto-sensational-signatures,SS-ZLV,,true,,Zach LaVine,
auto-fastbreak-autographs-rookies,FR-CHS,,true,,Chandler Hutchison,
base,120,,false,,Robin Lopez,
auto-fastbreak-autographs,FB-ZLV,,true,,Zach LaVine,
insert-sensational-swatches,64,,false,,Chandler Hutchison,
base,130,,false,,Jabari Parker,
auto-fastbreak-autographs,FB-CHG,,true,,Craig Hodges,
insert-emergent,22,,false,,Chandler Hutchison,
insert-emergent,7,,false,,Wendell Carter Jr.,
base,140,,false,,Bobby Portis,
base,70,,false,,Chandler Hutchison,
insert-sensational-swatches,99,,false,,Wendell Carter Jr.,
insert-that-s-savage,7,,false,,Zach LaVine,
insert-all-day,23,,false,,Lauri Markkanen,
base,150,,false,,Justin Holiday,
auto-signatures,S-ZLV,,true,,Zach LaVine,
auto-rookie-signatures,RS-CHS,,true,,Chandler Hutchison,
insert-luck-of-the-lottery,7,,false,,Wendell Carter Jr.,
base,90,,false,,Kris Dunn,
base,80,,false,,Wendell Carter Jr.,
auto-rookie-signatures,RS-WCJ,,true,,Wendell Carter Jr.,
auto-sensational-signatures,SS-CHS,,true,,Chandler Hutchison,
auto-sensational-signatures,SS-CSX,,true,,Collin Sexton,
insert-sensational-swatches,26,,false,,JR Smith,
auto-fastbreak-autographs-rookies,FR-CSX,,true,,Collin Sexton,
base,210,,false,,Larry Nance Jr.,
auto-sensational-signatures,SS-JRS,,true,,JR Smith,
base,220,,false,,Channing Frye,
base,200,,false,,Kyle Korver,
auto-signatures,S-JRS,,true,,JR Smith,
auto-rookie-signatures,RS-CSX,,true,,Collin Sexton,
insert-sensational-swatches,65,,false,,Collin Sexton,
insert-emergent,8,,false,,Collin Sexton,
base,170,,false,,Collin Sexton,
base,190,,false,,Jordan Clarkson,
base,160,,false,,George Hill,
insert-sensational-swatches,55,,false,,Kevin Love,
base,19,,false,,Billy Preston,
base,180,,false,,JR Smith,
base,240,,false,,Tristan Thompson,
base,230,,false,,Kevin Love,
insert-freshman-phenoms,18,,false,,Collin Sexton,
insert-luck-of-the-lottery,8,,false,,Collin Sexton,
insert-sensational-swatches,28,,false,,Tristan Thompson,
auto-fastbreak-autographs,FB-JRS,,true,,JR Smith,
auto-sensational-signatures,SS-JBR,,true,,Jalen Brunson,
base,250,,false,,Jalen Brunson,
base,2,,false,,Dirk Nowitzki,
base,12,,false,,DeAndre Jordan,
base,22,,false,,Kostas Antetokounmpo,
base,260,,false,,Dennis Smith Jr.,
base,270,,false,,J.J. Barea,
base,280,,false,,Luka Doncic,
base,290,,false,,Wesley Matthews,
base,300,,false,,Harrison Barnes,
insert-all-day,6,,false,,Dirk Nowitzki,
insert-dominance,13,,false,,Jason Kidd,
insert-dominance,21,,false,,Dirk Nowitzki,
insert-emergent,3,,false,,Luka Doncic,
auto-fastbreak-autographs,FB-MAG,,true,,Mark Aguirre,
auto-fastbreak-autographs-rookies,FR-JBR,,true,,Jalen Brunson,
auto-fastbreak-autographs-rookies,FR-LDC,,true,,Luka Doncic,
insert-fireworks,1,,false,,Dennis Smith Jr.,
insert-fireworks,29,,false,,Dirk Nowitzki,
insert-freshman-phenoms,23,,false,,Luka Doncic,
insert-go-hard-or-go-home,18,,false,,Dirk Nowitzki,
insert-luck-of-the-lottery,3,,false,,Luka Doncic,
auto-rookie-signatures,RS-KAN,,true,,Kostas Antetokounmpo,
auto-rookie-signatures,RS-LDC,,true,,Luka Doncic,
auto-sensational-signatures,SS-HBN,,true,,Harrison Barnes,
auto-sensational-signatures,SS-JKD,,true,,Jason Kidd,
auto-sensational-signatures,SS-LDC,,true,,Luka Doncic,
insert-sensational-swatches,9,,false,,Wesley Matthews,
insert-sensational-swatches,13,,false,,Harrison Barnes,
insert-sensational-swatches,18,,false,,Shawn Marion,
insert-sensational-swatches,44,,false,,Dwight Powell,
insert-sensational-swatches,45,,false,,Dirk Nowitzki,
insert-sensational-swatches,47,,false,,DeAndre Jordan,
insert-sensational-swatches,76,,false,,Jalen Brunson,
insert-sensational-swatches,87,,false,,Luka Doncic,
insert-that-s-savage,1,,false,,DeAndre Jordan,
insert-luck-of-the-lottery,14,,false,,Michael Porter Jr.,
insert-sensational-swatches,89,,false,,Michael Porter Jr.,
base,62,,false,,Jamal Murray,
base,102,,false,,Will Barton,
insert-freshman-phenoms,12,,false,,Michael Porter Jr.,
auto-sensational-signatures,SS-ITH,,true,,Isaiah Thomas,
auto-signatures,S-TLY,,true,,Trey Lyles,
base,72,,false,,Gary Harris,
base,82,,false,,Paul Millsap,
insert-fireworks,21,,false,,Nikola Jokic,
auto-sensational-signatures,SS-JVB,,true,,Jarred Vanderbilt,
base,112,,false,,Trey Lyles,
base,52,,false,,Isaiah Thomas,
auto-rookie-signatures,RS-MPJ,,true,,Michael Porter Jr.,
auto-fastbreak-autographs-rookies,FR-MPJ,,true,,Michael Porter Jr.,
auto-sensational-signatures,SS-MPJ,,true,,Michael Porter Jr.,
auto-fastbreak-autographs-rookies,FR-JVB,,true,,Jarred Vanderbilt,
base,92,,false,,Nikola Jokic,
base,42,,false,,Jarred Vanderbilt,
auto-fastbreak-autographs,FB-ITH,,true,,Isaiah Thomas,
auto-fastbreak-autographs,FB-DKM,,true,,Dikembe Mutombo,
auto-signatures,S-MAD,,true,,Michael Adams,
insert-sensational-swatches,31,,false,,Nikola Jokic,
insert-emergent,14,,false,,Michael Porter Jr.,
base,32,,false,,Michael Porter Jr.,
auto-fastbreak-autographs-rookies,FR-BRN,,true,,Bruce Brown,
auto-fastbreak-autographs,FB-JCD,,true,,Jose Calderon,
base,152,,false,,Luke Kennard,
auto-signatures,S-BLN,,true,,Bob Lanier,
insert-all-day,19,,false,,Blake Griffin,
base,162,,false,,Stanley Johnson,
auto-signatures,S-LGW,,true,,Langston Galloway,
auto-fastbreak-autographs,FB-ZZP,,true,,Zaza Pachulia,
base,192,,false,,Zaza Pachulia,
auto-rookie-signatures,RS-KYT,,true,,Khyri Thomas,
auto-signatures,S-ZZP,,true,,Zaza Pachulia,
insert-sensational-swatches,42,,false,,Andre Drummond,
insert-that-s-savage,4,,false,,Blake Griffin,
base,132,,false,,Bruce Brown,
auto-sensational-signatures,SS-BRN,,true,,Bruce Brown,
insert-go-hard-or-go-home,19,,false,,Blake Griffin,
base,202,,false,,Ish Smith,
insert-sensational-swatches,21,,false,,Grant Hill,
base,172,,false,,Blake Griffin,
insert-sensational-swatches,63,,false,,Bruce Brown,
auto-sensational-signatures,SS-JCD,,true,,Jose Calderon,
base,142,,false,,Reggie Jackson,
base,182,,false,,Andre Drummond,
insert-sensational-swatches,23,,false,,Blake Griffin,
base,122,,false,,Khyri Thomas,
insert-fireworks,3,,false,,Blake Griffin,
auto-rookie-signatures,RS-BRN,,true,,Bruce Brown,
insert-get-hyped,2,,false,,Stephen Curry,
auto-rookie-signatures,RS-JEV,,true,,Jacob Evans III,
base,232,,false,,Quinn Cook,
insert-fireworks,23,,false,,Stephen Curry,
insert-dominance,9,,false,,Kevin Durant,
auto-sensational-signatures,SS-JEV,,true,,Jacob Evans III,
base,282,,false,,DeMarcus Cousins,
insert-sensational-swatches,75,,false,,Jacob Evans III,
insert-fireworks,13,,false,,Kevin Durant,
base,242,,false,,Klay Thompson,
auto-signatures,S-SCY,,true,,Stephen Curry,
base,222,,false,,Stephen Curry,
base,212,,false,,Jacob Evans III,
insert-that-s-savage,5,,false,,Kevin Durant,
auto-signatures,S-KDR,,true,,Kevin Durant,
base,252,,false,,Kevin Durant,
insert-sensational-swatches,46,,false,,Klay Thompson,
auto-signatures,S-PSH,,true,,Purvis Short,
auto-fastbreak-autographs-rookies,FR-JEV,,true,,Jacob Evans III,
auto-signatures,S-RBY,,true,,Rick Barry,
auto-sensational-signatures,SS-SCY,,true,,Stephen Curry,
base,262,,false,,Andre Iguodala,
auto-sensational-signatures,SS-THD,,true,,Tim Hardaway,
auto-signatures,S-JJB,,true,,Jonas Jerebko,
base,292,,false,,Jordan Bell,
insert-sensational-swatches,2,,false,,Draymond Green,
auto-fastbreak-autographs,FB-KDR,,true,,Kevin Durant,
base,272,,false,,Draymond Green,
insert-all-day,14,,false,,Kevin Durant,
insert-all-day,12,,false,,Stephen Curry,
insert-dominance,18,,false,,Stephen Curry,
insert-go-hard-or-go-home,5,,false,,Kevin Durant,
insert-go-hard-or-go-home,3,,false,,Stephen Curry,
insert-get-hyped,6,,false,,Kevin Durant,
base,44,,false,,Michael Carter-Williams,
auto-rookie-signatures,RS-DML,,true,,De'Anthony Melton,
base,84,,false,,Gerald Green,
auto-signatures,S-KSM,,true,,Kenny Smith,
base,4,,false,,De'Anthony Melton,
base,14,,false,,Vincent Edwards,
insert-all-day,7,,false,,Chris Paul,
insert-all-day,11,,false,,James Harden,
base,24,,false,,Chris Paul,
insert-sensational-swatches,67,,false,,De'Anthony Melton,
auto-signatures,S-NNE,,true,,Nene,
insert-dominance,22,,false,,Hakeem Olajuwon,
base,34,,false,,James Harden,
insert-sensational-swatches,30,,false,,Ryan Anderson,
base,135,,false,,Yao Ming,
insert-sensational-swatches,27,,false,,Chris Paul,
insert-sensational-swatches,14,,false,,Hakeem Olajuwon,
auto-fastbreak-autographs,FB-KSM,,true,,Kenny Smith,
auto-fastbreak-autographs,FB-NNE,,true,,Nene,
auto-fastbreak-autographs-rookies,FR-DML,,true,,De'Anthony Melton,
auto-sensational-signatures,SS-RBY,,true,,Rick Barry,
auto-sensational-signatures,SS-KSM,,true,,Kenny Smith,
base,54,,false,,Eric Gordon,
insert-fireworks,5,,false,,James Harden,
insert-fireworks,15,,false,,Chris Paul,
base,59,,false,,Carmelo Anthony,
auto-signatures,S-TMG,,true,,Tracy McGrady,
auto-sensational-signatures,SS-DML,,true,,De'Anthony Melton,
base,64,,false,,Ryan Anderson,
insert-get-hyped,7,,false,,James Harden,
insert-go-hard-or-go-home,10,,false,,Chris Paul,
insert-go-hard-or-go-home,12,,false,,James Harden,
base,74,,false,,Clint Capela,
insert-fireworks,25,,false,,Victor Oladipo,
auto-sensational-signatures,SS-RML,,true,,Reggie Miller,
auto-sensational-signatures,SS-RSM,,true,,Rik Smits,
auto-fastbreak-autographs,FB-RSM,,true,,Rik Smits,
base,124,,false,,TJ Leaf,
auto-rookie-signatures,RS-AHD,,true,,Aaron Holiday,
auto-fastbreak-autographs,FB-RML,,true,,Reggie Miller,
auto-fastbreak-autographs,FB-MTN,,true,,Myles Turner,
auto-sensational-signatures,SS-AHD,,true,,Aaron Holiday,
insert-dominance,1,,false,,Reggie Miller,
base,55,,false,,Reggie Miller,
auto-fastbreak-autographs,FB-DMS,,true,,Domantas Sabonis,
insert-hall-monitors,10,,false,,Reggie Miller,
auto-signatures,S-MJK,,true,,Mark Jackson,
insert-all-day,4,,false,,Victor Oladipo,
base,134,,false,,Victor Oladipo,
insert-emergent,23,,false,,Aaron Holiday,
base,164,,false,,Myles Turner,
insert-sensational-swatches,61,,false,,Aaron Holiday,
base,94,,false,,Tyreke Evans,
base,144,,false,,Bojan Bogdanovic,
auto-sensational-signatures,SS-MTN,,true,,Myles Turner,
auto-signatures,S-RML,,true,,Reggie Miller,
base,114,,false,,Aaron Holiday,
base,174,,false,,Domantas Sabonis,
base,154,,false,,Thaddeus Young,
auto-fastbreak-autographs-rookies,FR-AHD,,true,,Aaron Holiday,
base,104,,false,,Darren Collison,
insert-freshman-phenoms,3,,false,,Aaron Holiday,
auto-sensational-signatures,SS-DSB,,true,,Domantas Sabonis,
auto-fastbreak-autographs-rookies,FR-JRB,,true,,Jerome Robinson,
auto-sensational-signatures,SS-SGA,,true,,Shai Gilgeous-Alexander,
base,264,,false,,Marcin Gortat,
auto-fastbreak-autographs,FB-MTD,,true,,Milos Teodosic,
base,234,,false,,Avery Bradley,
auto-fastbreak-autographs,FB-MJK,,true,,Mark Jackson,
auto-signatures,S-QRS,,true,,Quentin Richardson,
base,214,,false,,Milos Teodosic,
base,194,,false,,Jerome Robinson,
insert-freshman-phenoms,15,,false,,Shai Gilgeous-Alexander,
insert-freshman-phenoms,13,,false,,Jerome Robinson,
base,204,,false,,Patrick Beverley,
base,184,,false,,Shai Gilgeous-Alexander,
insert-luck-of-the-lottery,11,,false,,Shai Gilgeous-Alexander,
insert-luck-of-the-lottery,13,,false,,Jerome Robinson,
base,224,,false,,Lou Williams,
insert-sensational-swatches,39,,false,,Paul Pierce,
insert-emergent,11,,false,,Shai Gilgeous-Alexander,
insert-emergent,13,,false,,Jerome Robinson,
auto-sensational-signatures,SS-JRB,,true,,Jerome Robinson,
base,244,,false,,Tobias Harris,
auto-fastbreak-autographs-rookies,FR-SGA,,true,,Shai Gilgeous-Alexander,
insert-sensational-swatches,79,,false,,Jerome Robinson,
insert-sensational-swatches,95,,false,,Shai Gilgeous-Alexander,
base,254,,false,,Danilo Gallinari,
auto-signatures,S-DML,,true,,Darius Miles,
auto-rookie-signatures,RS-SGA,,true,,Shai Gilgeous-Alexander,
insert-dominance,6,,false,,Kobe Bryant,
base,16,,false,,Kyle Kuzma,
base,26,,false,,Brandon Ingram,
base,145,,false,,Jerry West,
base,15,,false,,Kobe Bryant,
base,294,,false,,Lonzo Ball,
insert-sensational-swatches,59,,false,,LeBron James,
insert-go-hard-or-go-home,2,,false,,LeBron James,
insert-dominance,29,,false,,LeBron James,
insert-sensational-swatches,49,,false,,Shaquille O'Neal,
base,284,,false,,Moritz Wagner,
base,35,,false,,Shaquille O'Neal,
insert-emergent,25,,false,,Moritz Wagner,
base,36,,false,,Rajon Rondo,
insert-sensational-swatches,19,,false,,Kobe Bryant,
auto-fastbreak-autographs,FB-GRC,,true,,Glen Rice,
base,274,,false,,Svi Mykhailiuk,
auto-fastbreak-autographs,FB-IZB,,true,,Ivica Zubac,
auto-fastbreak-autographs,FB-KBR,,true,,Kobe Bryant,
base,6,,false,,LeBron James,
insert-that-s-savage,2,,false,,LeBron James,
auto-signatures,S-LWT,,true,,Luke Walton,
insert-hall-monitors,9,,false,,Kareem Abdul-Jabbar,
auto-fastbreak-autographs,FB-LWT,,true,,Luke Walton,
auto-fastbreak-autographs,FB-MJS,,true,,Magic Johnson,
auto-sensational-signatures,SS-SVI,,true,,Svi Mykhailiuk,
auto-signatures,S-KAJ,,true,,Kareem Abdul-Jabbar,
base,46,,false,,Josh Hart,
insert-hall-monitors,1,,false,,Magic Johnson,
base,115,,false,,Kareem Abdul-Jabbar,
auto-sensational-signatures,SS-MWG,,true,,Moritz Wagner,
auto-signatures,S-KBR,,true,,Kobe Bryant,
auto-fastbreak-autographs-rookies,FR-MWG,,true,,Moritz Wagner,
auto-sensational-signatures,SS-KAJ,,true,,Kareem Abdul-Jabbar,
insert-fireworks,7,,false,,Lonzo Ball,
insert-fireworks,17,,false,,Kyle Kuzma,
insert-fireworks,19,,false,,LeBron James,
insert-freshman-phenoms,1,,false,,Moritz Wagner,
base,56,,false,,Kentavious Caldwell-Pope,
auto-sensational-signatures,SS-IZB,,true,,Ivica Zubac,
insert-hall-monitors,6,,false,,Shaquille O'Neal,
auto-rookie-signatures,RS-MWG,,true,,Moritz Wagner,
insert-get-hyped,4,,false,,LeBron James,
insert-all-day,8,,false,,Kyle Kuzma,
insert-all-day,10,,false,,LeBron James,
base,205,,false,,Wilt Chamberlain,
insert-sensational-swatches,96,,false,,Svi Mykhailiuk,
insert-dominance,2,,false,,Magic Johnson,
base,86,,false,,Mike Conley,
insert-sensational-swatches,77,,false,,Jaren Jackson Jr.,
base,146,,false,,Yuta Watanabe,
insert-fireworks,27,,false,,Marc Gasol,
base,106,,false,,Dillon Brooks,
base,136,,false,,Marc Gasol,
auto-sensational-signatures,SS-JJJ,,true,,Jaren Jackson Jr.,
auto-fastbreak-autographs-rookies,FR-JCT,,true,,Jevon Carter,
auto-fastbreak-autographs-rookies,FR-JJJ,,true,,Jaren Jackson Jr.,
base,126,,false,,JaMychal Green,
insert-freshman-phenoms,22,,false,,Jaren Jackson Jr.,
insert-luck-of-the-lottery,4,,false,,Jaren Jackson Jr.,
base,76,,false,,Jevon Carter,
base,66,,false,,Jaren Jackson Jr.,
base,116,,false,,Chandler Parsons,
auto-rookie-signatures,RS-JJJ,,true,,Jaren Jackson Jr.,
base,96,,false,,MarShon Brooks,
insert-emergent,4,,false,,Jaren Jackson Jr.,
auto-signatures,S-PJB,,true,,P.J. Brown,
insert-sensational-swatches,100,,false,,Jermaine O'Neal,
auto-fastbreak-autographs,FB-DWD,,true,,Dwyane Wade,
auto-sensational-signatures,SS-GDR,,true,,Goran Dragic,
insert-sensational-swatches,10,,false,,Ray Allen,
base,206,,false,,Dwyane Wade,
auto-fastbreak-autographs,FB-JWL,,true,,Justise Winslow,
insert-dominance,23,,false,,Dwyane Wade,
base,236,,false,,Kelly Olynyk,
base,216,,false,,Tyler Johnson,
auto-sensational-signatures,SS-DWD,,true,,Dwyane Wade,
auto-fastbreak-autographs,FB-GDR,,true,,Goran Dragic,
insert-sensational-swatches,38,,false,,Dwyane Wade,
base,166,,false,,Dion Waiters,
base,186,,false,,James Johnson,
insert-fireworks,8,,false,,Dwyane Wade,
auto-sensational-signatures,SS-DWT,,true,,Dion Waiters,
base,196,,false,,Hassan Whiteside,
auto-signatures,S-JWL,,true,,Justise Winslow,
base,226,,false,,Bam Adebayo,
auto-sensational-signatures,SS-JWL,,true,,Justise Winslow,
base,176,,false,,Josh Richardson,
insert-go-hard-or-go-home,15,,false,,Dwyane Wade,
auto-fastbreak-autographs,FB-THW,,true,,Tim Hardaway,
base,156,,false,,Goran Dragic,
auto-signatures,S-GDR,,true,,Goran Dragic,
insert-all-day,2,,false,,Dwyane Wade,
base,296,,false,,Giannis Antetokounmpo,
base,27,,false,,Thon Maker,
insert-get-hyped,8,,false,,Giannis Antetokounmpo,
base,7,,false,,Ersan Ilyasova,
auto-fastbreak-autographs-rookies,FR-DDV,,true,,Donte DiVincenzo,
base,276,,false,,Malcolm Brogdon,
auto-sensational-signatures,SS-BLP,,true,,Brook Lopez,
base,256,,false,,Eric Bledsoe,
auto-signatures,S-BLP,,true,,Brook Lopez,
auto-sensational-signatures,SS-MDL,,true,,Matthew Dellavedova,
auto-sensational-signatures,SS-KMD,,true,,Khris Middleton,
base,246,,false,,Donte DiVincenzo,
auto-sensational-signatures,SS-BLN,,true,,Bob Lanier,
insert-emergent,17,,false,,Donte DiVincenzo,
insert-all-day,18,,false,,Giannis Antetokounmpo,
insert-dominance,5,,false,,Oscar Robertson,
insert-fireworks,18,,false,,Giannis Antetokounmpo,
base,286,,false,,Khris Middleton,
auto-rookie-signatures,RS-DDV,,true,,Donte DiVincenzo,
insert-that-s-savage,8,,false,,Giannis Antetokounmpo,
auto-signatures,S-BDR,,true,,Bob Dandridge,
insert-freshman-phenoms,9,,false,,Donte DiVincenzo,
auto-signatures,S-MBG,,true,,Malcolm Brogdon,
auto-signatures,S-TMK,,true,,Thon Maker,
auto-fastbreak-autographs,FB-JHS,,true,,John Henson,
auto-fastbreak-autographs,FB-KAJ,,true,,Kareem Abdul-Jabbar,
insert-sensational-swatches,69,,false,,Donte DiVincenzo,
auto-sensational-signatures,SS-DDV,,true,,Donte DiVincenzo,
auto-fastbreak-autographs,FB-KMD,,true,,Khris Middleton,
base,17,,false,,John Henson,
insert-dominance,7,,false,,Kareem Abdul-Jabbar,
base,125,,false,,Oscar Robertson,
insert-go-hard-or-go-home,9,,false,,Giannis Antetokounmpo,
auto-fastbreak-autographs,FB-ORB,,true,,Oscar Robertson,
auto-signatures,S-JET,,true,,Jason Terry,
base,266,,false,,Matthew Dellavedova,
auto-fastbreak-autographs,FB-TMK,,true,,Thon Maker,
base,285,,false,,George Mikan,
base,57,,false,,Jeff Teague,
base,37,,false,,Josh Okogie,
base,87,,false,,Andrew Wiggins,
base,77,,false,,Derrick Rose,
insert-emergent,20,,false,,Josh Okogie,
base,67,,false,,Jimmy Butler,
insert-sensational-swatches,81,,false,,Josh Okogie,
auto-fastbreak-autographs,FB-AWG,,true,,Andrew Wiggins,
insert-sensational-swatches,25,,false,,Jimmy Butler,
auto-signatures,S-AWG,,true,,Andrew Wiggins,
base,47,,false,,Keita Bates-Diop,
auto-rookie-signatures,RS-JOK,,true,,Josh Okogie,
auto-fastbreak-autographs-rookies,FR-KBD,,true,,Keita Bates-Diop,
base,235,,false,,Kevin Garnett,
base,117,,false,,Gorgui Dieng,
insert-sensational-swatches,82,,false,,Keita Bates-Diop,
auto-fastbreak-autographs-rookies,FR-JOK,,true,,Josh Okogie,
auto-rookie-signatures,RS-KBD,,true,,Keita Bates-Diop,
auto-sensational-signatures,SS-JOK,,true,,Josh Okogie,
insert-sensational-swatches,17,,false,,Kevin Garnett,
insert-fireworks,10,,false,,Andrew Wiggins,
base,107,,false,,Karl-Anthony Towns,
insert-fireworks,28,,false,,Karl-Anthony Towns,
insert-sensational-swatches,5,,false,,Andrew Wiggins,
insert-sensational-swatches,15,,false,,Karl-Anthony Towns,
insert-go-hard-or-go-home,4,,false,,Karl-Anthony Towns,
insert-freshman-phenoms,6,,false,,Josh Okogie,
