category,cardNumber,parallel,isAuto,printRun,player,parallelNote
auto-optic-rated-rookies-preview-autographs,306,,true,,Zach Harrison,
auto-optic-rated-rookies-preview-autographs,305,,true,,Bijan Robinson,
insert-rookie-phenom-jerseys-nflpf-logo,RPJ-BROB,,false,,Bijan Robinson,
insert-rookie-gridiron-kings-studio-series,RGK-4,,false,,Bijan Robinson,
insert-vortex,VOR-21,,false,,Bijan Robinson,
auto-rookie-gridiron-kings-autographs,RGK-4,,true,,Bijan Robinson,
base,17,,false,,A.J. Terrell,
base,16,,false,,Lorenzo Carter,
base,15,,false,,Younghoe Koo,
base,14,,false,,Caleb Huntley,
base,13,,false,,Richie Grant,
base,12,,false,,Cordarrelle Patterson,
base,11,,false,,Kyle Pitts,
base,10,,false,,Drake London,
insert-leather-kings,LK-4,,false,,Bijan Robinson,
base,9,,false,,Desmond Ridder,
insert-white-hot-rookies,WHR-2,,false,,Bijan Robinson,
auto-white-hot-rookies-autographs,WHR-2,,true,,Bijan Robinson,
insert-rated-rookie-portrait,4,,false,,Bijan Robinson,
insert-gridiron-marvels,GM-BRO,,false,,Bijan Robinson,
insert-dominators,D-11,,false,,Lamar Jackson,
insert-elite-series-rookies,9,,false,,Zay Flowers,
base,307,,false,,Zay Flowers,
insert-leather-kings-studio-series,LK-9,,false,,Zay Flowers,
insert-downtown,D-17,,false,,Zay Flowers,
insert-rated-rookie-portrait-studio-series,9,,false,,Zay Flowers,
auto-elite-series-rookies-autographs,9,,true,,Zay Flowers,
insert-donruss-threads,DTH-LJ,,false,,Lamar Jackson,
auto-optic-rated-rookies-preview-autographs,307,,true,,Zay Flowers,
insert-red-hot-rookies,RHR-5,,false,,Zay Flowers,
auto-red-hot-rookies-autographs,RHR-5,,true,,Zay Flowers,
insert-retro-1993,R93-13,,false,,Lamar Jackson,
insert-rated-rookie-portrait,9,,false,,Zay Flowers,
auto-rated-rookie-autographs,307,,true,,Zay Flowers,
insert-highlights,H-LJ,,false,,Lamar Jackson,
auto-bomb-squad-autographs,BS-12,,true,,Zay Flowers,
insert-bomb-squad,BS-12,,false,,Zay Flowers,
insert-rookie-gridiron-kings,RGK-9,,false,,Zay Flowers,
insert-passing-the-torch-jersey-relics,PTT-19,,false,,Terrell Suggs,
auto-rookie-gridiron-kings-autographs,RGK-9,,true,,Zay Flowers,
auto-leather-kings-autographs,LK-9,,true,,Zay Flowers,
insert-passing-the-torch-jersey-relics,PTT-19,,false,,Roquan Smith MEM,
insert-rookie-gridiron-kings-studio-series,RGK-9,,false,,Zay Flowers,
insert-all-pro-kings-studio-series-relics,APK-16,,false,,Justin Tucker,
auto-the-rookies-autographs,9,,true,,Zay Flowers,
insert-all-pro-kings-relics,APK-16,,false,,Justin Tucker,
auto-all-pro-kings-autographs,APK-16,,true,,Justin Tucker,
insert-power-plus,PP-7,,false,,J.K. Dobbins,
insert-the-rookies,9,,false,,Zay Flowers,
base,26,,false,,J.K. Dobbins,
base,25,,false,,Odell Beckham Jr.,
base,24,,false,,Patrick Queen,
base,23,,false,,Devin Duvernay,
base,22,,false,,Justin Tucker,
insert-action-all-pros,AAP-12,,false,,Roquan Smith,
base,21b,,false,,Roquan Smith,
base,21,,false,,Roquan Smith,
insert-rookie-holiday-sweater-relics,HS-ZFL,,false,,Zay Flowers,
insert-leather-kings,LK-9,,false,,Zay Flowers,
insert-rookie-revolution,RR-16,,false,,Zay Flowers,
insert-rookie-holiday-sweater-relics-shield,HS-ZFL,,false,,Zay Flowers,
auto-rookie-phenom-jersey-autographs,RPJA-ZFLO,,true,,Zay Flowers,
insert-rookie-phenom-jerseys-nflpf-logo,RPJ-ZFLO,,false,,Zay Flowers,
base,20,,false,,Rashod Bateman,
base,19,,false,,Mark Andrews,
base,18b,,false,,Lamar Jackson,
base,18,,false,,Lamar Jackson,
auto-rated-rookie-portrait-autographs,9,,true,,Zay Flowers,
insert-rookie-phenom-jerseys,RPJ-ZFLO,,false,,Zay Flowers,
insert-retro-2003,19,,false,,Don Beebe,
insert-rookie-gridiron-kings-studio-series,RGK-11,,false,,Dalton Kincaid,
auto-canton-kings-autographs,CK-3,,true,,Thurman Thomas,
base,29,,false,,Gabriel Davis,
base,34,,false,,Matt Milano,
insert-unleashed,UNL-5,,false,,Josh Allen,
auto-rated-rookie-autographs,310,,true,,Justin Shorter,
auto-optic-rated-rookies-preview-autographs,310,,true,,Justin Shorter,
base,30,,false,,James Cook,
insert-rookie-revolution,RR-19,,false,,Dalton Kincaid,
insert-rated-rookies-premium,308,,false,,Dalton Kincaid,
insert-jersey-kings,JK-16,,false,,Josh Allen,
insert-jersey-kings,JK-15,,false,,Stefon Diggs,
auto-retro-2003-autographs,19,,true,,Don Beebe,
base,31,,false,,Jordan Poyer,
insert-donruss-threads,DTH-JA,,false,,Josh Allen,
base,308,,false,,Dalton Kincaid,
insert-power-plus,PP-4,,false,,Josh Allen,
insert-canton-kings-relics,CK-3,,false,,Thurman Thomas,
base,33,,false,,Khalil Shakir,
base,32b,,false,,Josh Allen,
base,32,,false,,Josh Allen,
insert-highlights,H-JA,,false,,Josh Allen,
insert-elite-series,ES-9,,false,,Stefon Diggs,
insert-crunch-time,CT-4,,false,,Josh Allen,
insert-rookie-holiday-sweater-relics-shield,HS-DKI,,false,,Dalton Kincaid,
insert-rated-rookie-portrait-studio-series,11,,false,,Dalton Kincaid,
insert-bomb-squad,BS-27,,false,,Dalton Kincaid,
insert-gridiron-marvels,GM-JAL,,false,,Josh Allen,
insert-canton-kings-studio-series-relics,CK-3,,false,,Thurman Thomas,
insert-gridiron-kings-studio-series,GK-11,,false,,Josh Allen,
base,36b,,false,,Von Miller,
insert-rookie-gridiron-kings,RGK-11,,false,,Dalton Kincaid,
insert-production-line,PDL-5,,false,,Josh Allen,
insert-passing-the-torch-jersey-relics,PTT-10,,false,,Andre Reed,
auto-signature-marks,SM-AR,,true,,Andre Reed,
base,36,,false,,Von Miller,
auto-retro-1993-autographs,R93-9,,true,,Josh Allen,
insert-donruss-threads,DTH-VM,,false,,Von Miller,
insert-passing-the-torch-jersey-relics,PTT-10,,false,,Stefon Diggs MEM,
auto-jersey-kings-autographs,JK-16,,true,,Josh Allen,
insert-white-hot-rookies,WHR-5,,false,,Dalton Kincaid,
insert-rated-rookie-portrait,11,,false,,Dalton Kincaid,
insert-dominators,D-4,,false,,Josh Allen,
insert-jersey-kings-studio-series,JK-16,,false,,Josh Allen,
insert-retro-1993,R93-20,,false,,Von Miller,
auto-game-breakers-autographs,GBR-JAL,,true,,Josh Allen,
insert-retro-1993,R93-9,,false,,Josh Allen,
insert-rookie-phenom-jerseys,RPJ-DKIN,,false,,Dalton Kincaid,
auto-legends-series-autographs,TLS-19,,true,,Thurman Thomas,
insert-gridiron-kings,GK-11,,false,,Josh Allen,
base,310,,false,,Justin Shorter,
insert-dominators,D-29,,false,,Stefon Diggs,
insert-passing-the-torch-jersey-relics,PTT-14,,false,,Jim Kelly,
insert-action-all-pros,AAP-11,,false,,Stefon Diggs,
auto-dominators-autographs,D-4,,true,,Josh Allen,
base,309,,false,,Dorian Williams,
auto-power-plus-autographs,PP-4,,true,,Josh Allen,
insert-passing-the-torch-jersey-relics,PTT-14,,false,,Josh Allen MEM,
insert-jersey-kings-studio-series,JK-15,,false,,Stefon Diggs,
insert-donruss-threads,DTH-SD,,false,,Stefon Diggs,
insert-road-to-the-super-bowl-wild-card,RTSBW-JA,,false,,Josh Allen,
base,35b,,false,,Stefon Diggs,
insert-rookie-phenom-jerseys-nflpf-logo,RPJ-DKIN,,false,,Dalton Kincaid,
insert-legends-series,TLS-19,,false,,Thurman Thomas,
insert-elite-series-rookies,11,,false,,Dalton Kincaid,
insert-vortex,VOR-4,,false,,Josh Allen,
base,27,,false,,Damar Hamlin,
base,35,,false,,Stefon Diggs,
insert-unleashed,UNL-25,,false,,Stefon Diggs,
insert-the-rookies,11,,false,,Dalton Kincaid,
base,28,,false,,Dawson Knox,
insert-rookie-holiday-sweater-relics,HS-DKI,,false,,Dalton Kincaid,
base,38,,false,,Andy Dalton,
base,37,,false,,Adam Thielen,
insert-bomb-squad,BS-14,,false,,Jonathan Mingo,
insert-highlights,H-DJM,,false,,DJ Moore,
insert-gridiron-marvels,GM-BYO,,false,,Bryce Young,
auto-white-hot-rookies-autographs,WHR-7,,true,,Jonathan Mingo,
insert-rookie-gridiron-kings,RGK-13,,false,,Jonathan Mingo,
insert-white-hot-rookies,WHR-7,,false,,Jonathan Mingo,
insert-retro-1993,R93-38,,false,,Miles Sanders,
insert-rated-rookie-portrait,14,,false,,Jonathan Mingo,
auto-legends-series-autographs,TLS-7,,true,,Luke Kuechly,
auto-rookie-gridiron-kings-autographs,RGK-13,,true,,Jonathan Mingo,
insert-highlights,H-TMJ,,false,,Terrace Marshall Jr.,
insert-vortex,VOR-16,,false,,Bryce Young,
insert-unleashed,UNL-19,,false,,Miles Sanders,
insert-rookie-gridiron-kings-studio-series,RGK-13,,false,,Jonathan Mingo,
insert-rated-rookies-premium,311,,false,,Bryce Young,
auto-optic-rated-rookies-preview-autographs,312,,true,,Jonathan Mingo,
auto-rookie-phenom-jersey-autographs,RPJA-JMIN,,true,,Jonathan Mingo,
insert-rookie-holiday-sweater-dual-relics,HSD-3,,false,,Bryce Young,
insert-legends-series,TLS-7,,false,,Luke Kuechly,
insert-rookie-holiday-sweater-dual-relics,HSD-3,,false,,Jonathan Mingo MEM,
auto-the-rookies-autographs,14,,true,,Jonathan Mingo,
base,312,,false,,Jonathan Mingo,
insert-rookie-holiday-sweater-dual-relics-shield,HSD-3,,false,,Bryce Young,
insert-rookie-holiday-sweater-dual-relics-shield,HSD-3,,false,,Jonathan Mingo MEM,
auto-rated-rookie-portrait-autographs,14,,true,,Jonathan Mingo,
auto-elite-series-rookies-autographs,14,,true,,Jonathan Mingo,
insert-the-rookies,25,,false,,Bryce Young,
insert-rookie-holiday-sweater-relics,HS-BYO,,false,,Bryce Young,
insert-rookie-revolution,RR-1,,false,,Bryce Young,
insert-the-rookies,14,,false,,Jonathan Mingo,
insert-rookie-phenom-jerseys,RPJ-BYO,,false,,Bryce Young,
insert-rookie-phenom-jerseys-nflpf-logo,RPJ-BYO,,false,,Bryce Young,
insert-rookie-holiday-sweater-relics,HS-JMI,,false,,Jonathan Mingo,
auto-gridiron-greats-autographs,GG67,,true,,Jonathan Stewart,
base,311,,false,,Bryce Young,
insert-international-downtown,ID-CM,,false,,Christian McCaffrey,
insert-rookie-phenom-jerseys-nflpf-logo,RPJ-JMIN,,false,,Jonathan Mingo,
insert-downtown,D-1,,false,,Bryce Young,
insert-rookie-holiday-sweater-relics-shield,HS-BYO,,false,,Bryce Young,
insert-rated-rookie-portrait-studio-series,14,,false,,Jonathan Mingo,
insert-elite-series,ES-8,,false,,Miles Sanders,
insert-rookie-phenom-jerseys,RPJ-JMIN,,false,,Jonathan Mingo,
insert-rookie-holiday-sweater-relics-shield,HS-JMI,,false,,Jonathan Mingo,
insert-elite-series-rookies,14,,false,,Jonathan Mingo,
base,45,,false,,Shaq Thompson,
base,44b,,false,,Miles Sanders,
auto-rated-rookie-autographs,312,,true,,Jonathan Mingo,
base,44,,false,,Miles Sanders,
base,43,,false,,Jaycee Horn,
base,42,,false,,Hayden Hurst,
base,41,,false,,DJ Chark Jr.,
base,40,,false,,Chuba Hubbard,
insert-rookie-revolution,RR-29,,false,,Jonathan Mingo,
auto-bomb-squad-autographs,BS-14,,true,,Jonathan Mingo,
base,39,,false,,Brian Burns,
insert-bomb-squad,BS-24,,false,,Tyler Scott,
base,48,,false,,Justin Fields,
insert-rookie-holiday-sweater-relics,HS-RJO,,false,,Roschon Johnson,
auto-optic-rated-rookies-preview-autographs,314,,true,,Roschon Johnson,
base,315,,false,,Tyler Scott,
auto-canton-kings-autographs,CK-5,,true,,Richard Dent,
base,50,,false,,Darnell Mooney,
insert-dominators,D-23,,false,,Justin Fields,
insert-rookie-holiday-sweater-relics,HS-TSC,,false,,Tyler Scott,
auto-legends-series-autographs,TLS-18,,true,,Brian Urlacher,
base,314,,false,,Roschon Johnson,
auto-rated-rookie-portrait-autographs,31,,true,,Roschon Johnson,
insert-retro-2003,2,,false,,Richard Dent,
insert-all-time-gridiron-kings-studio-series,ATG-7,,false,,Mike Singletary,
insert-highlights,H-JF,,false,,Justin Fields,
base,49,,false,,Cole Kmet,
insert-canton-kings-relics,CK-20,,false,,Mike Ditka,
auto-bomb-squad-autographs,BS-24,,true,,Tyler Scott,
auto-rated-rookie-autographs,315,,true,,Tyler Scott,
auto-optic-rated-rookies-preview-autographs,315,,true,,Tyler Scott,
insert-jersey-kings,JK-14,,false,,Justin Fields,
base,47,,false,,DJ Moore,
insert-rated-rookie-portrait,31,,false,,Roschon Johnson,
auto-jersey-kings-autographs,JK-14,,true,,Justin Fields,
insert-rookie-holiday-sweater-relics-shield,HS-RJO,,false,,Roschon Johnson,
auto-rated-rookie-autographs,314,,true,,Roschon Johnson,
base,46,,false,,Chase Claypool,
base,52,,false,,Eddie Jackson,
insert-rated-rookie-portrait-studio-series,34,,false,,Tyler Scott,
insert-retro-2003,36,,false,,Mike Tomczak,
insert-rated-rookie-portrait-studio-series,31,,false,,Roschon Johnson,
auto-optic-rated-rookies-preview-autographs,313,,true,,Darnell Wright,
insert-canton-kings-relics,CK-11,,false,,Brian Urlacher,
auto-the-rookies-autographs,31,,true,,Roschon Johnson,
insert-jersey-kings-studio-series,JK-14,,false,,Justin Fields,
base,48b,,false,,Justin Fields,
insert-canton-kings-relics,CK-5,,false,,Richard Dent,
insert-donruss-threads,DTH-JF,,false,,Justin Fields,
auto-the-rookies-autographs,34,,true,,Tyler Scott,
insert-rated-rookie-portrait,34,,false,,Tyler Scott,
insert-the-rookies,34,,false,,Tyler Scott,
insert-the-rookies,31,,false,,Roschon Johnson,
auto-retro-2003-autographs,2,,true,,Richard Dent,
base,53,,false,,Equanimeous St. Brown,
insert-legends-series,TLS-1,,false,,William Perry,
base,51,,false,,Khalil Herbert,
insert-all-time-gridiron-kings,ATG-7,,false,,Mike Singletary,
auto-canton-kings-autographs,CK-20,,true,,Mike Ditka,
insert-canton-kings-studio-series-relics,CK-11,,false,,Brian Urlacher,
base,54,,false,,Jaquan Brisker,
base,316,,false,,Tyrique Stevenson,
insert-elite-series,ES-10,,false,,Justin Fields,
insert-canton-kings-studio-series-relics,CK-5,,false,,Richard Dent,
insert-unleashed,UNL-21,,false,,Justin Fields,
insert-legends-series,TLS-18,,false,,Brian Urlacher,
insert-canton-kings-studio-series-relics,CK-20,,false,,Mike Ditka,
auto-rated-rookie-portrait-autographs,34,,true,,Tyler Scott,
auto-all-time-gridiron-kings-autographs,ATG-7,,true,,Mike Singletary,
auto-legends-series-autographs,TLS-1,,true,,William Perry,
insert-rookie-holiday-sweater-relics-shield,HS-TSC,,false,,Tyler Scott,
auto-canton-kings-autographs,CK-11,,true,,Brian Urlacher,
base,313,,false,,Darnell Wright,
base,57b,,false,,Joe Burrow,
base,58,,false,,Joe Mixon,
base,59,,false,,Trayveon Williams,
insert-rated-rookie-portrait,48,,false,,Myles Murphy,
base,60,,false,,Logan Wilson,
insert-rated-rookie-portrait,39,,false,,Chase Brown,
insert-vortex,VOR-3,,false,,Joe Burrow,
insert-jersey-kings,JK-10,,false,,Joe Burrow,
insert-unleashed,UNL-3,,false,,Joe Burrow,
auto-the-rookies-autographs,39,,true,,Chase Brown,
insert-the-rookies,39,,false,,Chase Brown,
insert-rookie-revolution,RR-21,,false,,Myles Murphy,
insert-rookie-phenom-jerseys-nflpf-logo,RPJ-MMUR,,false,,Myles Murphy,
insert-jersey-kings-studio-series,JK-10,,false,,Joe Burrow,
insert-rookie-phenom-jerseys,RPJ-MMUR,,false,,Myles Murphy,
base,317,,false,,Charlie Jones,
base,318,,false,,Chase Brown,
base,319,,false,,DJ Turner,
base,320,,false,,Myles Murphy,
insert-production-line,PDL-3,,false,,Joe Burrow,
insert-rookie-holiday-sweater-relics-shield,HS-CBR,,false,,Chase Brown,
insert-rookie-holiday-sweater-relics,HS-CBR,,false,,Chase Brown,
insert-road-to-the-super-bowl-wild-card,RTSBW-JB,,false,,Joe Burrow,
insert-road-to-the-super-bowl-divisional-round,RTSBD-JB,,false,,Joe Burrow,
insert-highlights,H-JMC,,false,,Ja'Marr Chase,
auto-retro-2003-autographs,25,,true,,Chad Johnson,
auto-canton-kings-autographs,CK-6,,true,,Anthony Munoz,
auto-retro-2003-autographs,4,,true,,Anthony Munoz,
insert-canton-kings-relics,CK-6,,false,,Anthony Munoz,
insert-retro-2003,25,,false,,Chad Johnson,
insert-canton-kings-studio-series-relics,CK-6,,false,,Anthony Munoz,
insert-retro-2003,4,,false,,Anthony Munoz,
auto-rated-rookie-autographs,318,,true,,Chase Brown,
insert-gridiron-marvels,GM-JBU,,false,,Joe Burrow,
insert-gridiron-kings-studio-series,GK-7,,false,,Joe Burrow,
insert-crunch-time,CT-3,,false,,Joe Burrow,
base,63,,false,,Tyler Boyd,
insert-dominators,D-5,,false,,Ja'Marr Chase,
insert-retro-1993,R93-17,,false,,Joe Burrow,
insert-dominators,D-15,,false,,Joe Burrow,
insert-retro-1993,R93-11,,false,,Ja'Marr Chase,
base,62,,false,,Trey Hendrickson,
insert-gridiron-kings,GK-7,,false,,Joe Burrow,
insert-rated-rookie-portrait-studio-series,48,,false,,Myles Murphy,
insert-rated-rookie-portrait-studio-series,39,,false,,Chase Brown,
insert-donruss-threads,DTH-JB,,false,,Joe Burrow,
insert-donruss-threads,DTH-JMC,,false,,Ja'Marr Chase,
auto-optic-rated-rookies-preview-autographs,318,,true,,Chase Brown,
insert-downtown,D-4,,false,,Joe Burrow,
base,55,,false,,Evan McPherson,
base,56,,false,,Ja'Marr Chase,
base,56b,,false,,Ja'Marr Chase,
base,57,,false,,Joe Burrow,
auto-rated-rookie-portrait-autographs,39,,true,,Chase Brown,
base,61,,false,,Tee Higgins,
auto-optic-rated-rookies-preview-autographs,317,,true,,Charlie Jones,
insert-rookie-holiday-sweater-relics-shield,HS-CTI,,false,,Cedric Tillman,
insert-elite-series,ES-3,,false,,Nick Chubb,
auto-optic-rated-rookies-preview-autographs,322,,true,,Dorian Thompson-Robinson,
auto-bomb-squad-autographs,BS-20,,true,,Cedric Tillman,
auto-rated-rookie-portrait-autographs,24,,true,,Cedric Tillman,
insert-bomb-squad,BS-7,,false,,Dorian Thompson-Robinson,
auto-bomb-squad-autographs,BS-7,,true,,Dorian Thompson-Robinson,
insert-passing-the-torch-jersey-relics,PTT-18,,false,,Deshaun Watson MEM,
insert-passing-the-torch-jersey-relics,PTT-18,,false,,Bernie Kosar,
insert-jersey-kings-studio-series,JK-8,,false,,Nick Chubb,
insert-bomb-squad,BS-20,,false,,Cedric Tillman,
base,70,,false,,David Njoku,
auto-jersey-kings-autographs,JK-8,,true,,Nick Chubb,
insert-donruss-threads,DTH-MG,,false,,Myles Garrett,
auto-power-plus-autographs,PP-2,,true,,Nick Chubb,
auto-elite-series-autographs,ES-3,,true,,Nick Chubb,
insert-rated-rookie-portrait-studio-series,24,,false,,Cedric Tillman,
auto-optic-rated-rookies-preview-autographs,321,,true,,Cedric Tillman,
insert-rated-rookie-portrait,37,,false,,Dorian Thompson-Robinson,
insert-gridiron-kings,GK-5,,false,,Nick Chubb,
insert-rookie-holiday-sweater-relics-shield,HS-DTR,,false,,Dorian Thompson-Robinson,
insert-rated-rookie-portrait-studio-series,37,,false,,Dorian Thompson-Robinson,
insert-production-line,PDL-10,,false,,Nick Chubb,
auto-signature-marks,SM-NC,,true,,Nick Chubb,
insert-production-line,PDL-18,,false,,Myles Garrett,
auto-spectra-hof-signatures-prizm,JT,,true,,Joe Thomas,
base,68b,,false,,Myles Garrett,
insert-legends-series,TLS-16,,false,,Ozzie Newsome,
base,69,,false,,Nick Chubb,
auto-legends-series-autographs,TLS-3,,true,,Bernie Kosar,
insert-action-all-pros,AAP-20,,false,,Nick Chubb,
base,322,,false,,Dorian Thompson-Robinson,
base,321,,false,,Cedric Tillman,
insert-dominators,D-35,,false,,Myles Garrett,
auto-action-all-pros-autographs,AAP-20,,true,,Nick Chubb,
insert-retro-1993,R93-6,,false,,Nick Chubb,
insert-rookie-holiday-sweater-relics,HS-DTR,,false,,Dorian Thompson-Robinson,
auto-all-pro-kings-autographs,APK-10,,true,,Nick Chubb,
insert-rookie-holiday-sweater-relics,HS-CTI,,false,,Cedric Tillman,
auto-legends-series-autographs,TLS-16,,true,,Ozzie Newsome,
insert-elite-series,ES-28,,false,,Amari Cooper,
insert-retro-1993,R93-12,,false,,Myles Garrett,
auto-rated-rookie-portrait-autographs,37,,true,,Dorian Thompson-Robinson,
insert-the-rookies,24,,false,,Cedric Tillman,
insert-elite-series-rookies,24,,false,,Cedric Tillman,
insert-legends-series,TLS-3,,false,,Bernie Kosar,
insert-the-rookies,37,,false,,Dorian Thompson-Robinson,
insert-all-pro-kings-relics,APK-10,,false,,Nick Chubb,
insert-inducted,I-2,,false,,Joe Thomas,
auto-gridiron-kings-autographs,GK-5,,true,,Nick Chubb,
insert-all-pro-kings-studio-series-relics,APK-10,,false,,Nick Chubb,
auto-the-rookies-autographs,24,,true,,Cedric Tillman,
auto-the-rookies-autographs,37,,true,,Dorian Thompson-Robinson,
auto-retro-1993-autographs,R93-6,,true,,Nick Chubb,
insert-crunch-time,CT-11,,false,,Nick Chubb,
insert-jersey-kings,JK-8,,false,,Nick Chubb,
base,199,,false,,Za'Darius Smith,
insert-rated-rookie-portrait,24,,false,,Cedric Tillman,
base,69b,,false,,Nick Chubb,
auto-elite-series-rookies-autographs,24,,true,,Cedric Tillman,
base,64,,false,,Amari Cooper,
insert-unleashed,UNL-17,,false,,Nick Chubb,
insert-gridiron-kings-studio-series,GK-5,,false,,Nick Chubb,
insert-power-plus,PP-2,,false,,Nick Chubb,
base,65,,false,,Deshaun Watson,
insert-vortex,VOR-13,,false,,Nick Chubb,
base,66,,false,,Grant Delpit,
insert-gridiron-marvels,GM-NCH,,false,,Nick Chubb,
auto-rated-rookie-autographs,322,,true,,Dorian Thompson-Robinson,
auto-rated-rookie-autographs,321,,true,,Cedric Tillman,
base,67,,false,,Kareem Hunt,
insert-retro-2003,3,,false,,Leroy Kelly,
auto-inducted-autographs,I-2,,true,,Joe Thomas,
insert-donruss-threads,DTH-NC,,false,,Nick Chubb,
auto-retro-2003-autographs,3,,true,,Leroy Kelly,
base,68,,false,,Myles Garrett,
auto-rated-rookie-autographs,323,,true,,Demarvion Overshown,
insert-rated-rookie-portrait,47,,false,,Mazi Smith,
base,82,,false,,Trevon Diggs,
auto-super-bowl-mvp-signatures,SBXXVIII,,true,,Emmitt Smith,
base,83,,false,,Tyler Smith,
insert-canton-kings-relics,CK-18,,false,,Tony Dorsett,
insert-dominators,D-37,,false,,Micah Parsons,
