category,cardNumber,parallel,isAuto,printRun,player,parallelNote
base,237,,false,,Isaiah Mobley,
insert-raining-3s,4,,false,,Donovan Mitchell,
insert-elite-dominators,14,,false,,Darius Garland,
insert-winner-stays,13,,false,,Kyrie Irving,
auto-fast-break-signatures,FBS-EVM,,true,,Evan Mobley,
auto-rated-rookies-signatures,237,,true,,Isaiah Mobley,
auto-fast-break-signatures,FBS-CLV,,true,,Caris LeVert,
base,192,,false,,Danny Green,
insert-my-house,1,,false,,Donovan Mitchell,
auto-signature-series,SS-ISM,,true,,Isaiah Mobley,
base,93,,false,,Evan Mobley,
auto-dominators-signatures,DS-EVM,,true,,Evan Mobley,
base,98,,false,,Darius Garland,
base,86,,false,,Isaac Okoro,
insert-lights-out,14,,false,,Donovan Mitchell,
insert-raining-3s,19,,false,,Dirk Nowitzki,
insert-star-gazing,6,,false,,Luka Doncic,
base,156,,false,,Davis Bertans,
auto-rated-rookies-signatures,248,,true,,Jaden Hardy,
base,248,,false,,Jaden Hardy,
insert-t-minus-3-2-1,7,,false,,Luka Doncic,
insert-winner-stays,7,,false,,Dirk Nowitzki,
auto-fast-break-signatures,FBS-JDH,,true,,Jaden Hardy,
auto-signature-series,SS-JHD,,true,,Jaden Hardy,
insert-express-lane,8,,false,,Kyrie Irving,
auto-dominators-signatures,DS-DHP,,true,,Derek Harper,
insert-express-lane,5,,false,,Luka Doncic,
auto-signature-series,SS-MXK,,true,,Maxi Kleber,
insert-opti-graphs,OG-L,,false,,Luka Doncic,
insert-lights-out,10,,false,,Luka Doncic,
auto-fast-break-signatures,FBS-JKD,,true,,Jason Kidd,
auto-rookie-optics-autographs,ROA-JDH,,true,,Jaden Hardy,
insert-splash,11,,false,,Luka Dončić,
auto-fast-break-signatures,FBS-LKD,,true,,Luka Dončić,
insert-elite-dominators,4,,false,,Luka Doncic,
auto-signature-series,SS-RBM,,true,,Rolando Blackman,
insert-optical-illusions,5,,false,,Kyrie Irving,
base,152,,false,,Christian Wood,
base,31,,false,,Kyrie Irving,
base,160,,false,,Luka Doncic,
insert-optical-illusions,5,,false,,Luka Doncic,
insert-my-house,3,,false,,Luka Doncic,
insert-raining-3s,7,,false,,Luka Doncic,
base,167,,false,,Tim Hardaway Jr.,
insert-star-gazing,7,,false,,Nikola Jokic,
insert-lights-out,5,,false,,Nikola Jokic,
base,121,,false,,Reggie Jackson,
auto-rookie-dominators-signatures,RDS-CHB,,true,,Christian Braun,
auto-fast-break-signatures,FBS-CBR,,true,,Christian Braun,
base,238,,false,,Christian Braun,
base,46,,false,,Bruce Brown,
auto-rookie-dominators-signatures,RDS-CLG,,true,,Collin Gillespie,
base,48,,false,,Nikola Jokic,
base,7,,false,,Kentavious Caldwell-Pope,
base,42,,false,,Jamal Murray,
base,5,,false,,Michael Porter Jr.,
base,223,,false,,Peyton Watson,
auto-rated-rookies-signatures,223,,true,,Peyton Watson,
insert-elite-dominators,19,,false,,Nikola Jokic,
auto-rated-rookies-signatures,238,,true,,Christian Braun,
auto-signature-series,SS-CGP,,true,,Collin Gillespie,
base,68,,false,,Aaron Gordon,
auto-signature-series,SS-JFG,,true,,Jeff Green,
auto-dominators-signatures,DS-KYM,,true,,Kenyon Martin,
auto-rookie-optics-autographs,ROA-VLA,,true,,Vlatko Cancar,
insert-star-gazing,15,,false,,Cade Cunningham,
insert-express-lane,17,,false,,Cade Cunningham,
auto-rated-rookies-signatures,241,,true,,Jaden Ivey,
insert-the-rookies,5,,false,,Jaden Ivey,
auto-the-elite-series-signatures,ESS-CBU,,true,,Chauncey Billups,
base,38,,false,,Bojan Bogdanovic,
insert-my-house,9,,false,,Jaden Ivey,
base,77,,false,,Isaiah Stewart,
base,80,,false,,James Wiseman,
base,92,,false,,Cade Cunningham,
base,97,,false,,Hamidou Diallo,
base,103,,false,,Marvin Bagley III,
base,104,,false,,Alec Burks,
insert-t-minus-3-2-1,8,,false,,Cade Cunningham,
auto-signature-series,SS-NRN,,true,,Nerlens Noel,
insert-lights-out,11,,false,,Cade Cunningham,
auto-signature-series,SS-JIV,,true,,Jaden Ivey,
auto-signature-series,SS-JDR,,true,,Jalen Duren,
base,227,,false,,Jalen Duren,
base,241,,false,,Jaden Ivey,
auto-rookie-optics-autographs,ROA-JIV,,true,,Jaden Ivey,
auto-rookie-optics-autographs,ROA-JDR,,true,,Jalen Duren,
auto-dominators-signatures,DS-BEN,,true,,Ben Wallace,
auto-fast-break-signatures,FBS-JLD,,true,,Jalen Duren,
auto-rookie-dominators-signatures,RDS-JIV,,true,,Jaden Ivey,
insert-elite-dominators,20,,false,,Cade Cunningham,
auto-fast-break-signatures,FBS-JIV,,true,,Jaden Ivey,
auto-fast-break-signatures,FBS-JDM,,true,,Joe Dumars,
auto-rated-rookies-signatures,227,,true,,Jalen Duren,
insert-splash,10,,false,,Stephen Curry,
base,211,,false,,Ryan Rollins,
auto-rated-rookies-signatures,211,,true,,Ryan Rollins,
insert-winner-stays,14,,false,,Kevin Durant,
insert-raining-3s,20,,false,,Chris Mullin,
auto-fast-break-signatures,FBS-RYR,,true,,Ryan Rollins,
auto-fast-break-signatures,FBS-SCY,,true,,Stephen Curry,
auto-signature-series,SS-JKM,,true,,Jonathan Kuminga,
insert-opti-graphs,OG-MSM,,false,,Moses Moody,
insert-raining-3s,16,,false,,Jordan Poole,
insert-t-minus-3-2-1,10,,false,,Stephen Curry,
insert-raining-3s,1,,false,,Stephen Curry,
insert-opti-graphs,OG-SCY,,false,,Stephen Curry,
insert-lights-out,13,,false,,Stephen Curry,
auto-signature-series,SS-RYR,,true,,Ryan Rollins,
auto-signature-series,SS-SLF,,true,,Sleepy Floyd,
base,102,,false,,Jonathan Kuminga,
base,100,,false,,Jordan Poole,
base,96,,false,,Stephen Curry,
auto-rated-rookies-signatures,218,,true,,Patrick Baldwin Jr.,
base,88,,false,,Moses Moody,
auto-fast-break-signatures,FBS-JPL,,true,,Jordan Poole,
base,84,,false,,Andrew Wiggins,
base,79,,false,,Draymond Green,
auto-rookie-dominators-signatures,RDS-RYR,,true,,Ryan Rollins,
base,71,,false,,Klay Thompson,
insert-my-house,10,,false,,Stephen Curry,
insert-winner-stays,1,,false,,Klay Thompson,
insert-elite-dominators,7,,false,,Stephen Curry,
base,41,,false,,Gary Payton II,
insert-star-gazing,10,,false,,Stephen Curry,
insert-winner-stays,18,,false,,Stephen Curry,
auto-retro-series-signatures,RSS-THW,,true,,Tim Hardaway,
insert-express-lane,2,,false,,Stephen Curry,
auto-fast-break-signatures,FBS-CML,,true,,Chris Mullin,
base,218,,false,,Patrick Baldwin Jr.,
auto-signature-series,SS-JSJ,,true,,Jabari Smith Jr.,
auto-signature-series,SS-KMJ,,true,,Kenyon Martin Jr.,
base,147,,false,,Jalen Green,
base,146,,false,,Kevin Porter Jr.,
auto-the-elite-series-signatures,ESS-HKO,,true,,Hakeem Olajuwon,
base,129,,false,,Justin Holiday,
insert-the-rookies,3,,false,,Jabari Smith Jr.,
auto-dominators-signatures,DS-ASG,,true,,Alperen Sengun,
auto-dominators-signatures,DS-BBM,,true,,Boban Marjanovic,
auto-rated-rookies-signatures,231,,true,,TyTy Washington Jr.,
auto-fast-break-signatures,FBS-JSJ,,true,,Jabari Smith Jr.,
auto-rookie-optics-autographs,ROA-TYW,,true,,TyTy Washington Jr.,
auto-fast-break-signatures,FBS-CVM,,true,,Calvin Murphy,
auto-dominators-signatures,DS-JGR,,true,,Jalen Green,
auto-rookie-dominators-signatures,RDS-TYW,,true,,TyTy Washington Jr.,
auto-rookie-dominators-signatures,RDS-TES,,true,,Tari Eason,
base,231,,false,,TyTy Washington Jr.,
insert-t-minus-3-2-1,13,,false,,Jalen Green,
auto-signature-series,SS-TES,,true,,Tari Eason,
auto-signature-series,SS-TYW,,true,,TyTy Washington Jr.,
auto-fast-break-signatures,FBS-JLG,,true,,Jalen Green,
auto-rookie-dominators-signatures,RDS-JSJ,,true,,Jabari Smith Jr.,
auto-signature-series,SS-USG,,true,,Usman Garuba,
insert-express-lane,18,,false,,Jalen Green,
auto-rookie-optics-autographs,ROA-TES,,true,,Tari Eason,
auto-rated-rookies-signatures,203,,true,,Tari Eason,
base,240,,false,,Jabari Smith Jr.,
insert-opti-graphs,OG-KPJ,,false,,Kevin Porter Jr.,
base,203,,false,,Tari Eason,
auto-rookie-optics-autographs,ROA-JSJ,,true,,Jabari Smith Jr.,
base,195,,false,,Kenyon Martin Jr.,
insert-my-house,13,,false,,Jabari Smith Jr.,
base,191,,false,,Jae'Sean Tate,
auto-signature-series,SS-JCH,,true,,Josh Christopher,
auto-fast-break-signatures,FBS-TES,,true,,Tari Eason,
auto-signature-series,SS-JGR,,true,,Jalen Green,
base,180,,false,,Josh Christopher,
insert-star-gazing,2,,false,,Jalen Green,
base,177,,false,,Alperen Sengun,
auto-rated-rookies-signatures,240,,true,,Jabari Smith Jr.,
auto-signature-series,SS-JLC,,true,,John Lucas,
auto-fast-break-signatures,FBS-TYW,,true,,TyTy Washington Jr.,
auto-retro-series-signatures,RSS-SFR,,true,,Steve Francis,
auto-fast-break-signatures,FBS-BNM,,true,,Bennedict Mathurin,
base,81,,false,,T.J. McConnell,
auto-fast-break-signatures,FBS-KBR,,true,,Kendall Brown,
auto-signature-series,SS-BKN,,true,,Billy Knight,
base,73,,false,,Oshae Brissett,
insert-opti-graphs,OG-CHD,,false,,Chris Duarte,
auto-signature-series,SS-DTH,,true,,Daniel Theis,
auto-signature-series,SS-TJM,,true,,T.J. McConnell,
auto-dominators-signatures,DS-TYH,,true,,Tyrese Haliburton,
insert-raining-3s,3,,false,,Buddy Hield,
auto-signature-series,SS-BNM,,true,,Bennedict Mathurin,
base,217,,false,,Kendall Brown,
auto-fast-break-signatures,FBS-ANH,,true,,Andrew Nembhard,
auto-signature-series,SS-AMS,,true,,Aaron Nesmith,
auto-rookie-dominators-signatures,RDS-BNM,,true,,Bennedict Mathurin,
base,105,,false,,Chris Duarte,
auto-rookie-dominators-signatures,RDS-ANH,,true,,Andrew Nembhard,
auto-rated-rookies-signatures,217,,true,,Kendall Brown,
base,99,,false,,Tyrese Haliburton,
auto-signature-series,SS-ANH,,true,,Andrew Nembhard,
base,95,,false,,Buddy Hield,
auto-rated-rookies-signatures,209,,true,,Bennedict Mathurin,
auto-rated-rookies-signatures,230,,true,,Andrew Nembhard,
auto-rookie-optics-autographs,ROA-BNM,,true,,Bennedict Mathurin,
base,89,,false,,Myles Turner,
base,209,,false,,Bennedict Mathurin,
auto-rookie-optics-autographs,ROA-ANH,,true,,Andrew Nembhard,
base,230,,false,,Andrew Nembhard,
base,114,,false,,John Wall,
insert-elite-dominators,18,,false,,Kawhi Leonard,
base,110,,false,,Paul George,
insert-t-minus-3-2-1,3,,false,,Russell Westbrook,
insert-optical-illusions,4,,false,,Paul George,
auto-fast-break-signatures,FBS-MDB,,true,,Moussa Diabate,
insert-optical-illusions,4,,false,,Kawhi Leonard,
insert-t-minus-3-2-1,12,,false,,Kawhi Leonard,
auto-dominators-signatures,DS-BHY,,true,,Bones Hyland,
base,106,,false,,Norman Powell,
auto-rookie-dominators-signatures,RDS-MDB,,true,,Moussa Diabate,
auto-signature-series,SS-DML,,true,,Darius Miles,
base,183,,false,,Eric Gordon,
auto-signature-series,SS-MDB,,true,,Moussa Diabate,
auto-signature-series,SS-BBJ,,true,,Brandon Boston Jr.,
insert-splash,8,,false,,Kawhi Leonard,
auto-fast-break-signatures,FBS-BHY,,true,,Bones Hyland,
auto-fast-break-signatures,FBS-JCF,,true,,Jamal Crawford,
auto-signature-series,SS-MPH,,true,,Mason Plumlee,
base,140,,false,,Jason Preston,
base,21,,false,,Bones Hyland,
base,247,,false,,Moussa Diabate,
auto-signature-series,SS-QRS,,true,,Quentin Richardson,
base,120,,false,,Terance Mann,
base,119,,false,,Marcus Morris Sr.,
base,118,,false,,Kawhi Leonard,
auto-rated-rookies-signatures,247,,true,,Moussa Diabate,
base,233,,false,,Max Christie,
insert-t-minus-3-2-1,15,,false,,LeBron James,
insert-winner-stays,8,,false,,Anthony Davis,
insert-star-gazing,12,,false,,LeBron James,
insert-splash,15,,false,,LeBron James,
base,57,,false,,D'Angelo Russell,
base,66,,false,,Malik Beasley,
insert-winner-stays,11,,false,,Shaquille O'Neal,
auto-signature-series,SS-SPJ,,true,,Scotty Pippen Jr.,
base,111,,false,,Dennis Schroder,
base,116,,false,,LeBron James,
base,122,,false,,Anthony Davis,
base,133,,false,,Russell Westbrook,
base,136,,false,,Austin Reaves,
base,153,,false,,Mo Bamba,
base,170,,false,,Rui Hachimura,
auto-signature-series,SS-ARV,,true,,Austin Reaves,
base,228,,false,,Scotty Pippen Jr.,
insert-optical-illusions,3,,false,,Anthony Davis,
auto-rookie-optics-autographs,ROA-MAX,,true,,Max Christie,
auto-dominators-signatures,DS-JWT,,true,,James Worthy,
auto-rookie-dominators-signatures,RDS-SPJ,,true,,Scotty Pippen Jr.,
auto-dominators-signatures,DS-PAU,,true,,Pau Gasol,
insert-winner-stays,17,,false,,Kareem Abdul-Jabbar,
auto-rookie-dominators-signatures,RDS-MAX,,true,,Max Christie,
insert-elite-dominators,6,,false,,Anthony Davis,
insert-elite-dominators,22,,false,,LeBron James,
insert-express-lane,4,,false,,LeBron James,
insert-express-lane,22,,false,,Anthony Davis,
insert-winner-stays,19,,false,,Magic Johnson,
auto-rated-rookies-signatures,233,,true,,Max Christie,
auto-rated-rookies-signatures,228,,true,,Scotty Pippen Jr.,
auto-fast-break-signatures,FBS-MAX,,true,,Max Christie,
auto-fast-break-signatures,FBS-SBJ,,true,,Scotty Pippen Jr.,
insert-lights-out,6,,false,,LeBron James,
insert-my-house,4,,false,,LeBron James,
insert-optical-illusions,3,,false,,LeBron James,
insert-express-lane,1,,false,,Ja Morant,
auto-rookie-dominators-signatures,RDS-DRD,,true,,David Roddy,
auto-rated-rookies-signatures,225,,true,,David Roddy,
auto-rookie-dominators-signatures,RDS-JLR,,true,,Jake LaRavia,
insert-elite-dominators,5,,false,,Ja Morant,
auto-rookie-dominators-signatures,RDS-KNC,,true,,Kennedy Chandler,
auto-fast-break-signatures,FBS-JLR,,true,,Jake LaRavia,
auto-dominators-signatures,DS-SAD,,true,,Steven Adams,
auto-rated-rookies-signatures,219,,true,,Kennedy Chandler,
auto-rookie-optics-autographs,ROA-DRD,,true,,David Roddy,
auto-dominators-signatures,DS-BCA,,true,,Brandon Clarke,
auto-rated-rookies-signatures,216,,true,,Jake LaRavia,
auto-rookie-optics-autographs,ROA-KCH,,true,,Kennedy Chandler,
auto-fast-break-signatures,FBS-KCH,,true,,Kennedy Chandler,
auto-fast-break-signatures,FBS-KLJ,,true,,Kenneth Lofton Jr.,
base,226,,false,,Vince Williams Jr.,
base,225,,false,,David Roddy,
base,219,,false,,Kennedy Chandler,
base,216,,false,,Jake LaRavia,
auto-rated-rookies-signatures,202,,true,,Kenneth Lofton Jr.,
base,202,,false,,Kenneth Lofton Jr.,
insert-t-minus-3-2-1,9,,false,,Ja Morant,
base,200,,false,,Dillon Brooks,
insert-opti-graphs,OG-ZWL,,false,,Ziaire Williams,
base,190,,false,,Desmond Bane,
base,189,,false,,Jaren Jackson Jr.,
base,188,,false,,Ziaire Williams,
auto-fast-break-signatures,FBS-SVA,,true,,Steven Adams,
base,184,,false,,Tyus Jones,
base,176,,false,,Ja Morant,
auto-fast-break-signatures,FBS-VWJ,,true,,Vince Williams Jr.,
auto-signature-series,SS-KCH,,true,,Kennedy Chandler,
insert-lights-out,2,,false,,Ja Morant,
auto-signature-series,SS-KLJ,,true,,Kenneth Lofton Jr.,
base,132,,false,,Luke Kennard,
auto-signature-series,SS-VWJ,,true,,Vince Williams Jr.,
insert-raining-3s,5,,false,,Desmond Bane,
insert-star-gazing,4,,false,,Ja Morant,
insert-my-house,18,,false,,Ja Morant,
insert-opti-graphs,OG-JAM,,false,,Ja Morant,
auto-fast-break-signatures,FBS-DVR,,true,,David Roddy,
auto-fast-break-signatures,FBS-JAM,,true,,Ja Morant,
auto-rated-rookies-signatures,226,,true,,Vince Williams Jr.,
base,224,,false,,Nikola Jovic,
insert-express-lane,20,,false,,Jimmy Butler,
base,174,,false,,Bam Adebayo,
base,171,,false,,Jimmy Butler,
base,168,,false,,Max Strus,
insert-elite-dominators,24,,false,,Jimmy Butler,
insert-opti-graphs,OG-GRC,,false,,Glen Rice,
base,162,,false,,Duncan Robinson,
auto-rated-rookies-signatures,224,,true,,Nikola Jovic,
auto-the-elite-series-signatures,ESS-DWW,,true,,Dwyane Wade,
auto-rookie-dominators-signatures,RDS-NKJ,,true,,Nikola Jovic,
auto-dominators-signatures,DS-GRC,,true,,Glen Rice,
base,158,,false,,Victor Oladipo,
insert-opti-graphs,OG-VOD,,false,,Victor Oladipo,
auto-dominators-signatures,DS-DRB,,true,,Duncan Robinson,
auto-signature-series,SS-MAX,,true,,Max Strus,
base,151,,false,,Tyler Herro,
base,144,,false,,Kyle Lowry,
auto-signature-series,SS-NJV,,true,,Nikola Jovic,
auto-rookie-optics-autographs,ROA-NKJ,,true,,Nikola Jovic,
insert-winner-stays,5,,false,,Dwyane Wade,
auto-fast-break-signatures,FBS-NKJ,,true,,Nikola Jovic,
insert-raining-3s,11,,false,,Duncan Robinson,
auto-signature-series,SS-GVC,,true,,Gabe Vincent,
insert-my-house,6,,false,,Giannis Antetokounmpo,
auto-dominators-signatures,DS-BBP,,true,,Bobby Portis,
base,91,,false,,Jrue Holiday,
base,75,,false,,Giannis Antetokounmpo,
base,74,,false,,Pat Connaughton,
insert-winner-stays,12,,false,,Giannis Antetokounmpo,
insert-winner-stays,10,,false,,Khris Middleton,
base,210,,false,,MarJon Beauchamp,
insert-t-minus-3-2-1,6,,false,,Giannis Antetokounmpo,
auto-rookie-optics-autographs,ROA-MJB,,true,,MarJon Beauchamp,
base,87,,false,,Joe Ingles,
base,83,,false,,Grayson Allen,
insert-star-gazing,1,,false,,Giannis Antetokounmpo,
insert-elite-dominators,21,,false,,Giannis Antetokounmpo,
auto-signature-series,SS-JNW,,true,,Jordan Nwora,
insert-express-lane,10,,false,,Giannis Antetokounmpo,
insert-opti-graphs,OG-ABG,,false,,Andrew Bogut,
auto-rated-rookies-signatures,210,,true,,MarJon Beauchamp,
auto-signature-series,SS-RKP,,true,,Ricky Pierce,
base,113,,false,,Jae Crowder,
auto-rookie-dominators-signatures,RDS-MJB,,true,,MarJon Beauchamp,
insert-opti-graphs,OG-OSR,,false,,Oscar Robertson,
base,82,,false,,Khris Middleton,
auto-signature-series,SS-ALS,,true,,Alton Lister,
auto-fast-break-signatures,FBS-MJB,,true,,MarJon Beauchamp,
base,101,,false,,Bobby Portis,
auto-signature-series,SS-JMT,,true,,Josh Minott,
insert-t-minus-3-2-1,11,,false,,Anthony Edwards,
base,40,,false,,Mike Conley,
base,45,,false,,Anthony Edwards,
base,50,,false,,Karl-Anthony Towns,
base,61,,false,,Austin Rivers,
base,67,,false,,Jaden McDaniels,
base,70,,false,,Rudy Gobert,
base,201,,false,,Wendell Moore Jr.,
base,244,,false,,Josh Minott,
auto-dominators-signatures,DS-ANT,,true,,Anthony Edwards,
auto-dominators-signatures,DS-JMD,,true,,Jaden McDaniels,
auto-dominators-signatures,DS-RGB,,true,,Rudy Gobert,
insert-elite-dominators,23,,false,,Anthony Edwards,
auto-fast-break-signatures,FBS-ANT,,true,,Anthony Edwards,
auto-fast-break-signatures,FBS-JMT,,true,,Josh Minott,
auto-fast-break-signatures,FBS-KAT,,true,,Karl-Anthony Towns,
