category,cardNumber,parallel,isAuto,printRun,player,parallelNote
auto-x-factor-memorabilia-signatures,11,,true,,Ayo Dosunmu,
auto-top-shelf-signatures,12,,true,,Matas Buzelis,
auto-signatures,2,,true,,Lonzo Ball,
auto-selection-committee-signatures,12,,true,,Artis Gilmore,
auto-rookie-jersey-autographs,2,,true,,Matas Buzelis,
auto-prime-selections-signatures,14,,true,,Matas Buzelis,
auto-jumbo-rookie-signature-swatches,9,,true,,Matas Buzelis,
auto-autographed-memorabilia,28,,true,,Joakim Noah,
insert-base-mezzanine-level,384,,false,,Matas Buzelis,
insert-base-courtside,277,,false,,Matas Buzelis,
insert-base-courtside,238,,false,,Josh Giddey,
insert-base-premier-level,126,,false,,Coby White,
insert-base-premier-level,117,,false,,Nikola Vucevic,
insert-base-concourse,70,,false,,Matas Buzelis,
insert-base-premier-level,166,,false,,Matas Buzelis,
auto-select-few-signatures,6,,true,,Derrick Rose,
auto-jumbo-rookie-signature-swatches,13,,true,,Jaylon Tyson,
auto-autographed-memorabilia,25,,true,,Jarrett Allen,
auto-autographed-memorabilia,15,,true,,Evan Mobley,
insert-base-mezzanine-level,317,,false,,Donovan Mitchell,
insert-base-courtside,282,,false,,Jaylon Tyson,
insert-select-future,7,,false,,Jaylon Tyson,
insert-base-courtside,261,,false,,Donovan Mitchell,
insert-base-courtside,240,,false,,Darius Garland,
insert-base-premier-level,182,,false,,Jaylon Tyson,
insert-base-premier-level,155,,false,,Donovan Mitchell,
insert-base-premier-level,112,,false,,Evan Mobley,
insert-base-concourse,77,,false,,Jaylon Tyson,
insert-base-concourse,39,,false,,Darius Garland,
insert-base-concourse,21,,false,,Donovan Mitchell,
auto-youth-explosion-signatures,10,,true,,Jaylon Tyson,
auto-signature-selections,25,,true,,Luke Travers,
auto-signature-selections,13,,true,,JT Thor,
insert-jumbo-rookie-swatches,25,,false,,Jaylon Tyson,
auto-signature-selections,7,,true,,Austin Carr,
auto-rookie-signatures,34,,true,,Jaylon Tyson,
auto-rookie-jersey-autographs,10,,true,,Jaylon Tyson,
auto-prime-selections-signatures,7,,true,,Jaylon Tyson,
insert-neon-icon,8,,false,,Donovan Mitchell,
insert-clutch,13,,false,,Donovan Mitchell,
auto-2024-origins-update-autographs,26,,true,,Melvin Ajinca,
insert-sky-high,16,,false,,Anthony Davis,
insert-base-concourse,38,,false,,Klay Thompson,
insert-hot-stars,2,,false,,Kyrie Irving,
insert-base-mezzanine-level,333,,false,,Anthony Davis,
insert-base-concourse,26,,false,,Dereck Lively II,
insert-base-mezzanine-level,344,,false,,Kyrie Irving,
insert-base-mezzanine-level,360,,false,,Klay Thompson,
insert-base-concourse,25,,false,,Anthony Davis,
auto-autographed-memorabilia,2,,true,,Jaden Hardy,
auto-in-flight-signatures,6,,true,,Anthony Davis,
auto-signature-selections,32,,true,,Max Christie,
auto-signature-selections,39,,true,,Jaden Hardy,
insert-clutch,19,,false,,Kyrie Irving,
insert-throwback-memorabilia,7,,false,,Jalen Brunson,
auto-signatures,29,,true,,J.J. Barea,
auto-x-factor-memorabilia-signatures,1,,true,,Jaden Hardy,
auto-x-factor-memorabilia-signatures,12,,true,,Dereck Lively II,
insert-base-concourse,46,,false,,Kyrie Irving,
insert-base-premier-level,108,,false,,Klay Thompson,
insert-base-premier-level,148,,false,,Kyrie Irving,
insert-base-premier-level,149,,false,,Anthony Davis,
insert-base-premier-level,154,,false,,P.J. Washington Jr.,
insert-base-courtside,207,,false,,Klay Thompson,
insert-base-courtside,214,,false,,Anthony Davis,
insert-base-courtside,217,,false,,Dereck Lively II,
insert-base-courtside,263,,false,,Kyrie Irving,
insert-base-mezzanine-level,329,,false,,Dereck Lively II,
insert-base-premier-level,142,,false,,Aaron Gordon,
insert-solar-eclipse,9,,false,,Nikola Jokic,
insert-sky-high,15,,false,,Nikola Jokic,
insert-select-certified,3,,false,,Nikola Jokic,
insert-score-select-throwback,8,,false,,Nikola Jokic,
insert-neon-icon,24,,false,,Nikola Jokic,
insert-lodestars,7,,false,,Nikola Jokic,
insert-en-fuego,5,,false,,Nikola Jokic,
insert-color-wheel,9,,false,,Nikola Jokic,
insert-jumbo-rookie-swatches,23,,false,,DaRon Holmes II,
auto-youth-explosion-signatures,38,,true,,PJ Hall,
auto-youth-explosion-signatures,36,,true,,Trey Alexander,
auto-selection-committee-signatures,20,,true,,David Thompson,
auto-selection-committee-signatures,19,,true,,Alex English,
auto-selection-committee-signatures,7,,true,,Dan Issel,
auto-select-stars-jersey-autographs,7,,true,,Jamal Murray,
auto-select-few-signatures,9,,true,,Carmelo Anthony,
auto-rookie-signatures,23,,true,,DaRon Holmes II,
auto-rookie-jersey-autographs,32,,true,,DaRon Holmes II,
insert-base-mezzanine-level,383,,false,,DaRon Holmes II,
insert-base-mezzanine-level,356,,false,,Jamal Murray,
insert-base-mezzanine-level,313,,false,,Nikola Jokic,
insert-base-mezzanine-level,311,,false,,Russell Westbrook,
insert-base-courtside,259,,false,,Jamal Murray,
insert-base-courtside,213,,false,,Russell Westbrook,
insert-base-courtside,203,,false,,Nikola Jokic,
insert-base-premier-level,173,,false,,DaRon Holmes II,
insert-base-premier-level,140,,false,,Nikola Jokic,
insert-base-premier-level,120,,false,,Jamal Murray,
insert-base-premier-level,104,,false,,Russell Westbrook,
insert-base-concourse,52,,false,,Jamal Murray,
insert-base-concourse,32,,false,,Michael Porter Jr.,
insert-base-concourse,18,,false,,Russell Westbrook,
insert-base-concourse,14,,false,,Nikola Jokic,
insert-base-premier-level,153,,false,,Ausar Thompson,
insert-base-concourse,65,,false,,Cade Cunningham,
insert-base-concourse,74,,false,,Ron Holland II,
auto-2024-origins-update-autographs,8,,true,,Jalen Duren,
auto-2024-origins-update-autographs,9,,true,,Jalen Duren,
insert-sky-high,5,,false,,Ron Holland II,
insert-select-future,23,,false,,Ron Holland II,
insert-select-certified,6,,false,,Ron Holland II,
insert-rookie-revolution,18,,false,,Ron Holland II,
insert-sparks-relics,11,,false,,Bobi Klintman,
insert-sparks-relics,8,,false,,Ron Holland II,
insert-jumbo-rookie-swatches,8,,false,,Ron Holland II,
insert-draft-selections-memorabilia,2,,false,,Ron Holland II,
auto-youth-explosion-signatures,20,,true,,Bobi Klintman,
auto-x-factor-memorabilia-signatures,7,,true,,Jaden Ivey,
auto-x-factor-memorabilia-signatures,3,,true,,Jalen Duren,
auto-signatures,17,,true,,Cade Cunningham,
auto-signatures,16,,true,,Ausar Thompson,
auto-signature-selections,38,,true,,Cade Cunningham,
auto-signature-selections,35,,true,,Jalen Duren,
auto-selection-committee-signatures,14,,true,,Dave Bing,
auto-rookie-signatures,25,,true,,Bobi Klintman,
auto-rookie-jersey-autographs,29,,true,,Bobi Klintman,
auto-prime-selections-signatures,17,,true,,Bobi Klintman,
auto-jumbo-rookie-signature-swatches,21,,true,,Bobi Klintman,
auto-in-flight-signatures,16,,true,,Grant Hill,
auto-in-flight-signatures,13,,true,,Ben Wallace,
auto-in-flight-signatures,9,,true,,Ausar Thompson,
auto-in-flight-signatures,1,,true,,Cade Cunningham,
auto-autographed-memorabilia,6,,true,,Jalen Duren,
insert-base-mezzanine-level,370,,false,,Ron Holland II,
insert-base-mezzanine-level,301,,false,,Cade Cunningham,
insert-base-courtside,275,,false,,Ron Holland II,
insert-base-courtside,250,,false,,Jaden Ivey,
insert-base-courtside,224,,false,,Cade Cunningham,
insert-base-premier-level,198,,false,,Ron Holland II,
insert-base-premier-level,190,,false,,Bobi Klintman,
insert-base-premier-level,164,,false,,Cade Cunningham,
insert-base-premier-level,160,,false,,Jalen Duren,
insert-score-select-throwback,5,,false,,Stephen Curry,
insert-solar-eclipse,10,,false,,Stephen Curry,
insert-sky-high,7,,false,,Stephen Curry,
insert-select-certified,9,,false,,Stephen Curry,
insert-neon-icon,20,,false,,Stephen Curry,
insert-lodestars,14,,false,,Stephen Curry,
insert-hot-stars,12,,false,,Stephen Curry,
insert-en-fuego,11,,false,,Stephen Curry,
insert-crown-jewels,7,,false,,Stephen Curry,
insert-color-wheel,14,,false,,Stephen Curry,
insert-clutch,11,,false,,Stephen Curry,
insert-artistic-selections,10,,false,,Stephen Curry,
insert-throwback-memorabilia,12,,false,,Jordan Poole,
insert-throwback-memorabilia,1,,false,,Klay Thompson,
auto-x-factor-memorabilia-signatures,13,,true,,Jonathan Kuminga,
auto-top-shelf-signatures,5,,true,,Stephen Curry,
auto-signatures,5,,true,,Monta Ellis,
auto-selection-committee-signatures,11,,true,,Chris Mullin,
auto-select-few-signatures,3,,true,,Stephen Curry,
auto-rookie-signatures,38,,true,,Quinten Post,
auto-in-flight-signatures,27,,true,,Rick Barry,
auto-in-flight-signatures,5,,true,,Jason Richardson,
insert-base-mezzanine-level,362,,false,,Jimmy Butler III,
insert-base-mezzanine-level,346,,false,,Stephen Curry,
insert-base-mezzanine-level,302,,false,,Draymond Green,
insert-base-courtside,233,,false,,Jimmy Butler III,
insert-base-courtside,209,,false,,Stephen Curry,
insert-base-premier-level,144,,false,,Jimmy Butler III,
insert-base-premier-level,143,,false,,Stephen Curry,
insert-base-concourse,34,,false,,Jimmy Butler III,
insert-base-concourse,27,,false,,Draymond Green,
insert-base-concourse,7,,false,,Stephen Curry,
insert-base-premier-level,118,,false,,Fred VanVleet,
insert-base-premier-level,116,,false,,Jalen Green,
insert-base-concourse,68,,false,,Reed Sheppard,
insert-select-future,6,,false,,Reed Sheppard,
insert-select-certified,14,,false,,Reed Sheppard,
insert-score-select-throwback,1,,false,,Reed Sheppard,
insert-rookie-revolution,5,,false,,Reed Sheppard,
insert-neon-icon,13,,false,,Reed Sheppard,
insert-lodestars,15,,false,,Reed Sheppard,
insert-hot-stars,6,,false,,Reed Sheppard,
insert-en-fuego,2,,false,,Reed Sheppard,
insert-crown-jewels,1,,false,,Reed Sheppard,
insert-color-wheel,19,,false,,Reed Sheppard,
insert-clutch,25,,false,,Reed Sheppard,
insert-artistic-selections,3,,false,,Reed Sheppard,
insert-sparks-relics,3,,false,,Reed Sheppard,
insert-jumbo-rookie-swatches,17,,false,,Reed Sheppard,
insert-draft-selections-memorabilia,17,,false,,Reed Sheppard,
auto-youth-explosion-signatures,2,,true,,Reed Sheppard,
insert-base-concourse,47,,false,,Jalen Green,
insert-solar-eclipse,4,,false,,Reed Sheppard,
auto-x-factor-memorabilia-signatures,22,,true,,Amen Thompson,
auto-x-factor-memorabilia-signatures,15,,true,,Fred VanVleet,
auto-x-factor-memorabilia-signatures,6,,true,,Jabari Smith Jr.,
insert-base-concourse,59,,false,,Amen Thompson,
auto-top-shelf-signatures,6,,true,,Reed Sheppard,
auto-signatures,27,,true,,Hakeem Olajuwon,
auto-signatures,23,,true,,Steve Francis,
auto-signatures,12,,true,,Amen Thompson,
auto-signature-selections,29,,true,,Tari Eason,
auto-selection-committee-signatures,17,,true,,Calvin Murphy,
auto-selection-committee-signatures,5,,true,,Ralph Sampson,
auto-select-stars-jersey-autographs,20,,true,,Reed Sheppard,
auto-select-stars-jersey-autographs,10,,true,,Jalen Green,
auto-select-stars-jersey-autographs,3,,true,,Alperen Sengun,
auto-select-few-signatures,10,,true,,Yao Ming,
auto-rookie-signatures,3,,true,,Reed Sheppard,
auto-rookie-jersey-autographs,1,,true,,Reed Sheppard,
auto-prime-selections-signatures,2,,true,,Reed Sheppard,
auto-jumbo-rookie-signature-swatches,4,,true,,Reed Sheppard,
auto-in-flight-signatures,25,,true,,Tracy McGrady,
auto-in-flight-signatures,8,,true,,Amen Thompson,
auto-autographed-memorabilia,7,,true,,Jalen Green,
insert-base-mezzanine-level,366,,false,,Reed Sheppard,
insert-base-mezzanine-level,335,,false,,Alperen Sengun,
insert-base-mezzanine-level,327,,false,,Jalen Green,
insert-base-courtside,299,,false,,Reed Sheppard,
insert-base-courtside,251,,false,,Jalen Green,
insert-base-courtside,212,,false,,Alperen Sengun,
insert-base-premier-level,181,,false,,Reed Sheppard,
insert-clutch,22,,false,,Tyrese Haliburton,
auto-2024-origins-update-autographs,6,,true,,Johnny Furphy,
auto-2024-origins-update-autographs,21,,true,,Johnny Furphy,
insert-select-certified,20,,false,,Tyrese Haliburton,
insert-sparks-relics,6,,false,,Johnny Furphy,
auto-youth-explosion-signatures,19,,true,,Johnny Furphy,
auto-x-factor-memorabilia-signatures,19,,true,,Myles Turner,
auto-x-factor-memorabilia-signatures,17,,true,,Obi Toppin,
auto-x-factor-memorabilia-signatures,8,,true,,Bennedict Mathurin,
auto-signatures,15,,true,,Bennedict Mathurin,
auto-signature-selections,2,,true,,Clark Kellogg,
auto-select-stars-jersey-autographs,2,,true,,Tyrese Haliburton,
auto-rookie-signatures,36,,true,,Enrique Freeman,
auto-rookie-signatures,35,,true,,Tristen Newton,
auto-rookie-signatures,18,,true,,Johnny Furphy,
auto-rookie-jersey-autographs,16,,true,,Johnny Furphy,
auto-prime-selections-signatures,15,,true,,Johnny Furphy,
auto-jumbo-rookie-signature-swatches,16,,true,,Johnny Furphy,
auto-in-flight-signatures,4,,true,,Pascal Siakam,
auto-autographed-memorabilia,27,,true,,George Hill,
insert-base-mezzanine-level,367,,false,,Johnny Furphy,
insert-base-mezzanine-level,343,,false,,Bennedict Mathurin,
insert-base-mezzanine-level,342,,false,,Tyrese Haliburton,
insert-base-courtside,297,,false,,Johnny Furphy,
insert-base-courtside,220,,false,,Tyrese Haliburton,
insert-base-premier-level,165,,false,,Tyrese Haliburton,
insert-base-premier-level,113,,false,,Pascal Siakam,
insert-base-concourse,80,,false,,Enrique Freeman,
insert-base-concourse,64,,false,,Tyrese Haliburton,
insert-base-concourse,4,,false,,Myles Turner,
insert-base-mezzanine-level,350,,false,,Kawhi Leonard,
insert-base-mezzanine-level,349,,false,,Ivica Zubac,
insert-base-courtside,294,,false,,Cam Christie,
insert-base-courtside,237,,false,,Kawhi Leonard,
insert-base-courtside,202,,false,,James Harden,
insert-base-premier-level,105,,false,,Kawhi Leonard,
insert-base-premier-level,103,,false,,James Harden,
insert-base-concourse,61,,false,,Kawhi Leonard,
insert-base-concourse,57,,false,,James Harden,
auto-2024-origins-update-autographs,39,,true,,Trentyn Flowers,
insert-neon-icon,1,,false,,James Harden,
auto-youth-explosion-signatures,37,,true,,Trentyn Flowers,
auto-x-factor-memorabilia-signatures,9,,true,,Norman Powell,
auto-signatures,7,,true,,James Harden,
auto-rookie-signatures,27,,true,,Cam Christie,
auto-rookie-jersey-autographs,34,,true,,Cam Christie,
auto-jumbo-rookie-signature-swatches,6,,true,,Cam Christie,
auto-autographed-memorabilia,24,,true,,Derrick Jones Jr.,
insert-base-mezzanine-level,352,,false,,Ben Simmons,
insert-base-mezzanine-level,351,,false,,James Harden,
insert-neon-icon,2,,false,,Bronny James Jr.,
insert-lodestars,12,,false,,LeBron James,
insert-lodestars,9,,false,,Luka Doncic,
insert-hot-stars,11,,false,,Dalton Knecht,
insert-hot-stars,8,,false,,LeBron James,
insert-hot-stars,3,,false,,Luka Doncic,
insert-en-fuego,9,,false,,Luka Doncic,
insert-en-fuego,7,,false,,LeBron James,
insert-crown-jewels,5,,false,,LeBron James,
insert-crown-jewels,4,,false,,Luka Doncic,
insert-color-wheel,21,,false,,Bronny James Jr.,
insert-color-wheel,20,,false,,Dalton Knecht,
insert-color-wheel,11,,false,,Luka Doncic,
insert-color-wheel,10,,false,,LeBron James,
insert-clutch,5,,false,,LeBron James,
insert-clutch,2,,false,,Dalton Knecht,
insert-clutch,1,,false,,Luka Doncic,
insert-artistic-selections,8,,false,,Luka Doncic,
insert-artistic-selections,6,,false,,LeBron James,
insert-throwback-memorabilia,13,,false,,Kyle Kuzma,
insert-throwback-memorabilia,3,,false,,Russell Westbrook,
insert-sparks-relics,14,,false,,Dalton Knecht,
insert-jumbo-rookie-swatches,28,,false,,Bronny James Jr.,
insert-jumbo-rookie-swatches,16,,false,,Dalton Knecht,
insert-draft-selections-memorabilia,15,,false,,Bronny James Jr.,
insert-draft-selections-memorabilia,14,,false,,Dalton Knecht,
auto-youth-explosion-signatures,40,,true,,Quincy Olivari,
auto-youth-explosion-signatures,9,,true,,Dalton Knecht,
auto-top-shelf-signatures,14,,true,,Kareem Abdul-Jabbar,
insert-base-concourse,40,,false,,Austin Reaves,
auto-rookie-jersey-autographs,39,,true,,Dalton Knecht,
auto-top-shelf-signatures,10,,true,,Dalton Knecht,
auto-top-shelf-signatures,4,,true,,Luka Doncic,
insert-base-concourse,91,,false,,Dalton Knecht,
insert-base-concourse,56,,false,,Luka Doncic,
auto-2024-origins-update-autographs,33,,true,,Jarred Vanderbilt,
auto-2024-origins-update-autographs,14,,true,,Gabe Vincent,
insert-solar-eclipse,13,,false,,LeBron James,
insert-solar-eclipse,7,,false,,Luka Doncic,
insert-solar-eclipse,5,,false,,Dalton Knecht,
insert-sky-high,19,,false,,Luka Doncic,
insert-sky-high,13,,false,,LeBron James,
insert-select-future,25,,false,,Dalton Knecht,
insert-select-future,19,,false,,Bronny James Jr.,
insert-select-certified,16,,false,,Luka Doncic,
insert-select-certified,5,,false,,LeBron James,
insert-score-select-throwback,14,,false,,Bronny James Jr.,
insert-score-select-throwback,11,,false,,Luka Doncic,
insert-score-select-throwback,3,,false,,LeBron James,
insert-rookie-revolution,24,,false,,Dalton Knecht,
insert-rookie-revolution,3,,false,,Bronny James Jr.,
insert-neon-icon,15,,false,,Luka Doncic,
insert-neon-icon,7,,false,,LeBron James,
insert-base-premier-level,111,,false,,LeBron James,
insert-base-concourse,90,,false,,Bronny James Jr.,
auto-signatures,20,,true,,Kareem Abdul-Jabbar,
auto-signatures,1,,true,,Austin Reaves,
auto-signature-selections,24,,true,,Christian Koloko,
insert-base-concourse,54,,false,,LeBron James,
auto-selection-committee-signatures,10,,true,,Gail Goodrich,
auto-select-stars-jersey-autographs,18,,true,,Dalton Knecht,
auto-select-few-signatures,7,,true,,Magic Johnson,
auto-select-few-signatures,5,,true,,Luka Doncic,
auto-rookie-signatures,9,,true,,Dalton Knecht,
auto-prime-selections-signatures,1,,true,,Dalton Knecht,
auto-jumbo-rookie-signature-swatches,20,,true,,Dalton Knecht,
insert-base-mezzanine-level,373,,false,,Dalton Knecht,
insert-base-mezzanine-level,369,,false,,Bronny James Jr.,
insert-base-mezzanine-level,347,,false,,Luka Doncic,
insert-base-mezzanine-level,320,,false,,Austin Reaves,
insert-base-mezzanine-level,310,,false,,LeBron James,
insert-base-courtside,290,,false,,Bronny James Jr.,
insert-base-courtside,276,,false,,Dalton Knecht,
insert-base-courtside,265,,false,,Luka Doncic,
insert-base-courtside,241,,false,,LeBron James,
insert-base-courtside,234,,false,,Rui Hachimura,
insert-base-courtside,230,,false,,Austin Reaves,
insert-base-premier-level,186,,false,,Dalton Knecht,
insert-base-premier-level,179,,false,,Bronny James Jr.,
