category,cardNumber,parallel,isAuto,printRun,player,rarity
base,79,Bronze Refractor,false,,Paul Sorrento,Bronze
base,80,Bronze Refractor,false,,Denny Neagle,Bronze
base,81,Bronze Refractor,false,,Roger Pavlik,Bronze
base,82,Bronze Refractor,false,,Mike Lieberthal,Bronze
base,83,Bronze Refractor,false,,Devon White,Bronze
base,84,Bronze Refractor,false,,John Olerud,Bronze
base,85,Bronze Refractor,false,,Kevin Appier,Bronze
base,86,Bronze Refractor,false,,Joe Girardi,Bronze
base,87,Bronze Refractor,false,,Paul O'Neill,Bronze
base,88,Bronze Refractor,false,,Mike Sweeney,Bronze
base,89,Bronze Refractor,false,,John Smiley,Bronze
base,90,Bronze Refractor,false,,Ivan Rodriguez,Bronze
base,91,Bronze Refractor,false,,Randy Myers,Bronze
base,92,Bronze Refractor,false,,Bip Roberts,Bronze
base,93,Bronze Refractor,false,,Jose Mesa,Bronze
base,94,Bronze Refractor,false,,Paul Wilson,Bronze
base,95,Bronze Refractor,false,,Mike Mussina,Bronze
base,96,Bronze Refractor,false,,Ben McDonald,Bronze
base,97,Bronze Refractor,false,,John Mabry,Bronze
base,98,Bronze Refractor,false,,Tom Goodwin,Bronze
base,99,Bronze Refractor,false,,Edgar Martinez,Bronze
base,100,Bronze Refractor,false,,Andruw Jones,Bronze
base,101,Silver Refractor,false,,Jose Canseco,Silver
base,102,Silver Refractor,false,,Billy Wagner,Silver
base,103,Silver Refractor,false,,Dante Bichette,Silver
base,104,Silver Refractor,false,,Curt Schilling,Silver
base,105,Silver Refractor,false,,Dean Palmer,Silver
base,106,Silver Refractor,false,,Larry Walker,Silver
base,107,Silver Refractor,false,,Bernie Williams,Silver
base,108,Silver Refractor,false,,Chipper Jones,Silver
base,109,Silver Refractor,false,,Gary Sheffield,Silver
base,110,Silver Refractor,false,,Randy Johnson,Silver
base,111,Silver Refractor,false,,Roberto Alomar,Silver
base,112,Silver Refractor,false,,Todd Walker,Silver
base,113,Silver Refractor,false,,Sandy Alomar,Silver
base,114,Silver Refractor,false,,John Jaha,Silver
base,115,Silver Refractor,false,,Ken Caminiti,Silver
base,116,Silver Refractor,false,,Ryan Klesko,Silver
base,117,Silver Refractor,false,,Mariano Rivera,Silver
base,118,Silver Refractor,false,,Jason Giambi,Silver
base,119,Silver Refractor,false,,Lance Johnson,Silver
base,120,Silver Refractor,false,,Robin Ventura,Silver
base,121,Silver Refractor,false,,Todd Hollandsworth,Silver
base,122,Silver Refractor,false,,Johnny Damon,Silver
base,123,Silver Refractor,false,,William VanLandingham,Silver
base,124,Silver Refractor,false,,Jason Kendall,Silver
base,125,Silver Refractor,false,,Vinny Castilla,Silver
base,126,Silver Refractor,false,,Harold Baines,Silver
base,127,Silver Refractor,false,,Joe Carter,Silver
base,128,Silver Refractor,false,,Craig Biggio,Silver
base,129,Silver Refractor,false,,Tony Clark,Silver
base,130,Silver Refractor,false,,Ron Gant,Silver
base,131,Silver Refractor,false,,David Segui,Silver
base,132,Silver Refractor,false,,Steve Trachsel,Silver
base,133,Silver Refractor,false,,Scott Rolen,Silver
base,134,Silver Refractor,false,,Mike Stanley,Silver
base,135,Silver Refractor,false,,"Cal Ripken, Jr.",Silver
base,136,Silver Refractor,false,,John Smoltz,Silver
base,137,Silver Refractor,false,,Bobby Jones,Silver
base,138,Silver Refractor,false,,Manny Ramirez,Silver
base,139,Silver Refractor,false,,"Ken Griffey, Jr.",Silver
base,140,Silver Refractor,false,,Chuck Knoblauch,Silver
base,141,Silver Refractor,false,,Mark Grace,Silver
base,142,Silver Refractor,false,,Chris Snopek,Silver
base,143,Silver Refractor,false,,Hideo Nomo,Silver
base,144,Silver Refractor,false,,Tim Salmon,Silver
base,145,Silver Refractor,false,,David Cone,Silver
base,146,Silver Refractor,false,,Eric Young,Silver
base,147,Silver Refractor,false,,Jeff Brantley,Silver
base,148,Silver Refractor,false,,Jim Thome,Silver
base,149,Silver Refractor,false,,Trevor Hoffman,Silver
base,150,Silver Refractor,false,,Juan Gonzalez,Silver
base,151,Gold Refractor,false,,Mike Piazza,Gold
base,152,Gold Refractor,false,,Ivan Rodriguez,Gold
base,153,Gold Refractor,false,,Mo Vaughn,Gold
base,154,Gold Refractor,false,,Brady Anderson,Gold
base,155,Gold Refractor,false,,Mark McGwire,Gold
base,156,Gold Refractor,false,,Rafael Palmeiro,Gold
base,157,Gold Refractor,false,,Barry Larkin,Gold
base,158,Gold Refractor,false,,Greg Maddux,Gold
base,159,Gold Refractor,false,,Jeff Bagwell,Gold
base,160,Gold Refractor,false,,Frank Thomas,Gold
base,161,Gold Refractor,false,,Ken Caminiti,Gold
base,162,Gold Refractor,false,,Andruw Jones,Gold
base,163,Gold Refractor,false,,Dennis Eckersley,Gold
base,164,Gold Refractor,false,,Jeff Conine,Gold
base,165,Gold Refractor,false,,Jim Edmonds,Gold
base,166,Gold Refractor,false,,Derek Jeter,Gold
base,167,Gold Refractor,false,,Vladimir Guerrero,Gold
base,168,Gold Refractor,false,,Sammy Sosa,Gold
base,169,Gold Refractor,false,,Tony Gwynn,Gold
base,170,Gold Refractor,false,,Andres Galarraga,Gold
base,171,Gold Refractor,false,,Todd Hundley,Gold
base,172,Gold Refractor,false,,Jay Buhner,Gold
base,173,Gold Refractor,false,,Paul Molitor,Gold
base,174,Gold Refractor,false,,Kenny Lofton,Gold
base,175,Gold Refractor,false,,Barry Bonds Series Two,Gold
base,176,Bronze Refractor,false,,Gary Sheffield,Bronze
base,177,Bronze Refractor,false,,Dmitri Young,Bronze
base,178,Bronze Refractor,false,,Jay Bell,Bronze
base,179,Bronze Refractor,false,,David Wells,Bronze
base,180,Bronze Refractor,false,,Walt Weiss,Bronze
base,181,Bronze Refractor,false,,Paul Molitor,Bronze
base,182,Bronze Refractor,false,,Jose Guillen,Bronze
base,183,Bronze Refractor,false,,Al Leiter,Bronze
base,184,Bronze Refractor,false,,Mike Fetters,Bronze
base,185,Bronze Refractor,false,,Mark Langston,Bronze
base,186,Bronze Refractor,false,,Fred McGriff,Bronze
base,187,Bronze Refractor,false,,Darrin Fletcher,Bronze
base,188,Bronze Refractor,false,,Brant Brown,Bronze
base,189,Bronze Refractor,false,,Geronimo Berroa,Bronze
base,190,Bronze Refractor,false,,Jim Thome,Bronze
base,191,Bronze Refractor,false,,Jose Vizcaino,Bronze
base,192,Bronze Refractor,false,,Andy Ashby,Bronze
base,193,Bronze Refractor,false,,Rusty Greer,Bronze
base,194,Bronze Refractor,false,,Brian Hunter,Bronze
base,195,Bronze Refractor,false,,Chris Hoiles,Bronze
base,196,Bronze Refractor,false,,Orlando Merced,Bronze
base,197,Bronze Refractor,false,,Brett Butler,Bronze
base,198,Bronze Refractor,false,,Derek Bell,Bronze
base,199,Bronze Refractor,false,,Bobby Bonilla,Bronze
base,200,Bronze Refractor,false,,Alex Ochoa,Bronze
base,201,Bronze Refractor,false,,Wally Joyner,Bronze
base,202,Bronze Refractor,false,,Mo Vaughn,Bronze
base,203,Bronze Refractor,false,,Doug Drabek,Bronze
base,204,Bronze Refractor,false,,Tino Martinez,Bronze
base,205,Bronze Refractor,false,,Roberto Alomar,Bronze
base,206,Bronze Refractor,false,,Brian Giles,Bronze
base,207,Bronze Refractor,false,,Todd Worrell,Bronze
base,208,Bronze Refractor,false,,Alan Benes,Bronze
base,209,Bronze Refractor,false,,Jim Leyritz,Bronze
base,210,Bronze Refractor,false,,Darryl Hamilton,Bronze
base,211,Bronze Refractor,false,,Jimmy Key,Bronze
base,212,Bronze Refractor,false,,Juan Gonzalez,Bronze
base,213,Bronze Refractor,false,,Vinny Castilla,Bronze
base,214,Bronze Refractor,false,,Chuck Knoblauch,Bronze
base,215,Bronze Refractor,false,,Tony Phillips,Bronze
base,216,Bronze Refractor,false,,Jeff Cirillo,Bronze
base,217,Bronze Refractor,false,,Carlos Garcia,Bronze
base,218,Bronze Refractor,false,,Brooks Kieschnick,Bronze
base,219,Bronze Refractor,false,,Marquis Grissom,Bronze
base,220,Bronze Refractor,false,,Dan Wilson,Bronze
base,221,Bronze Refractor,false,,Greg Vaughn,Bronze
base,222,Bronze Refractor,false,,John Wetteland,Bronze
base,223,Bronze Refractor,false,,Andres Galarraga,Bronze
base,224,Bronze Refractor,false,,Ozzie Guillen,Bronze
base,225,Bronze Refractor,false,,Kevin Elster,Bronze
base,226,Bronze Refractor,false,,Bernard Gilkey,Bronze
base,227,Bronze Refractor,false,,Mike Macfarlane,Bronze
base,228,Bronze Refractor,false,,Heathcliff Slocumb,Bronze
base,229,Bronze Refractor,false,,"Wendell Magee, Jr.",Bronze
base,230,Bronze Refractor,false,,Carlos Baerga,Bronze
base,231,Bronze Refractor,false,,Kevin Seitzer,Bronze
base,232,Bronze Refractor,false,,Henry Rodriguez,Bronze
base,233,Bronze Refractor,false,,Roger Clemens,Bronze
base,234,Bronze Refractor,false,,Mark Wohlers,Bronze
base,235,Bronze Refractor,false,,Eddie Murray,Bronze
base,236,Bronze Refractor,false,,Todd Zeile,Bronze
base,237,Bronze Refractor,false,,J.T. Snow,Bronze
base,238,Bronze Refractor,false,,"Ken Griffey, Jr.",Bronze
base,239,Bronze Refractor,false,,Sterling Hitchcock,Bronze
base,240,Bronze Refractor,false,,Albert Belle,Bronze
base,241,Bronze Refractor,false,,Terry Steinbach,Bronze
base,242,Bronze Refractor,false,,Robb Nen,Bronze
base,243,Bronze Refractor,false,,Mark McLemore,Bronze
base,244,Bronze Refractor,false,,Jeff King,Bronze
base,245,Bronze Refractor,false,,Tony Clark,Bronze
base,246,Bronze Refractor,false,,Tim Salmon,Bronze
base,247,Bronze Refractor,false,,Benito Santiago,Bronze
base,248,Bronze Refractor,false,,Robin Ventura,Bronze
base,249,Bronze Refractor,false,,Bubba Trammell,Bronze
base,250,Bronze Refractor,false,,Chili Davis,Bronze
base,251,Bronze Refractor,false,,John Valentin,Bronze
base,252,Bronze Refractor,false,,"Cal Ripken, Jr.",Bronze
base,253,Bronze Refractor,false,,Matt Williams,Bronze
base,254,Bronze Refractor,false,,Jeff Kent,Bronze
base,255,Bronze Refractor,false,,Eric Karros,Bronze
base,256,Bronze Refractor,false,,Ray Lankford,Bronze
base,257,Bronze Refractor,false,,Ed Sprague,Bronze
base,258,Bronze Refractor,false,,Shane Reynolds,Bronze
base,259,Bronze Refractor,false,,Jaime Navarro,Bronze
base,260,Bronze Refractor,false,,Eric Davis,Bronze
base,261,Bronze Refractor,false,,Orel Hershiser,Bronze
base,262,Bronze Refractor,false,,Mark Grace,Bronze
base,263,Bronze Refractor,false,,Rod Beck,Bronze
base,264,Bronze Refractor,false,,Ismael Valdes,Bronze
base,265,Bronze Refractor,false,,Manny Ramirez,Bronze
base,266,Bronze Refractor,false,,Ken Caminiti,Bronze
base,267,Bronze Refractor,false,,Tim Naehring,Bronze
base,268,Bronze Refractor,false,,Jose Rosado,Bronze
base,269,Bronze Refractor,false,,Greg Colbrunn,Bronze
base,270,Bronze Refractor,false,,Dean Palmer,Bronze
base,271,Bronze Refractor,false,,Dave Justice,Bronze
base,272,Bronze Refractor,false,,Scott Spiezio,Bronze
base,273,Bronze Refractor,false,,Chipper Jones,Bronze
base,274,Bronze Refractor,false,,Mel Rojas,Bronze
base,275,Bronze Refractor,false,,Bartolo Colon,Bronze
base,276,Silver Refractor,false,,Darin Erstad,Silver
base,277,Silver Refractor,false,,Sammy Sosa,Silver
base,278,Silver Refractor,false,,Rafael Palmeiro,Silver
base,279,Silver Refractor,false,,Frank Thomas,Silver
base,280,Silver Refractor,false,,Ruben Rivera,Silver
base,281,Silver Refractor,false,,Hal Morris,Silver
base,282,Silver Refractor,false,,Jay Buhner,Silver
base,283,Silver Refractor,false,,Kenny Lofton,Silver
base,284,Silver Refractor,false,,Jose Canseco,Silver
base,285,Silver Refractor,false,,Alex Fernandez,Silver
base,286,Silver Refractor,false,,Todd Helton,Silver
base,287,Silver Refractor,false,,Andy Pettitte,Silver
base,288,Silver Refractor,false,,John Franco,Silver
base,289,Silver Refractor,false,,Ivan Rodriguez,Silver
base,290,Silver Refractor,false,,Ellis Burks,Silver
base,291,Silver Refractor,false,,Julio Franco,Silver
base,292,Silver Refractor,false,,Mike Piazza,Silver
base,293,Silver Refractor,false,,Brian Jordan,Silver
base,294,Silver Refractor,false,,Greg Maddux,Silver
base,295,Silver Refractor,false,,Bob Abreu,Silver
base,296,Silver Refractor,false,,Rondell White,Silver
base,297,Silver Refractor,false,,Moises Alou,Silver
base,298,Silver Refractor,false,,Tony Gwynn,Silver
base,299,Silver Refractor,false,,Deion Sanders,Silver
base,300,Silver Refractor,false,,Jeff Montgomery,Silver
base,301,Silver Refractor,false,,Ray Durham,Silver
base,302,Silver Refractor,false,,John Wasdin,Silver
base,303,Silver Refractor,false,,Ryne Sandberg,Silver
base,304,Silver Refractor,false,,Delino DeShields,Silver
base,305,Silver Refractor,false,,Mark McGwire,Silver
base,306,Silver Refractor,false,,Andruw Jones,Silver
base,307,Silver Refractor,false,,Kevin Orie,Silver
base,308,Silver Refractor,false,,Matt Williams,Silver
base,309,Silver Refractor,false,,Karim Garcia,Silver
base,310,Silver Refractor,false,,Derek Jeter,Silver
base,311,Silver Refractor,false,,Mo Vaughn,Silver
base,312,Silver Refractor,false,,Brady Anderson,Silver
base,313,Silver Refractor,false,,Barry Bonds,Silver
base,314,Silver Refractor,false,,Steve Finley,Silver
base,315,Silver Refractor,false,,Vladimir Guerrero,Silver
base,316,Silver Refractor,false,,Matt Morris,Silver
base,317,Silver Refractor,false,,Tom Glavine,Silver
base,318,Silver Refractor,false,,Jeff Bagwell,Silver
base,319,Silver Refractor,false,,Albert Belle,Silver
base,320,Silver Refractor,false,,Hideki Irabu,Silver
base,321,Silver Refractor,false,,Andres Galarraga,Silver
base,322,Silver Refractor,false,,Cecil Fielder,Silver
base,323,Silver Refractor,false,,Barry Larkin,Silver
base,324,Silver Refractor,false,,Todd Hundley,Silver
base,325,Silver Refractor,false,,Fred McGriff,Silver
base,326,Gold Refractor,false,,Gary Sheffield,Gold
base,327,Gold Refractor,false,,Craig Biggio,Gold
base,328,Gold Refractor,false,,Raul Mondesi,Gold
base,329,Gold Refractor,false,,Edgar Martinez,Gold
base,330,Gold Refractor,false,,Chipper Jones,Gold
base,331,Gold Refractor,false,,Bernie Williams,Gold
base,332,Gold Refractor,false,,Juan Gonzalez,Gold
base,333,Gold Refractor,false,,Ron Gant,Gold
base,334,Gold Refractor,false,,"Cal Ripken, Jr.",Gold
base,335,Gold Refractor,false,,Larry Walker,Gold
base,336,Gold Refractor,false,,Matt Williams,Gold
base,337,Gold Refractor,false,,"Jose Cruz, Jr.",Gold
base,338,Gold Refractor,false,,Joe Carter,Gold
base,339,Gold Refractor,false,,Wilton Guerrero,Gold
base,340,Gold Refractor,false,,Cecil Fielder,Gold
base,341,Gold Refractor,false,,Todd Walker,Gold
base,342,Gold Refractor,false,,"Ken Griffey, Jr.",Gold
base,343,Gold Refractor,false,,Ryan Klesko,Gold
base,344,Gold Refractor,false,,Roger Clemens,Gold
base,345,Gold Refractor,false,,Hideo Nomo,Gold
base,346,Gold Refractor,false,,Dante Bichette,Gold
base,347,Gold Refractor,false,,Albert Belle,Gold
base,348,Gold Refractor,false,,Randy Johnson,Gold
base,349,Gold Refractor,false,,Manny Ramirez,Gold
base,350,Gold Refractor,false,,John Smoltz Parallels Refractors,Gold
