category,cardNumber,parallel,isAuto,printRun,player,rarity
base,BNR-JA,Prism Refractor,false,,Jo Adell,
base,BNR-JA,Gold Prism Refractor,false,50,Jo Adell,
base,BNR-JA,Orange Prism Refractor,false,25,Jo Adell,
base,BNR-JA,Red Prism Refractor,false,5,Jo Adell,
base,BNR-JA,Black Prism Refractor,false,1,Jo Adell,
base,BNR-JAL,Prism Refractor,false,,Jose Altuve,
base,BNR-JAL,Gold Prism Refractor,false,50,Jose Altuve,
base,BNR-JAL,Orange Prism Refractor,false,25,Jose Altuve,
base,BNR-JAL,Red Prism Refractor,false,5,Jose Altuve,
base,BNR-JAL,Black Prism Refractor,false,1,Jose Altuve,
base,BNR-JB,Prism Refractor,false,,Joey Bart,
base,BNR-JB,Gold Prism Refractor,false,50,Joey Bart,
base,BNR-JB,Orange Prism Refractor,false,25,Joey Bart,
base,BNR-JB,Red Prism Refractor,false,5,Joey Bart,
base,BNR-JB,Black Prism Refractor,false,1,Joey Bart,
base,BNR-JBA,Prism Refractor,false,,Javier Baez,
base,BNR-JBA,Gold Prism Refractor,false,50,Javier Baez,
base,BNR-JBA,Orange Prism Refractor,false,25,Javier Baez,
base,BNR-JBA,Red Prism Refractor,false,5,Javier Baez,
base,BNR-JBA,Black Prism Refractor,false,1,Javier Baez,
base,BNR-JM,Prism Refractor,false,,Jose Martinez,
base,BNR-JM,Gold Prism Refractor,false,50,Jose Martinez,
base,BNR-JM,Orange Prism Refractor,false,25,Jose Martinez,
base,BNR-JM,Red Prism Refractor,false,5,Jose Martinez,
base,BNR-JM,Black Prism Refractor,false,1,Jose Martinez,
base,BNR-JS,Prism Refractor,false,,Justus Sheffield,
base,BNR-JS,Gold Prism Refractor,false,50,Justus Sheffield,
base,BNR-JS,Orange Prism Refractor,false,25,Justus Sheffield,
base,BNR-JS,Red Prism Refractor,false,5,Justus Sheffield,
base,BNR-JS,Black Prism Refractor,false,1,Justus Sheffield,
base,BNR-JSO,Prism Refractor,false,,Juan Soto,
base,BNR-JSO,Gold Prism Refractor,false,50,Juan Soto,
base,BNR-JSO,Orange Prism Refractor,false,25,Juan Soto,
base,BNR-JSO,Red Prism Refractor,false,5,Juan Soto,
base,BNR-JSO,Black Prism Refractor,false,1,Juan Soto,
base,BNR-KA,Prism Refractor,false,,Kolby Allard,
base,BNR-KA,Gold Prism Refractor,false,50,Kolby Allard,
base,BNR-KA,Orange Prism Refractor,false,25,Kolby Allard,
base,BNR-KA,Red Prism Refractor,false,5,Kolby Allard,
base,BNR-KA,Black Prism Refractor,false,1,Kolby Allard,
base,BNR-KB,Prism Refractor,false,,Kris Bryant,
base,BNR-KB,Gold Prism Refractor,false,50,Kris Bryant,
base,BNR-KB,Orange Prism Refractor,false,25,Kris Bryant,
base,BNR-KB,Red Prism Refractor,false,5,Kris Bryant,
base,BNR-KB,Black Prism Refractor,false,1,Kris Bryant,
base,BNR-KT,Prism Refractor,false,,Kyle Tucker,
base,BNR-KT,Gold Prism Refractor,false,50,Kyle Tucker,
base,BNR-KT,Orange Prism Refractor,false,25,Kyle Tucker,
base,BNR-KT,Red Prism Refractor,false,5,Kyle Tucker,
base,BNR-KT,Black Prism Refractor,false,1,Kyle Tucker,
base,BNR-LU,Prism Refractor,false,,Luis Urias,
base,BNR-LU,Gold Prism Refractor,false,50,Luis Urias,
base,BNR-LU,Orange Prism Refractor,false,25,Luis Urias,
base,BNR-LU,Red Prism Refractor,false,5,Luis Urias,
base,BNR-LU,Black Prism Refractor,false,1,Luis Urias,
base,BNR-MA,Prism Refractor,false,,Miguel Amaya,
base,BNR-MA,Gold Prism Refractor,false,50,Miguel Amaya,
base,BNR-MA,Orange Prism Refractor,false,25,Miguel Amaya,
base,BNR-MA,Red Prism Refractor,false,5,Miguel Amaya,
base,BNR-MA,Black Prism Refractor,false,1,Miguel Amaya,
base,BNR-MB,Prism Refractor,false,,Mookie Betts,
base,BNR-MB,Gold Prism Refractor,false,50,Mookie Betts,
base,BNR-MB,Orange Prism Refractor,false,25,Mookie Betts,
base,BNR-MB,Red Prism Refractor,false,5,Mookie Betts,
base,BNR-MB,Black Prism Refractor,false,1,Mookie Betts,
base,BNR-MK,Prism Refractor,false,,Michael Kopech,
base,BNR-MK,Gold Prism Refractor,false,50,Michael Kopech,
base,BNR-MK,Orange Prism Refractor,false,25,Michael Kopech,
base,BNR-MK,Red Prism Refractor,false,5,Michael Kopech,
base,BNR-MK,Black Prism Refractor,false,1,Michael Kopech,
base,BNR-MM,Prism Refractor,false,,Mark McGwire,
base,BNR-MM,Gold Prism Refractor,false,50,Mark McGwire,
base,BNR-MM,Orange Prism Refractor,false,25,Mark McGwire,
base,BNR-MM,Red Prism Refractor,false,5,Mark McGwire,
base,BNR-MM,Black Prism Refractor,false,1,Mark McGwire,
base,BNR-MMA,Prism Refractor,false,,Manny Machado,
base,BNR-MMA,Gold Prism Refractor,false,50,Manny Machado,
base,BNR-MMA,Orange Prism Refractor,false,25,Manny Machado,
base,BNR-MMA,Red Prism Refractor,false,5,Manny Machado,
base,BNR-MMA,Black Prism Refractor,false,1,Manny Machado,
base,BNR-MP,Prism Refractor,false,,Mark Prior,
base,BNR-MP,Gold Prism Refractor,false,50,Mark Prior,
base,BNR-MP,Orange Prism Refractor,false,25,Mark Prior,
base,BNR-MP,Red Prism Refractor,false,5,Mark Prior,
base,BNR-MP,Black Prism Refractor,false,1,Mark Prior,
base,BNR-MR,Prism Refractor,false,,Mariano Rivera,
base,BNR-MR,Gold Prism Refractor,false,50,Mariano Rivera,
base,BNR-MR,Orange Prism Refractor,false,25,Mariano Rivera,
base,BNR-MR,Red Prism Refractor,false,5,Mariano Rivera,
base,BNR-MR,Black Prism Refractor,false,1,Mariano Rivera,
base,BNR-NH,Prism Refractor,false,,Nico Hoerner,
base,BNR-NH,Gold Prism Refractor,false,50,Nico Hoerner,
base,BNR-NH,Orange Prism Refractor,false,25,Nico Hoerner,
base,BNR-NH,Red Prism Refractor,false,5,Nico Hoerner,
base,BNR-NH,Black Prism Refractor,false,1,Nico Hoerner,
base,BNR-NM,Prism Refractor,false,,Nick Madrigal,
base,BNR-NM,Gold Prism Refractor,false,50,Nick Madrigal,
base,BNR-NM,Orange Prism Refractor,false,25,Nick Madrigal,
base,BNR-NM,Red Prism Refractor,false,5,Nick Madrigal,
base,BNR-NM,Black Prism Refractor,false,1,Nick Madrigal,
base,BNR-NS,Prism Refractor,false,,Nick Senzel,
base,BNR-NS,Gold Prism Refractor,false,50,Nick Senzel,
base,BNR-NS,Orange Prism Refractor,false,25,Nick Senzel,
base,BNR-NS,Red Prism Refractor,false,5,Nick Senzel,
base,BNR-NS,Black Prism Refractor,false,1,Nick Senzel,
base,BNR-RAJ,Prism Refractor,false,,Ronald Acuna Jr.,
base,BNR-RAJ,Gold Prism Refractor,false,50,Ronald Acuna Jr.,
base,BNR-RAJ,Orange Prism Refractor,false,25,Ronald Acuna Jr.,
base,BNR-RAJ,Red Prism Refractor,false,5,Ronald Acuna Jr.,
base,BNR-RAJ,Black Prism Refractor,false,1,Ronald Acuna Jr.,
base,BNR-RC,Prism Refractor,false,,Roger Clemens,
base,BNR-RC,Gold Prism Refractor,false,50,Roger Clemens,
base,BNR-RC,Orange Prism Refractor,false,25,Roger Clemens,
base,BNR-RC,Red Prism Refractor,false,5,Roger Clemens,
base,BNR-RC,Black Prism Refractor,false,1,Roger Clemens,
base,BNR-RH,Prism Refractor,false,,Rickey Henderson,
base,BNR-RH,Gold Prism Refractor,false,50,Rickey Henderson,
base,BNR-RH,Orange Prism Refractor,false,25,Rickey Henderson,
base,BNR-RH,Red Prism Refractor,false,5,Rickey Henderson,
base,BNR-RH,Black Prism Refractor,false,1,Rickey Henderson,
base,BNR-RL,Prism Refractor,false,,Royce Lewis,
base,BNR-RL,Gold Prism Refractor,false,50,Royce Lewis,
base,BNR-RL,Orange Prism Refractor,false,25,Royce Lewis,
base,BNR-RL,Red Prism Refractor,false,5,Royce Lewis,
base,BNR-RL,Black Prism Refractor,false,1,Royce Lewis,
base,BNR-RS,Prism Refractor,false,,Ryne Sandberg,
base,BNR-RS,Gold Prism Refractor,false,50,Ryne Sandberg,
base,BNR-RS,Orange Prism Refractor,false,25,Ryne Sandberg,
base,BNR-RS,Red Prism Refractor,false,5,Ryne Sandberg,
base,BNR-RS,Black Prism Refractor,false,1,Ryne Sandberg,
base,BNR-SB,Prism Refractor,false,,Seth Beer,
base,BNR-SB,Gold Prism Refractor,false,50,Seth Beer,
base,BNR-SB,Orange Prism Refractor,false,25,Seth Beer,
base,BNR-SB,Red Prism Refractor,false,5,Seth Beer,
base,BNR-SB,Black Prism Refractor,false,1,Seth Beer,
base,BNR-SK,Prism Refractor,false,,Sandy Koufax,
base,BNR-SK,Gold Prism Refractor,false,50,Sandy Koufax,
base,BNR-SK,Orange Prism Refractor,false,25,Sandy Koufax,
base,BNR-SK,Red Prism Refractor,false,5,Sandy Koufax,
base,BNR-SK,Black Prism Refractor,false,1,Sandy Koufax,
base,BNR-SO,Prism Refractor,false,,Shohei Ohtani,
base,BNR-SO,Gold Prism Refractor,false,50,Shohei Ohtani,
base,BNR-SO,Orange Prism Refractor,false,25,Shohei Ohtani,
base,BNR-SO,Red Prism Refractor,false,5,Shohei Ohtani,
base,BNR-SO,Black Prism Refractor,false,1,Shohei Ohtani,
base,BNR-VGJ,Prism Refractor,false,,Vladimir Guerrero Jr.,
base,BNR-VGJ,Gold Prism Refractor,false,50,Vladimir Guerrero Jr.,
base,BNR-VGJ,Orange Prism Refractor,false,25,Vladimir Guerrero Jr.,
base,BNR-VGJ,Red Prism Refractor,false,5,Vladimir Guerrero Jr.,
base,BNR-VGJ,Black Prism Refractor,false,1,Vladimir Guerrero Jr.,
base,BNR-VMJ,Prism Refractor,false,,Victor Mesa Jr.,
base,BNR-VMJ,Gold Prism Refractor,false,50,Victor Mesa Jr.,
base,BNR-VMJ,Orange Prism Refractor,false,25,Victor Mesa Jr.,
base,BNR-VMJ,Red Prism Refractor,false,5,Victor Mesa Jr.,
base,BNR-VMJ,Black Prism Refractor,false,1,Victor Mesa Jr.,
base,BNR-VVM,Prism Refractor,false,,Victor Victor Mesa,
base,BNR-VVM,Gold Prism Refractor,false,50,Victor Victor Mesa,
base,BNR-VVM,Orange Prism Refractor,false,25,Victor Victor Mesa,
base,BNR-VVM,Red Prism Refractor,false,5,Victor Victor Mesa,
base,BNR-VVM,Black Prism Refractor,false,1,Victor Victor Mesa,
base,BNR-WF,Prism Refractor,false,,Wander Franco,
base,BNR-WF,Gold Prism Refractor,false,50,Wander Franco,
base,BNR-WF,Orange Prism Refractor,false,25,Wander Franco,
base,BNR-WF,Red Prism Refractor,false,5,Wander Franco,
base,BNR-WF,Black Prism Refractor,false,1,Wander Franco,
base,BNR-WM,Prism Refractor,false,,Whit Merrifield,
base,BNR-WM,Gold Prism Refractor,false,50,Whit Merrifield,
base,BNR-WM,Orange Prism Refractor,false,25,Whit Merrifield,
base,BNR-WM,Red Prism Refractor,false,5,Whit Merrifield,
base,BNR-WM,Black Prism Refractor,false,1,Whit Merrifield,
base,BNR-YK,Prism Refractor,false,,Yusei Kikuchi,
base,BNR-YK,Gold Prism Refractor,false,50,Yusei Kikuchi,
base,BNR-YK,Orange Prism Refractor,false,25,Yusei Kikuchi,
base,BNR-YK,Red Prism Refractor,false,5,Yusei Kikuchi,
base,BNR-YK,Black Prism Refractor,false,1,Yusei Kikuchi,
